datum,bana,avd,startnr,häst,ålder,kön,kusk,lopp_dist,start,dist,pris,spår,streck,vodds,podds,kr,plac,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_odds,h1_pris,h1_kmtid,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_odds,h2_pris,h2_kmtid,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_odds,h3_pris,h3_kmtid,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_odds,h4_pris,h4_kmtid,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_odds,h5_pris,h5_kmtid,bins,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4
2021-03-27,SOLVALLA,4,3,VÄSTERBO JOLENE,6,s,Kajsa Frick,2140.0,1,2140.0,3.0,3.0,3.0,18.71,4.59,13535.0,15,2021-03-12 00:00:00,Romme-7,Kajsa Frick,3.0,2140.0,10.0,3.28,35.0,15.2,2021-02-27 00:00:00,Romme-10,Kajsa Frick,20.0,2640.0,10.0,24.99,110.0,30.0,2021-02-17 00:00:00,Solvalla-5,Kajsa Frick,3.0,1640.0,10.0,11.05,40.0,13.4,2021-01-30 00:00:00,Eskilstuna-10,Kajsa Frick,3.0,2140.0,10.0,38.31,110.0,15.4,2021-01-08 00:00:00,Romme-9,Kajsa Frick,3.0,1640.0,10.0,18.01,30.0,13.2,17,1,0,1,0,1,2386.7169291026403,0.8609147285877977,2551.5077222615173,4231.196882217894,2209.670505430644,15.0,13.0,10.0,18.0,22.0
2021-03-27,SOLVALLA,4,4,LORELEI MARIE,6,s,Jorma Kontio,2140.0,1,2140.0,5.0,4.0,5.0,12.88,3.91,20780.0,15,2021-03-06 00:00:00,Åby-6,Thomas Uhrberg,4.0,2160.0,1.0,8.12,110.0,13.7,2021-02-06 00:00:00,Solvalla-8,Thomas Uhrberg,15.0,2140.0,1.0,7.51,220.0,15.8,2021-01-16 00:00:00,Jägersro-4,Thomas Uhrberg,1.0,2140.0,1.0,2.24,110.0,15.4,2021-01-02 00:00:00,Kalmar-6,Thomas Uhrberg,1.0,2140.0,1.0,2.78,110.0,15.1,2020-12-19 00:00:00,Odense-5,Thomas Bonde,1.0,2140.0,1.0,2.46,,16.2,13,0,0,0,0,1,2566.350636345657,14.832396974191326,11501.58559756547,11501.58559756547,,21.0,28.0,21.0,14.0,14.0
2021-03-27,SOLVALLA,4,5,DIVERSITY PELLINI,5,s,Hanna Lähdekorpi,2140.0,1,2140.0,4.0,5.0,4.0,18.93,5.17,23875.0,15,2021-03-06 00:00:00,Åby-10,Hanna Lähdekorpi,2.0,2140.0,2.0,12.42,110.0,13.6,2021-02-20 00:00:00,Mantorp-12,Hanna Lähdekorpi,1.0,1660.0,2.0,3.32,30.0,18.9,2020-05-03 00:00:00,Vaggeryd-4,Hanna Lähdekorpi,4.0,2160.0,2.0,6.71,50.0,16.6,2020-04-19 00:00:00,Årjäng-4,Hanna Lähdekorpi,4.0,2140.0,2.0,3.66,50.0,15.5,2019-10-15 00:00:00,Axevalla-5,Hanna Lähdekorpi,4.0,2140.0,2.0,99.95,110.0,14.3,17,0,0,0,1,1,6976.064300232707,6006.507181794034,1730.2332460566959,1730.2332460566959,2566.350636345657,21.0,14.0,293.0,14.0,187.0
2021-03-27,SOLVALLA,4,6,BEARICECREAM,6,s,Carl Johan Jepson,2140.0,1,2140.0,4.0,6.0,4.0,11.8,3.57,13625.0,4,2021-03-13 00:00:00,Axevalla-8,Örjan Kihlström,5.0,2140.0,6.0,17.73,110.0,15.7,2021-02-11 00:00:00,Åby-7,Anders Svanstedt,6.0,2140.0,6.0,2.86,35.0,15.3,2021-01-28 00:00:00,Åby-6,Anders Svanstedt,1.0,2140.0,6.0,3.38,35.0,15.3,2021-01-17 00:00:00,Axevalla-4,Anders Svanstedt,1.0,2140.0,6.0,3.83,35.0,15.7,2021-01-06 00:00:00,Åby-10,Anders Svanstedt,1.0,2140.0,6.0,11.53,60.0,15.2,12,0,1,1,1,1,1556.570344516668,532.5485306196407,6487.769258055282,6487.769258055282,8494.48391898452,14.0,30.0,14.0,11.0,11.0
2021-03-27,SOLVALLA,4,7,HAVANA BOKO,7,s,Erik Adielsson,2140.0,1,2160.0,9.0,1.0,9.0,15.03,3.55,24914.0,6,2021-03-12 00:00:00,Solvalla-2,Erik Adielsson,5.0,2640.0,2.0,2.2,40.0,16.4,2021-01-30 00:00:00,Eskilstuna-10,Erik Adielsson,1.0,2160.0,2.0,4.58,110.0,14.4,2021-01-12 00:00:00,Eskilstuna-4,Erik Adielsson,1.0,2140.0,2.0,2.49,30.0,14.1,2020-12-23 00:00:00,Mantorp-11,Carl Johan Jepson,1.0,2140.0,2.0,8.24,100.0,13.7,2020-12-02 00:00:00,Solvalla-10,Carl Johan Jepson,1.0,2160.0,2.0,2.99,60.0,14.3,15,1,0,1,1,0,938.6472350101867,11501.58559756547,6006.507181794034,10966.331584284586,8494.48391898452,15.0,41.0,18.0,20.0,21.0
2021-03-27,SOLVALLA,4,8,AMAZON FONT,5,s,Christian Fiore,2140.0,1,2160.0,5.0,2.0,5.0,10.1,3.4,14579.0,15,2021-03-06 00:00:00,Åby-6,Magnus A Djuse,2.0,2160.0,12.0,8.02,110.0,13.5,2021-02-25 00:00:00,Åby-9,Christian Fiore,3.0,2640.0,12.0,5.32,35.0,15.2,2021-02-13 00:00:00,Åby-7,Peter Ingves,8.0,2160.0,12.0,23.81,150.0,15.0,2021-01-20 00:00:00,Åby-5,Christian Fiore,8.0,2160.0,12.0,6.17,40.0,17.0,2021-01-06 00:00:00,Åby-10,Christian Fiore,8.0,2140.0,12.0,13.43,60.0,14.7,11,0,1,0,0,1,6976.064300232707,2386.7169291026403,405.5797995022296,209.44050787070378,256.51118787629423,21.0,9.0,12.0,24.0,14.0
2021-03-27,SOLVALLA,4,9,LA PARADETA,6,s,Kevin Oscarsson,2140.0,1,2160.0,1.0,3.0,1.0,81.88,15.57,10780.0,5,2021-03-09 00:00:00,Jägersro-8,Kevin Oscarsson,15.0,1640.0,5.0,3.32,35.0,13.0,2021-02-28 00:00:00,Halmstad-4,Kevin Oscarsson,1.0,1640.0,5.0,2.5,35.0,14.5,2021-01-30 00:00:00,Eskilstuna-6,Markus Niklasson,1.0,1640.0,5.0,11.73,110.0,13.0,2021-01-19 00:00:00,Jägersro-8,Kevin Oscarsson,1.0,1640.0,5.0,8.13,35.0,15.4,2021-01-02 00:00:00,Kalmar-6,Peter Ingves,1.0,2160.0,5.0,19.19,110.0,15.5,29,1,1,1,1,0,5.916079783099616,6487.769258055282,11501.58559756547,6487.769258055282,11501.58559756547,18.0,9.0,29.0,11.0,17.0
2021-03-27,SOLVALLA,4,10,LUNA NERA DOC,9,s,Oskar J Andersson,2140.0,1,2160.0,0.0,4.0,0.0,123.91,20.35,8005.0,15,2021-03-12 00:00:00,Romme-9,Mats E Djuse,15.0,2140.0,6.0,9.12,35.0,14.6,2021-02-20 00:00:00,Mantorp-8,Oskar J Andersson,2.0,1640.0,6.0,10.02,110.0,15.6,2021-01-30 00:00:00,Eskilstuna-10,Oskar J Andersson,15.0,2160.0,6.0,67.13,110.0,30.0,2021-01-06 00:00:00,Solvalla-10,Oskar J Andersson,15.0,1640.0,6.0,29.66,60.0,13.8,2020-11-26 00:00:00,Bollnäs-9,Oskar J Andersson,15.0,2160.0,6.0,40.06,110.0,30.0,29,1,1,0,1,0,5.916079783099616,6976.064300232707,10.488088481701515,7.745966692414834,10.488088481701515,15.0,20.0,21.0,24.0,41.0
2021-03-27,SOLVALLA,4,11,XANTHIS DELICIOUS,6,s,Magnus A Djuse,2140.0,1,2160.0,1.0,5.0,1.0,65.45,11.78,17131.0,8,2021-03-05 00:00:00,Solvalla-6,Magnus A Djuse,4.0,2140.0,9.0,5.63,40.0,14.9,2021-02-20 00:00:00,Mantorp-8,Mats E Djuse,7.0,1640.0,9.0,14.41,110.0,16.6,2021-01-30 00:00:00,Eskilstuna-10,Mats E Djuse,3.0,2160.0,9.0,11.66,110.0,14.5,2021-01-06 00:00:00,Solvalla-10,Magnus A Djuse,3.0,1640.0,9.0,6.17,60.0,13.1,2020-12-18 00:00:00,Solvalla-7,Magnus A Djuse,3.0,1640.0,9.0,8.21,40.0,14.0,28,1,1,0,1,1,1547.5676620451568,572.6302284848314,4231.196882217894,3124.9459971558285,2551.5077222615173,22.0,13.0,21.0,24.0,19.0
2021-03-27,SOLVALLA,4,12,BELUGA WEST,7,s,Peter Untersteiner,2140.0,1,2160.0,1.0,6.0,1.0,46.11,12.49,14145.0,15,2021-03-15 00:00:00,Kalmar-4,Johan Untersteiner,5.0,2160.0,5.0,4.41,35.0,15.2,2021-02-20 00:00:00,Mantorp-8,Peter Untersteiner,15.0,1640.0,5.0,22.11,110.0,19.2,2021-01-30 00:00:00,Eskilstuna-10,Ulf Ohlsson,8.0,2160.0,5.0,18.39,110.0,14.9,2021-01-20 00:00:00,Åby-7,Johan Untersteiner,8.0,1640.0,5.0,4.74,50.0,16.3,2020-12-19 00:00:00,Halmstad-10,Peter Untersteiner,8.0,2160.0,5.0,9.51,110.0,14.6,25,0,1,0,1,0,878.0240901127003,10.488088481701515,347.31779025430075,234.16160642048672,347.31779025430075,12.0,23.0,21.0,10.0,32.0
2021-03-27,SOLVALLA,4,13,CALL ME BRODDA,6,s,Stefan Persson,2140.0,1,2160.0,7.0,7.0,7.0,14.33,3.86,13872.0,2,2021-03-06 00:00:00,Åby-11,Stefan Persson,4.0,1640.0,7.0,33.13,110.0,11.3,2021-02-20 00:00:00,Mantorp-8,Stefan Persson,1.0,1640.0,7.0,3.71,110.0,15.5,2021-02-06 00:00:00,Solvalla-11,Kevin Oscarsson,4.0,2140.0,7.0,71.25,220.0,14.0,2021-01-16 00:00:00,Jägersro-4,Stefan Persson,4.0,2160.0,7.0,4.74,110.0,15.5,2021-01-02 00:00:00,Kalmar-11,Stefan Persson,4.0,1640.0,7.0,7.39,110.0,11.7,14,1,1,1,0,1,2566.350636345657,11501.58559756547,3629.3678757248513,2566.350636345657,2566.350636345657,21.0,14.0,14.0,21.0,14.0
2021-03-27,SOLVALLA,4,15,ULTRA BRIGHT,8,s,Örjan Kihlström,2140.0,1,2180.0,25.0,1.0,25.0,3.91,1.83,76895.0,7,2021-03-06 00:00:00,Åby-10,Örjan Kihlström,1.0,2180.0,2.0,2.79,110.0,12.2,2021-02-06 00:00:00,Solvalla-5,Erik Adielsson,3.0,2140.0,2.0,3.32,220.0,13.7,2021-01-02 00:00:00,Kalmar-10,Erik Adielsson,2.0,2180.0,2.0,3.32,110.0,13.5,2020-12-19 00:00:00,Halmstad-10,Erik Adielsson,2.0,2180.0,2.0,8.28,110.0,14.2,2020-11-28 00:00:00,Solvalla-5,Örjan Kihlström,2.0,2140.0,2.0,34.28,300.0,11.4,3,0,1,0,0,1,11501.58559756547,5983.816015903301,6976.064300232707,6976.064300232707,11520.591026621687,21.0,28.0,35.0,14.0,21.0
2021-03-27,SOLVALLA,5,1,UBIQUARIAN FACE,5,h,Adrian Kolgjini,2140.0,0,2140.0,31.0,1.0,31.0,2.99,1.68,46178.0,20,2021-03-13 00:00:00,Axevalla-5,Adrian Kolgjini,1.0,1640.0,4.0,1.9,125.0,11.5,2020-11-28 00:00:00,Solvalla-9,Adrian Kolgjini,3.0,2140.0,4.0,31.48,250.0,12.2,2020-11-21 00:00:00,Jägersro-4,Adrian Kolgjini,3.0,2160.0,4.0,3.52,150.0,14.8,2020-11-07 00:00:00,Eskilstuna-10,Adrian Kolgjini,3.0,2140.0,4.0,15.67,125.0,12.4,2020-10-25 00:00:00,Solvalla-12,Adrian Kolgjini,3.0,2140.0,4.0,51.65,200.0,11.9,2,1,1,0,1,1,12260.73144313165,6378.769305653794,4940.973458019238,4510.471031652402,5705.344712092407,14.0,105.0,7.0,14.0,13.0
2021-03-27,SOLVALLA,5,2,MR CLAYTON J.F.,6,v,Per Lennartsson,2140.0,0,2140.0,2.0,2.0,2.0,26.89,4.14,25113.0,4,2021-03-13 00:00:00,Axevalla-5,Rikard N Skoglund,3.0,1640.0,2.0,11.83,125.0,11.7,2021-03-06 00:00:00,Åby-5,Örjan Kihlström,15.0,2140.0,2.0,5.04,125.0,30.0,2021-02-20 00:00:00,Mantorp-9,Örjan Kihlström,3.0,2140.0,2.0,13.94,125.0,16.4,2021-02-06 00:00:00,Solvalla-9,Jorma Kontio,3.0,2140.0,2.0,35.46,250.0,30.0,2021-01-23 00:00:00,Bollnäs-5,Erik Adielsson,3.0,1640.0,2.0,6.0,125.0,13.7,20,1,0,1,1,1,4510.471031652402,11.180339887498949,4510.471031652402,6378.769305653794,4510.471031652402,14.0,7.0,14.0,14.0,14.0
2021-03-27,SOLVALLA,5,3,MR PERFECTION,8,v,Kevin Oscarsson,2140.0,0,2140.0,2.0,3.0,2.0,28.01,5.11,14339.0,2,2021-03-20 00:00:00,Mantorp-10,Kevin Oscarsson,3.0,2140.0,9.0,44.83,125.0,13.2,2021-03-13 00:00:00,Axevalla-5,Jim Oscarsson,4.0,1640.0,9.0,7.37,125.0,11.9,2021-03-06 00:00:00,Åby-5,Jim Oscarsson,3.0,2140.0,9.0,11.33,125.0,13.7,2021-02-20 00:00:00,Mantorp-9,Jim Oscarsson,3.0,2140.0,9.0,8.63,125.0,17.2,2021-02-13 00:00:00,Åby-10,Peter Ingves,3.0,2160.0,9.0,36.04,150.0,13.9,21,1,1,0,1,0,4510.471031652402,2735.738970442854,4510.471031652402,4510.471031652402,4940.973458019238,7.0,7.0,7.0,14.0,7.0
2021-03-27,SOLVALLA,5,4,RALLY HANS,5,h,Örjan Kihlström,2140.0,0,2140.0,9.0,4.0,9.0,7.76,2.32,17233.0,3,2021-03-12 00:00:00,Solvalla-2,Örjan Kihlström,1.0,2640.0,9.0,3.56,40.0,15.3,2021-02-27 00:00:00,Romme-9,Örjan Kihlström,3.0,2640.0,9.0,32.98,125.0,12.7,2021-02-13 00:00:00,Åby-10,Mats E Djuse,15.0,2140.0,9.0,24.9,150.0,15.3,2021-02-03 00:00:00,Solvalla-10,Mats E Djuse,15.0,1640.0,9.0,7.3,60.0,13.3,2020-11-28 00:00:00,Solvalla-7,Ulf Ohlsson,15.0,2140.0,9.0,47.45,220.0,12.2,8,1,1,0,1,1,6935.717076596412,4510.471031652402,12.24744871391589,7.745966692414834,14.832396974191326,15.0,13.0,14.0,10.0,67.0
2021-03-27,SOLVALLA,5,5,GLOBAL UNDECIDED,7,v,Claes Sjöström,2140.0,0,2140.0,24.0,5.0,24.0,5.65,2.32,32744.0,1,2021-02-27 00:00:00,Romme-9,Claes Sjöström,2.0,2640.0,2.0,5.33,125.0,12.2,2021-02-17 00:00:00,Solvalla-10,Claes Sjöström,2.0,1640.0,2.0,4.13,60.0,12.7,2021-01-30 00:00:00,Eskilstuna-5,Mika Forss,3.0,1640.0,2.0,12.04,125.0,11.6,2021-01-20 00:00:00,Solvalla-9,Magnus A Djuse,3.0,2660.0,2.0,4.36,60.0,30.0,2020-12-12 00:00:00,Bergsåker-5,Jorma Kontio,3.0,2140.0,2.0,3.58,125.0,14.1,6,1,1,1,0,1,7436.509530762067,5152.164935300037,4510.471031652402,3124.9459971558285,4510.471031652402,28.0,10.0,18.0,10.0,39.0
2021-03-27,SOLVALLA,5,6,MALKIN,9,v,Hanna Forslin,2140.0,0,2140.0,5.0,6.0,5.0,12.94,3.73,20405.0,20,2021-02-19 00:00:00,Romme-8,Hanna Forslin,4.0,1660.0,1.0,3.27,35.0,13.6,2021-01-30 00:00:00,Eskilstuna-5,Hanna Forslin,1.0,1640.0,1.0,9.49,125.0,11.6,2021-01-23 00:00:00,Bollnäs-5,Örjan Kihlström,5.0,1640.0,1.0,16.42,125.0,13.4,2020-12-06 00:00:00,Romme-7,Anders Eriksson,5.0,2140.0,1.0,6.32,35.0,15.2,2020-05-06 00:00:00,Bergsåker-8,Mats E Djuse,5.0,1640.0,1.0,4.63,60.0,11.8,13,0,1,1,1,1,1447.6169935559349,12260.73144313165,1659.309562544265,878.0240901127003,1149.6033871246218,36.0,20.0,7.0,48.0,214.0
2021-03-27,SOLVALLA,5,7,REMARKABLE FEET,6,h,Jörgen Westholm,2140.0,0,2140.0,11.0,7.0,11.0,6.66,2.19,44312.0,20,2021-03-14 00:00:00,Eskilstuna-4,Jörgen Westholm,2.0,2140.0,2.0,1.51,35.0,13.8,2021-02-27 00:00:00,Romme-9,Jörgen Westholm,1.0,2640.0,2.0,12.31,125.0,12.1,2021-02-20 00:00:00,Mantorp-9,Jörgen Westholm,2.0,2140.0,2.0,6.14,125.0,16.2,2021-02-06 00:00:00,Solvalla-9,Jörgen Westholm,2.0,2140.0,2.0,23.86,250.0,13.7,2021-01-23 00:00:00,Bollnäs-5,Jörgen Westholm,2.0,1640.0,2.0,6.0,125.0,12.9,7,1,1,1,1,1,3935.0309681516123,12260.73144313165,7436.509530762067,10516.812635120497,7436.509530762067,13.0,15.0,7.0,14.0,14.0
2021-03-27,SOLVALLA,5,8,ZIO TOM JET,6,h,Magnus A Djuse,2140.0,0,2140.0,1.0,8.0,1.0,37.31,6.17,20993.0,20,2021-03-17 00:00:00,Jägersro-9,Kevin Oscarsson,2.0,2140.0,4.0,4.42,60.0,13.0,2021-03-06 00:00:00,Åby-5,Magnus A Djuse,4.0,2140.0,4.0,9.59,125.0,13.7,2021-02-06 00:00:00,Solvalla-9,Magnus A Djuse,15.0,2140.0,4.0,10.09,250.0,14.2,2021-01-16 00:00:00,Jägersro-5,Magnus A Djuse,15.0,2140.0,4.0,8.53,125.0,14.1,2020-12-26 00:00:00,Solvalla-11,Magnus A Djuse,15.0,2140.0,4.0,7.28,250.0,12.7,23,1,0,1,0,1,5152.164935300037,2735.738970442854,15.811388300841896,11.180339887498949,15.811388300841896,10.0,11.0,28.0,21.0,21.0
2021-03-27,SOLVALLA,5,9,BEARTIME,6,v,Carl Johan Jepson,2140.0,0,2140.0,12.0,9.0,12.0,8.28,2.43,34157.0,20,2021-03-06 00:00:00,Åby-5,Carl Johan Jepson,1.0,2140.0,7.0,5.39,125.0,13.2,2021-02-20 00:00:00,Mantorp-9,Carl Johan Jepson,1.0,2140.0,7.0,13.87,125.0,16.1,2021-01-30 00:00:00,Eskilstuna-5,Carl Johan Jepson,20.0,1640.0,7.0,22.66,125.0,30.0,2020-12-26 00:00:00,Solvalla-10,Carl Johan Jepson,20.0,2140.0,7.0,25.51,220.0,13.6,2020-12-05 00:00:00,Åby-10,Carl Johan Jepson,20.0,2140.0,7.0,6.15,110.0,13.3,9,0,1,1,1,1,12260.73144313165,12260.73144313165,0.9177381842800719,1.2175172852156155,0.8609147285877977,21.0,14.0,21.0,35.0,21.0
2021-03-27,SOLVALLA,5,10,VACQUEYRAS,12,v,Thomas Åhlund,2140.0,0,2140.0,0.0,10.0,0.0,146.7,23.69,8918.0,6,2021-03-19 00:00:00,Romme-7,Thomas Åhlund,4.0,1640.0,1.0,27.88,30.0,12.9,2021-03-10 00:00:00,Solvalla-9,Thomas Åhlund,15.0,2140.0,1.0,7.58,60.0,15.1,2021-02-27 00:00:00,Romme-9,Thomas Åhlund,15.0,2640.0,1.0,139.69,125.0,13.7,2021-02-14 00:00:00,Bollnäs-9,Thomas Åhlund,15.0,2140.0,1.0,10.76,35.0,14.5,2021-01-30 00:00:00,Eskilstuna-5,Thomas Åhlund,15.0,1640.0,1.0,73.66,125.0,11.6,29,1,1,1,1,1,1340.2329094063966,7.745966692414834,11.180339887498949,5.916079783099616,11.180339887498949,8.0,9.0,11.0,13.0,15.0
2021-03-27,SOLVALLA,5,12,BETTING REBEL,7,v,Ulf Ohlsson,2140.0,0,2140.0,3.0,11.0,3.0,12.1,3.23,12841.0,5,2021-03-19 00:00:00,Romme-7,Ulf Ohlsson,1.0,1640.0,6.0,5.4,30.0,11.6,2021-03-13 00:00:00,Axevalla-5,Ulf Ohlsson,2.0,1640.0,6.0,37.99,125.0,11.5,2021-03-03 00:00:00,Solvalla-10,Oskar Kylin Blom,4.0,2140.0,6.0,8.08,60.0,13.7,2021-02-24 00:00:00,Solvalla-9,Oskar Kylin Blom,4.0,2140.0,6.0,64.64,100.0,14.2,2021-02-17 00:00:00,Solvalla-10,Mika Forss,4.0,1640.0,6.0,35.19,60.0,13.2,13,1,1,1,0,1,6006.507181794034,7436.509530762067,1895.3755572212776,2446.919322642204,1895.3755572212776,8.0,6.0,10.0,7.0,7.0
2021-03-27,SOLVALLA,6,1,SWEETMAN,5,v,Erik Adielsson,2140.0,0,2140.0,41.0,1.0,41.0,2.68,1.52,23105.0,1,2021-03-13 00:00:00,Axevalla-10,Erik Adielsson,1.0,2640.0,3.0,9.41,110.0,14.7,2021-03-06 00:00:00,Åby-11,Örjan Kihlström,15.0,1640.0,3.0,9.69,110.0,12.3,2021-02-20 00:00:00,Mantorp-5,Erik Adielsson,15.0,2140.0,3.0,7.48,110.0,23.9,2021-02-06 00:00:00,Solvalla-7,Adrian Kolgjini,15.0,2140.0,3.0,4.87,220.0,14.1,2020-12-26 00:00:00,Solvalla-9,Stefan Persson,15.0,2140.0,3.0,7.49,220.0,12.8,1,1,1,0,1,1,11501.58559756547,10.488088481701515,10.488088481701515,14.832396974191326,14.832396974191326,14.0,7.0,14.0,14.0,42.0
2021-03-27,SOLVALLA,6,2,LOVE HÅLERYD,6,v,Peter Untersteiner,2140.0,0,2140.0,4.0,2.0,4.0,15.88,2.89,15813.0,20,2021-03-13 00:00:00,Axevalla-10,Peter Untersteiner,15.0,2640.0,7.0,23.48,110.0,16.8,2021-03-06 00:00:00,Åby-11,Peter Untersteiner,6.0,1640.0,7.0,36.38,110.0,11.6,2021-02-20 00:00:00,Mantorp-5,Peter Untersteiner,15.0,2140.0,7.0,12.55,110.0,25.4,2021-02-06 00:00:00,Solvalla-11,Johan Untersteiner,15.0,2140.0,7.0,28.17,220.0,14.7,2021-01-16 00:00:00,Jägersro-10,Peter Untersteiner,15.0,2140.0,7.0,5.12,110.0,14.0,15,1,1,0,1,1,10.488088481701515,944.1076379488159,10.488088481701515,14.832396974191326,10.488088481701515,14.0,7.0,14.0,14.0,21.0
2021-03-27,SOLVALLA,6,3,UPPER FACE,5,v,Dante Kolgjini,2140.0,0,2140.0,6.0,3.0,6.0,11.74,2.92,22177.0,7,2021-03-06 00:00:00,Åby-11,Adrian Kolgjini,2.0,1640.0,10.0,9.75,110.0,10.9,2021-02-13 00:00:00,Åby-10,Adrian Kolgjini,4.0,2140.0,10.0,6.97,150.0,14.2,2020-12-26 00:00:00,Solvalla-9,Adrian Kolgjini,5.0,2140.0,10.0,13.27,220.0,12.5,2020-11-28 00:00:00,Solvalla-11,Adrian Kolgjini,5.0,2140.0,10.0,8.96,220.0,12.7,2020-11-21 00:00:00,Jägersro-9,Adrian Kolgjini,5.0,2140.0,10.0,6.49,110.0,13.0,12,1,0,1,1,1,6976.064300232707,2996.85189111502,2201.322892003233,2201.322892003233,1556.570344516668,21.0,21.0,49.0,28.0,7.0
2021-03-27,SOLVALLA,6,4,WIND KNIGHT,9,v,Mats Gunnarsson,2140.0,0,2140.0,0.0,4.0,0.0,97.63,12.98,10080.0,4,2021-02-20 00:00:00,Mantorp-5,Mats Gunnarsson,8.0,2140.0,7.0,33.2,110.0,17.6,2021-02-06 00:00:00,Solvalla-11,Mats Gunnarsson,5.0,2140.0,7.0,73.75,220.0,14.0,2021-01-23 00:00:00,Bollnäs-11,Oskar J Andersson,3.0,3140.0,7.0,73.78,110.0,15.3,2021-01-09 00:00:00,Bergsåker-10,Oskar J Andersson,3.0,2140.0,7.0,59.76,110.0,14.3,2020-11-18 00:00:00,Solvalla-7,Mats Gunnarsson,3.0,2640.0,7.0,5.0,60.0,14.9,29,0,1,1,0,1,347.31779025430075,2201.322892003233,4231.196882217894,4231.196882217894,3124.9459971558285,35.0,14.0,14.0,14.0,52.0
2021-03-27,SOLVALLA,6,5,DIGITAL CLASS,6,s,Per Lennartsson,2140.0,0,2140.0,1.0,5.0,1.0,31.68,5.16,14023.0,6,2021-03-17 00:00:00,Solvalla-6,Ulf Ohlsson,2.0,2140.0,3.0,4.86,60.0,14.0,2021-03-03 00:00:00,Solvalla-10,Ulf Ohlsson,2.0,2140.0,3.0,11.2,60.0,13.6,2021-02-24 00:00:00,Solvalla-7,Ulf Ohlsson,4.0,1640.0,3.0,8.04,60.0,13.7,2021-02-10 00:00:00,Solvalla-8,Ulf Ohlsson,4.0,1640.0,3.0,7.08,60.0,13.0,2021-01-30 00:00:00,Eskilstuna-9,Ulf Ohlsson,4.0,2140.0,3.0,35.78,110.0,14.1,22,1,1,1,1,1,5152.164935300037,5152.164935300037,1895.3755572212776,1895.3755572212776,2566.350636345657,10.0,14.0,7.0,14.0,11.0
2021-03-27,SOLVALLA,6,6,ECLIPSE AM,7,h,Adrian Kolgjini,2140.0,0,2140.0,4.0,6.0,4.0,13.71,3.22,23147.0,15,2021-03-13 00:00:00,Axevalla-10,Lutfi Kolgjini,2.0,2640.0,4.0,9.35,110.0,14.7,2021-02-20 00:00:00,Mantorp-4,Adrian Kolgjini,1.0,3180.0,4.0,7.65,100.0,18.9,2021-01-16 00:00:00,Jägersro-8,Adrian Kolgjini,1.0,3180.0,4.0,24.32,100.0,15.2,2021-01-02 00:00:00,Kalmar-11,Adrian Kolgjini,1.0,1640.0,4.0,19.28,110.0,30.0,2020-12-26 00:00:00,Solvalla-10,André Eklundh,1.0,2140.0,4.0,90.19,220.0,12.6,14,1,0,0,1,1,6976.064300232707,10966.331584284586,10966.331584284586,11501.58559756547,16265.698340872146,14.0,21.0,35.0,14.0,7.0
2021-03-27,SOLVALLA,6,7,UPSTATE FACE,5,v,Lutfi Kolgjini,2140.0,0,2140.0,1.0,7.0,1.0,39.09,8.72,23406.0,5,2021-03-20 00:00:00,Mantorp-5,Adrian Kolgjini,20.0,2140.0,11.0,8.06,110.0,30.0,2021-02-20 00:00:00,Mantorp-5,Adrian Kolgjini,2.0,2140.0,11.0,7.08,110.0,16.7,2021-01-30 00:00:00,Eskilstuna-4,Adrian Kolgjini,1.0,2660.0,11.0,3.61,100.0,15.2,2021-01-20 00:00:00,Åby-4,Adrian Kolgjini,1.0,2640.0,11.0,8.78,60.0,19.0,2020-12-23 00:00:00,Mantorp-10,Adrian Kolgjini,1.0,1640.0,11.0,29.89,100.0,12.3,23,0,0,0,1,1,0.8609147285877977,6976.064300232707,10966.331584284586,8494.48391898452,10966.331584284586,7.0,28.0,21.0,10.0,28.0
2021-03-27,SOLVALLA,6,8,OXIDIZER,6,v,Ulf Ohlsson,2140.0,0,2140.0,23.0,8.0,23.0,3.93,1.66,20309.0,2,2021-02-27 00:00:00,Romme-11,Ulf Ohlsson,1.0,2140.0,4.0,2.88,110.0,13.0,2021-02-13 00:00:00,Åby-11,Carl Johan Jepson,1.0,2140.0,4.0,5.21,150.0,13.6,2021-01-26 00:00:00,Axevalla-9,Ulf Ohlsson,1.0,1640.0,4.0,2.72,35.0,13.4,2021-01-16 00:00:00,Jägersro-11,Ulf Ohlsson,1.0,2140.0,4.0,3.94,110.0,13.7,2020-12-31 00:00:00,Axevalla-12,Emilia Leo,1.0,2640.0,4.0,14.23,337.0,16.2,3,1,1,1,1,0,11501.58559756547,13430.958365832146,6487.769258055282,11501.58559756547,20131.508730433736,28.0,14.0,18.0,10.0,16.0
