iter	Passed	Remaining
362	139093	435672
363	139489	435329
364	139856	434897
365	140226	434473
366	140588	434022
367	140882	433366
368	141255	432952
369	141638	432570
370	142034	432229
371	142405	431809
372	142792	431440
373	143161	431015
374	143553	430660
375	143949	430318
376	144349	429985
377	144705	429523
378	145096	429164
379	145531	428936
380	145928	428594
381	146282	428125
382	146667	427749
383	147014	427262
384	147386	426846
385	147753	426417
386	148135	426032
387	148540	425712
388	148893	425246
389	149327	425009
390	149700	424596
391	150035	424081
392	150424	423713
393	150787	423277
394	151148	422833
395	151531	422452
396	151916	422074
397	152274	421623
398	152649	421220
399	153067	420934
400	153476	420623
401	153862	420250
402	154267	419930
403	154647	419539
404	155003	419083
405	155390	418712
406	155773	418329
407	156165	417973
408	156528	417536
409	156910	417152
410	157295	416774
411	157705	416465
412	158094	416098
413	158516	415818
414	158936	415533
415	159289	415071
416	159687	414727
417	160066	414335
418	160425	413889
419	160771	413413
420	161178	413091
421	161576	412747
422	161987	412435
423	162327	411945
424	162695	411524
425	163081	411149
426	163439	410703
427	163858	410410
428	164234	410012
429	164618	409631
430	164990	409223
431	165389	408878
432	165753	408450
433	166148	408096
434	166548	407757
435	166929	407370
436	167304	406967
437	167705	406628
438	167988	406003
439	168350	405572
440	168698	405105
441	169125	404829
442	169500	404429
443	169869	404013
444	170236	403594
445	170624	403224
446	170910	402615
447	171313	402279
448	171708	401927
449	172107	401584
450	172477	401172
451	172860	400791
452	173212	400339
453	173607	399985
454	173966	399549
455	174331	399126
456	174748	398824
457	175124	398426
458	175510	398052
459	175899	397685
460	176288	397317
461	176654	396898
462	177062	396573
463	177449	396202
464	177818	395789
465	178220	395449
466	178594	395048
467	178973	394660
468	179297	394148
469	179725	393865
470	180120	393512
471	180511	393148
472	180875	392724
473	181279	392390
474	181622	391922
475	181939	391400
