iter	Passed	Remaining
259	7162	6611
260	7188	6583
261	7225	6563
262	7251	6535
263	7300	6526
264	7335	6504
265	7360	6474
266	7384	6444
267	7418	6421
268	7443	6392
269	7470	6363
270	7496	6334
271	7538	6319
272	7575	6299
273	7600	6269
274	7679	6283
275	7706	6254
276	7732	6224
277	7759	6196
278	7785	6167
279	7794	6124
280	7821	6095
281	7834	6056
282	7880	6042
283	7908	6014
284	7933	5984
285	7958	5954
286	7997	5935
287	8020	5904
288	8045	5873
289	8069	5843
290	8095	5814
291	8119	5783
292	8144	5754
293	8169	5724
294	8193	5693
295	8221	5666
296	8256	5643
297	8289	5619
298	8313	5588
299	8360	5573
300	8384	5543
301	8411	5514
302	8444	5490
303	8470	5461
304	8506	5438
305	8514	5397
306	8538	5368
307	8564	5338
308	8604	5318
309	8629	5289
310	8654	5259
311	8678	5229
312	8708	5202
313	8742	5178
314	8767	5148
315	8791	5119
316	8832	5099
317	8858	5069
318	8893	5046
319	8917	5016
320	8942	4986
321	8971	4959
322	9019	4942
323	9050	4916
324	9076	4887
325	9100	4857
326	9130	4830
327	9155	4801
328	9180	4771
329	9204	4741
330	9230	4712
331	9254	4682
332	9279	4653
333	9304	4624
334	9329	4595
335	9362	4569
336	9388	4540
337	9413	4511
338	9439	4483
339	9458	4451
340	9498	4428
341	9523	4399
342	9548	4370
343	9574	4342
344	9610	4317
345	9637	4289
346	9663	4260
347	9702	4238
348	9727	4208
349	9751	4179
350	9777	4150
351	9826	4131
352	9848	4101
353	9905	4085
354	9931	4056
355	9956	4027
356	9981	3998
357	10013	3971
358	10037	3942
359	10061	3912
360	10086	3883
361	10111	3854
362	10137	3825
363	10163	3797
364	10200	3772
365	10224	3743
366	10248	3714
367	10273	3685
368	10312	3661
369	10337	3632
370	10396	3614
371	10434	3590
372	10467	3563
373	10493	3535
374	10518	3506
375	10561	3483
376	10594	3456
377	10618	3427
378	10644	3398
379	10668	3368
380	10699	3341
381	10729	3314
382	10755	3285
383	10795	3261
384	10820	3232
385	10855	3205
386	10879	3176
387	10910	3149
388	10942	3122
389	10968	3093
390	10994	3064
391	11035	3040
392	11053	3009
393	11083	2981
394	11109	2953
395	11143	2926
396	11175	2899
397	11199	2870
398	11223	2841
399	11252	2813
400	11286	2786
401	11309	2757
