iter	Logloss
0	0.6552928859
1	0.6240268816
2	0.5964582486
3	0.5690712534
4	0.5441472643
5	0.5224033778
6	0.499610525
7	0.4798179249
8	0.4613804174
9	0.4441742501
10	0.4288214795
11	0.4148715735
12	0.4027380383
13	0.3935475011
14	0.3834173234
15	0.3740219536
16	0.3640727567
17	0.3527422947
18	0.3467526727
19	0.3368378555
20	0.3303699587
21	0.3230204178
22	0.3152144474
23	0.310302898
24	0.3041138369
25	0.2982148171
26	0.2939708406
27	0.2904647357
28	0.2861734211
29	0.281369958
30	0.2777986729
31	0.2752309497
32	0.2722854933
33	0.2695876335
34	0.2666384141
35	0.2645578621
36	0.2619699434
37	0.2596965224
38	0.257809422
39	0.2561328166
40	0.2536653097
41	0.2515396747
42	0.2503192341
43	0.249490514
44	0.2476937046
45	0.2465027388
46	0.2457964316
47	0.2449907724
48	0.2437760727
49	0.2425522587
50	0.2412177524
51	0.2400935527
52	0.2389974733
53	0.2384708697
54	0.2378276589
55	0.2372258607
56	0.2361851441
57	0.235518128
58	0.2350175404
59	0.2344403315
60	0.2336311472
61	0.232955826
62	0.2321249519
63	0.231359899
64	0.2307348567
65	0.2304017905
66	0.2297259467
67	0.2292031494
68	0.2288610486
69	0.2284379067
70	0.2280934285
71	0.2277909395
72	0.2273509418
73	0.2269959625
74	0.226598256
75	0.2260757243
76	0.2255079096
77	0.2252373054
78	0.2247729208
79	0.2245054269
80	0.2241210836
81	0.2239445467
82	0.2237291334
83	0.223363334
84	0.2231407785
85	0.2225366566
86	0.2222220057
87	0.2218057287
88	0.221556541
89	0.2213862968
90	0.2213166009
91	0.2209393978
92	0.2207451225
93	0.220351666
94	0.2201934362
95	0.2200466413
96	0.2199133781
97	0.2197388416
98	0.2195418689
99	0.2192765243
100	0.2190571375
101	0.2188895661
102	0.2187856001
103	0.2187098668
104	0.2186060652
105	0.2184755262
106	0.2183574038
107	0.2181322848
108	0.2180623946
109	0.2179060729
110	0.2176007867
111	0.2174148054
112	0.217266444
113	0.2172058602
114	0.2170689067
115	0.216899986
116	0.2167123623
117	0.2165892021
118	0.2165196025
119	0.2164154762
120	0.2163045287
121	0.2161715596
122	0.2161337767
123	0.2160161266
124	0.2157118856
125	0.2156317686
126	0.2155460911
127	0.2154702093
128	0.2154190913
129	0.2152001655
130	0.2151486511
131	0.2150135455
132	0.2148347787
133	0.2147563289
134	0.2146999495
135	0.2145743474
136	0.2144681922
137	0.2144258691
138	0.2143799555
139	0.2143395865
140	0.2142352898
141	0.2142305643
142	0.2141660362
143	0.2140520514
144	0.2139791464
145	0.2139659815
146	0.2138856374
147	0.2137347725
148	0.2136263973
149	0.2134506143
150	0.2132946501
151	0.2132168375
152	0.2131963483
153	0.2130896336
154	0.2129965844
155	0.2129728613
156	0.2128000248
157	0.2127618979
158	0.2127018418
159	0.2126393342
160	0.2126084077
161	0.2125371355
162	0.2124955936
163	0.2124283394
164	0.2123323711
165	0.212286245
166	0.2122838249
167	0.2122736985
168	0.212213306
169	0.2121628079
170	0.2121343447
171	0.2120888092
172	0.2119544458
173	0.2118651198
174	0.2118006547
175	0.2116832259
176	0.2116008419
177	0.2115551929
178	0.2115347968
179	0.211503414
180	0.2114323989
181	0.2113509489
182	0.2113327908
183	0.211322638
184	0.2112126855
185	0.2110899534
186	0.211055097
187	0.2109789278
188	0.2109084761
189	0.2107616288
190	0.2107556429
191	0.2106776717
192	0.2106638661
193	0.2106005089
194	0.2105565247
195	0.2105126135
196	0.2104348054
197	0.2103226495
198	0.2102673298
199	0.2102114695
200	0.2101705804
201	0.2100939308
202	0.210046259
203	0.2096951683
204	0.2096038699
205	0.2095708147
206	0.2095424499
207	0.2094791638
208	0.2093314409
209	0.2093112552
210	0.2092280303
211	0.2091809097
212	0.2091646846
213	0.2091214592
214	0.2091213161
215	0.2087850765
216	0.2087002234
217	0.2086413922
218	0.2085856032
219	0.20852696
220	0.2085086015
221	0.2084807698
222	0.2084234899
223	0.208354463
224	0.208302549
225	0.2082650356
226	0.2081961215
227	0.2080890574
228	0.2080266285
229	0.2079694501
230	0.2079136764
231	0.2078363349
232	0.2078004464
233	0.2077302248
234	0.2076746408
235	0.2075838817
236	0.2075412339
237	0.2075165662
238	0.207476859
239	0.2074126628
240	0.2073579882
241	0.2073198652
242	0.2073166401
243	0.207236933
244	0.2072015934
245	0.2071482153
246	0.2070774468
247	0.2070444376
248	0.2069744992
249	0.2069419113
250	0.2069171289
251	0.206841603
252	0.2067380211
253	0.2067156224
254	0.2066938553
255	0.2066178044
256	0.2063617794
257	0.2063242225
258	0.2063061519
259	0.2062744951
260	0.2062030444
261	0.2061449904
262	0.206102268
263	0.2060186749
264	0.2059671185
265	0.2059496528
266	0.2059101612
267	0.2058701522
268	0.2058450015
269	0.2058064605
270	0.2056849051
271	0.2056509698
272	0.2055932966
273	0.2055674041
274	0.205542921
275	0.2054710799
276	0.2053731484
277	0.2052802896
278	0.2052171621
279	0.2051597864
280	0.2050595817
281	0.205027009
282	0.2050168668
283	0.204967514
284	0.2048656972
285	0.2048651958
286	0.2048453849
287	0.2047905623
288	0.2047514605
289	0.2046981523
290	0.2046776925
291	0.2046233857
292	0.2045583491
293	0.2045194136
294	0.2044619832
295	0.2043851613
296	0.204340318
297	0.2042926035
298	0.2042855072
299	0.2042330883
300	0.2041312341
301	0.2040615554
302	0.2040118342
303	0.203984761
304	0.2039328921
305	0.2038578144
306	0.2038050011
307	0.2037443207
308	0.2036988572
309	0.2036658379
310	0.2036023828
311	0.2035763904
312	0.2035286543
313	0.2034422537
314	0.20336482
315	0.2032948716
316	0.2032340307
317	0.2031938041
318	0.2031831652
319	0.2031489603
320	0.2030975729
321	0.2030956911
322	0.202808716
323	0.2027754669
324	0.2027637759
325	0.2027187132
326	0.2026640571
327	0.2026117828
328	0.2025706484
329	0.2025600461
330	0.2025452094
331	0.2024680907
332	0.202403982
333	0.2022986078
334	0.2022695224
335	0.2022310047
336	0.2021911856
337	0.2021006733
338	0.2020596024
339	0.201969129
340	0.2019293662
341	0.2017807904
342	0.2017351322
343	0.2016814285
344	0.201633638
