iter	Logloss
334	0.2174947999
335	0.2174257605
336	0.2173732081
337	0.2173292704
338	0.2172876344
339	0.217203002
340	0.2171608673
341	0.2171177414
342	0.21707393
343	0.2170107778
344	0.2169541782
345	0.2169156671
346	0.2168858823
347	0.2168341603
348	0.216789003
349	0.2167348024
350	0.2166526722
351	0.2165951261
352	0.2165307681
353	0.2164832183
354	0.2164359605
355	0.2163700614
356	0.2162951622
357	0.2162272159
358	0.2162104997
359	0.2161572324
360	0.2161309716
361	0.2160779749
362	0.2160441117
363	0.2159769476
364	0.2159692066
365	0.215858048
366	0.2157955429
367	0.215714598
368	0.2156450934
369	0.2156071136
370	0.2155631805
371	0.2155172645
372	0.2154463481
