iter	Passed	Remaining
150	10552	59330
151	10573	58987
152	10639	58898
153	10729	58941
154	10792	58836
155	10867	58797
156	10930	58691
157	10994	58593
158	11058	58490
159	11121	58387
160	11198	58359
161	11267	58285
162	11342	58242
163	11406	58145
164	11476	58079
165	11551	58034
166	11615	57938
167	11694	57917
168	11757	57812
169	11840	57808
170	11906	57720
171	11991	57726
172	12054	57622
173	12132	57593
174	12207	57547
175	12271	57453
176	12334	57349
177	12398	57254
178	12460	57151
179	12538	57119
180	12623	57119
181	12698	57075
182	12762	56976
183	12842	56954
184	12914	56895
185	12991	56856
186	13068	56815
187	13131	56716
188	13194	56619
189	13258	56524
190	13320	56421
191	13398	56386
192	13468	56317
193	13543	56266
194	13605	56166
195	13674	56091
196	13739	56002
197	13801	55904
198	13864	55804
199	13928	55713
200	13990	55613
201	14053	55518
202	14117	55426
203	14180	55331
204	14271	55345
205	14338	55264
206	14401	55171
207	14464	55077
208	14534	55008
209	14617	54988
210	14687	54923
211	14751	54832
212	14815	54739
213	14882	54661
214	14944	54566
215	15014	54497
216	15080	54416
217	15155	54366
218	15247	54375
219	15332	54359
220	15397	54273
221	15460	54179
222	15528	54104
223	15592	54015
224	15669	53971
225	15738	53899
226	15802	53811
227	15888	53797
228	15950	53701
229	16025	53650
230	16088	53557
231	16164	53508
232	16251	53495
233	16346	53509
234	16411	53424
235	16475	53337
236	16540	53249
237	16615	53197
238	16684	53124
239	16749	53039
240	16814	52955
241	16880	52874
242	16954	52818
243	17029	52763
244	17095	52682
245	17159	52593
246	17225	52513
247	17305	52475
248	17390	52452
249	17466	52398
250	17539	52339
251	17600	52243
252	17677	52193
253	17757	52152
254	17823	52072
255	17886	51983
256	17952	51901
257	18015	51813
258	18095	51772
259	18159	51685
260	18248	51668
261	18313	51584
262	18377	51500
263	18445	51423
264	18530	51396
265	18610	51352
266	18694	51321
267	18756	51229
268	18819	51142
269	18889	51071
270	18954	50987
271	19040	50961
272	19106	50880
273	19183	50828
274	19251	50753
275	19316	50672
276	19381	50588
277	19443	50496
278	19521	50447
279	19587	50367
280	19661	50308
281	19730	50234
282	19806	50182
283	19887	50139
284	19988	50145
285	20068	50100
286	20136	50026
287	20213	49971
288	20279	49892
289	20368	49868
290	20444	49812
291	20528	49773
292	20592	49688
293	20658	49607
294	20723	49525
295	20790	49446
296	20855	49364
297	20931	49308
298	20997	49228
299	21062	49145
300	21134	49079
301	21207	49016
302	21274	48938
303	21355	48891
304	21420	48811
305	21501	48765
306	21577	48707
307	21653	48649
308	21733	48600
309	21817	48561
310	21882	48479
311	21969	48444
312	22033	48361
313	22105	48294
314	22178	48230
315	22255	48172
316	22321	48092
317	22390	48020
318	22454	47936
319	22546	47910
320	22611	47828
321	22690	47776
322	22780	47747
323	22853	47682
324	22915	47592
325	22977	47504
326	23064	47470
327	23140	47409
328	23203	47323
329	23274	47254
330	23336	47166
331	23398	47078
332	23469	47008
333	23557	46973
334	23646	46940
335	23735	46905
336	23799	46822
337	23886	46783
338	23949	46698
339	24050	46685
340	24127	46627
341	24191	46544
342	24266	46481
343	24330	46397
344	24412	46348
345	24485	46281
346	24555	46209
347	24616	46121
348	24681	46038
349	24745	45955
350	24839	45929
351	24915	45866
352	24978	45782
353	25049	45711
354	25112	45627
355	25180	45551
356	25243	45466
357	25309	45387
358	25381	45319
359	25469	45279
360	25532	45194
361	25596	45111
362	25659	45028
363	25730	44957
364	25801	44887
365	25864	44803
366	25928	44721
367	25990	44636
368	26062	44567
369	26146	44520
370	26211	44439
371	26274	44355
372	26357	44306
373	26436	44249
374	26511	44185
375	26581	44113
376	26656	44051
377	26720	43969
378	26791	43899
379	26856	43817
380	26931	43755
381	27001	43682
382	27063	43597
383	27137	43533
384	27199	43448
385	27273	43382
386	27353	43327
387	27416	43244
388	27479	43161
389	27543	43080
390	27606	42999
391	27683	42938
392	27745	42853
393	27817	42786
394	27919	42762
395	27981	42678
396	28062	42624
397	28126	42542
398	28188	42459
399	28254	42382
400	28339	42331
401	28406	42256
402	28493	42210
403	28570	42148
404	28643	42081
405	28709	42003
406	28772	41921
407	28837	41842
408	28922	41792
409	28996	41727
410	29058	41643
411	29122	41563
412	29186	41482
413	29252	41405
414	29316	41325
415	29382	41248
416	29446	41168
417	29523	41107
418	29586	41026
419	29657	40955
420	29719	40873
421	29783	40793
422	29863	40735
423	29939	40671
424	30001	40590
425	30076	40525
426	30139	40444
427	30218	40385
428	30318	40354
429	30392	40288
430	30455	40206
431	30528	40139
432	30620	40096
433	30695	40031
434	30771	39967
435	30847	39903
436	30921	39836
437	30998	39774
438	31061	39693
439	31124	39612
440	31192	39538
441	31283	39494
442	31350	39417
443	31424	39351
444	31487	39270
445	31551	39192
446	31614	39110
447	31692	39050
448	31763	38979
449	31829	38902
450	31892	38822
451	31962	38750
452	32032	38678
453	32097	38602
454	32184	38550
455	32247	38470
456	32308	38388
457	32390	38330
458	32452	38249
459	32515	38170
460	32591	38105
461	32666	38040
462	32741	37974
463	32831	37926
464	32893	37845
465	32971	37782
466	33046	37717
467	33109	37637
468	33191	37578
469	33266	37513
470	33342	37448
471	33409	37372
472	33472	37293
473	33537	37216
474	33599	37136
475	33663	37058
476	33725	36977
477	33809	36921
478	33900	36873
479	33964	36795
480	34042	36732
481	34116	36664
482	34185	36591
483	34247	36512
484	34321	36444
485	34386	36367
486	34472	36313
487	34547	36246
488	34620	36178
489	34696	36112
490	34760	36035
491	34823	35955
492	34897	35888
493	34967	35817
494	35031	35738
495	35128	35695
496	35193	35618
497	35257	35540
498	35335	35476
499	35398	35398
500	35470	35328
501	35534	35250
502	35605	35180
503	35680	35114
504	35744	35036
505	35809	34960
506	35888	34897
507	35961	34829
508	36039	34765
509	36104	34688
510	36179	34622
511	36254	34555
512	36330	34489
513	36394	34412
514	36474	34350
515	36538	34272
516	36614	34206
517	36700	34149
518	36763	34071
519	36838	34005
520	36909	33934
521	36973	33856
522	37043	33785
523	37106	33707
524	37169	33629
525	37257	33573
526	37329	33504
527	37391	33425
528	37457	33350
529	37522	33274
530	37585	33196
531	37652	33122
532	37716	33045
533	37784	32972
534	37852	32899
535	37918	32825
536	37986	32751
537	38061	32685
538	38122	32605
539	38187	32530
540	38249	32452
541	38326	32386
542	38401	32319
543	38469	32246
544	38532	32169
545	38602	32098
546	38687	32039
547	38748	31960
548	38827	31896
549	38900	31827
550	38963	31750
551	39049	31692
552	39112	31615
553	39174	31537
554	39244	31466
555	39309	31391
556	39383	31323
557	39471	31266
558	39534	31189
559	39620	31130
560	39683	31053
561	39759	30986
562	39824	30912
563	39886	30834
564	39949	30757
565	40012	30681
566	40077	30606
567	40147	30534
568	40224	30468
569	40299	30401
570	40362	30324
571	40450	30267
572	40524	30198
573	40586	30121
574	40648	30044
575	40733	29984
576	40829	29932
577	40916	29873
578	40990	29804
579	41065	29737
580	41144	29672
581	41218	29603
582	41292	29535
583	41369	29468
584	41428	29389
585	41493	29314
586	41564	29243
587	41629	29168
588	41693	29093
589	41759	29019
590	41836	28952
591	41905	28880
592	41985	28816
593	42071	28755
594	42167	28702
595	42240	28632
596	42324	28570
597	42405	28506
598	42479	28437
599	42547	28365
600	42609	28287
601	42672	28211
602	42764	28154
603	42842	28088
604	42913	28017
605	42973	27939
606	43039	27865
607	43118	27800
608	43182	27724
609	43257	27656
610	43321	27581
611	43393	27510
612	43456	27435
613	43521	27360
614	43586	27286
615	43672	27224
616	43735	27148
617	43808	27079
618	43884	27011
619	43960	26943
620	44035	26875
621	44100	26800
622	44163	26724
623	44226	26649
624	44289	26573
625	44351	26497
626	44438	26436
627	44517	26370
628	44581	26295
629	44667	26233
630	44730	26157
631	44793	26082
632	44868	26013
633	44931	25938
634	44994	25863
635	45057	25787
636	45122	25713
637	45184	25637
638	45258	25568
639	45329	25497
640	45391	25422
641	45453	25346
642	45529	25278
643	45617	25217
644	45689	25147
645	45752	25072
646	45815	24996
647	45882	24924
648	45958	24855
649	46027	24784
650	46102	24715
651	46177	24647
652	46253	24578
653	46319	24505
654	46393	24436
655	46478	24372
656	46543	24299
657	46611	24226
658	46675	24152
659	46740	24078
660	46809	24006
661	46873	23932
662	46939	23858
663	47008	23787
664	47084	23719
665	47148	23645
666	47212	23570
667	47278	23497
668	47379	23441
669	47453	23372
670	47517	23298
671	47583	23225
672	47647	23151
673	47726	23084
674	47790	23010
675	47853	22935
676	47915	22860
677	47977	22785
678	48047	22714
679	48134	22651
680	48197	22577
681	48268	22506
682	48332	22432
683	48395	22358
684	48470	22289
685	48534	22215
686	48597	22141
687	48665	22069
688	48727	21994
689	48810	21929
690	48884	21860
691	48947	21785
692	49009	21711
693	49097	21648
694	49171	21578
695	49235	21505
696	49298	21431
697	49362	21357
698	49425	21283
699	49493	21211
700	49577	21146
701	49641	21072
702	49704	20998
703	49767	20924
704	49835	20852
705	49900	20780
706	49975	20711
707	50051	20642
708	50134	20576
709	50211	20508
710	50281	20437
711	50367	20373
712	50430	20299
713	50496	20226
714	50562	20154
715	50627	20081
716	50690	20007
717	50759	19936
718	50822	19862
719	50885	19788
720	50948	19715
721	51027	19647
722	51089	19573
723	51177	19509
724	51240	19436
725	51304	19362
