datum,f,insats,kassa,plac,proba,rätt,spela,utdelning,vann,vinst,vodds
2019-03-02,-0.020167135308243437,-0.0,1129.6785378376055,13.0,0.006524835788256915,False,False,-0.0,0,0.0,38.22
2019-03-02,-0.020120307647111466,-0.0,1129.6785378376055,13.0,0.005382700044066322,False,False,-0.0,0,0.0,40.0
2019-03-02,-0.4814364799445126,-0.0,1129.6785378376055,1.0,0.29014502002658776,False,False,-0.0,1,0.0,1.92
2019-03-02,-0.07285164995436277,-0.0,1129.6785378376055,2.0,0.12843383784195295,False,False,-0.0,0,0.0,5.33
2019-03-02,-0.07945107201225148,-0.0,1129.6785378376055,3.0,0.1041290422755464,False,False,-0.0,0,0.0,5.88
2019-03-02,-0.0469281305437938,-0.0,1129.6785378376055,4.0,0.02806672121435761,False,False,-0.0,0,0.0,13.96
2019-03-02,-0.014225186468795567,-0.0,1129.6785378376055,5.0,0.016866940645514538,False,False,-0.0,0,0.0,32.62
2019-03-02,-0.033123204102037555,-0.0,1129.6785378376055,6.0,0.03418123916193884,False,False,-0.0,0,0.0,15.35
2019-03-02,-0.008613664631295124,-0.0,1129.6785378376055,7.0,0.010730671092358406,False,False,-0.0,0,0.0,52.14
2019-03-02,-0.010725256817762284,-0.0,1129.6785378376055,13.0,0.003796657791688324,False,False,-0.0,0,0.0,69.6
2019-03-02,-0.03441613331752742,-0.0,1129.6785378376055,13.0,0.024625883424340578,False,False,-0.0,0,0.0,17.52
2019-03-02,-0.005663518715985323,-0.0,1129.6785378376055,13.0,0.010688733620859966,False,False,-0.0,0,0.0,61.5
2019-03-02,-0.014082547126545593,-0.0,1129.6785378376055,13.0,0.06210697557266895,False,False,-0.0,0,0.0,13.31
2019-03-02,-0.03200524990526781,-0.0,1129.6785378376055,1.0,0.028310661836711607,False,False,-0.0,1,0.0,17.11
2019-03-02,-0.13124291989806605,-0.0,1129.6785378376055,2.0,0.12469439229606656,False,False,-0.0,0,0.0,4.42
2019-03-02,-0.06017591132147875,-0.0,1129.6785378376055,3.0,0.31711088986054214,False,False,-0.0,0,0.0,2.81
2019-03-02,-0.07051179750278157,-0.0,1129.6785378376055,4.0,0.048698870370579406,False,False,-0.0,0,0.0,8.98
2019-03-02,-0.011073365605052036,-0.0,1129.6785378376055,5.0,0.008464283971857181,False,False,-0.0,0,0.0,51.75
2019-03-02,-0.014558024959457369,-0.0,1129.6785378376055,6.0,0.008083305657803451,False,False,-0.0,0,0.0,44.81
2019-03-02,0.00400230904021726,2.00115452010863,1129.6785378376055,7.0,0.0512956466926286,False,True,0.0,0,-2.00115452010863,21.06
2019-03-02,-0.039224596386752054,-0.0,1129.6785378376055,13.0,0.025524599649805704,False,False,-0.0,0,0.0,16.05
2019-03-02,-0.01008658985769905,-0.0,1129.6785378376055,13.0,0.004447030140253455,False,False,-0.0,0,0.0,69.5
2019-03-02,-0.012049599225070167,-0.0,1129.6785378376055,13.0,0.011926937122361014,False,False,-0.0,0,0.0,42.21
2019-03-02,-0.013339046377113972,-0.0,1129.6785378376055,13.0,0.03692578727254446,False,False,-0.0,0,0.0,20.16
2019-03-02,-0.012215609266110775,-0.0,1129.6785378376055,13.0,0.0062757244800732,False,False,-0.0,0,0.0,54.74
2019-03-02,0.008504538862042721,4.252269431021361,1129.6785378376055,13.0,0.11710207020245425,False,True,0.0,0,-4.252269431021361,9.13
2019-03-02,-0.013940873365035506,-0.0,1129.6785378376055,13.0,0.012769897798426967,False,False,-0.0,0,0.0,37.96
2019-03-02,-0.049827190756761085,-0.0,1129.6785378376055,13.0,0.0612656336619438,False,False,-0.0,0,0.0,9.45
2019-03-02,-0.03173289159777871,-0.0,1129.6785378376055,1.0,0.019216880826802955,False,False,-0.0,1,0.0,20.25
2019-03-02,-0.1528165508959894,-0.0,1129.6785378376055,2.0,0.14126930392441606,False,False,-0.0,0,0.0,3.92
2019-03-02,0.46179529541807474,230.89764770903736,1129.6785378376055,3.0,0.7144735604800115,False,True,0.0,0,-230.89764770903736,2.13
2019-03-02,-0.06043798826754897,-0.0,1129.6785378376055,4.0,0.0515406799761204,False,False,-0.0,0,0.0,9.47
2019-03-02,-0.09501006097901017,-0.0,1129.6785378376055,5.0,0.10372134754712599,False,False,-0.0,0,0.0,5.51
2019-03-02,-0.01726754762798237,-0.0,1129.6785378376055,6.0,0.01255559947339501,False,False,-0.0,0,0.0,34.11
2019-03-02,-0.05212852476949844,-0.0,1129.6785378376055,7.0,0.06361718752637598,False,False,-0.0,0,0.0,9.09
2019-03-02,-0.033655261615620824,-0.0,1129.6785378376055,14.0,0.019298389081900735,False,False,-0.0,0,0.0,19.52
2019-03-02,-0.10328459472581848,-0.0,1129.6785378376055,1.0,0.11960118198646806,False,False,-0.0,1,0.0,4.95
2019-03-02,-0.04147834333721551,-0.0,1129.6785378376055,2.0,0.046336019507406366,False,False,-0.0,0,0.0,11.86
2019-03-02,-0.036228242295037655,-0.0,1129.6785378376055,3.0,0.11526711476564037,False,False,-0.0,0,0.0,6.84
2019-03-02,-0.014392822798774758,-0.0,1129.6785378376055,4.0,0.02122490272084514,False,False,-0.0,0,0.0,28.48
2019-03-02,-0.03473572847098372,-0.0,1129.6785378376055,5.0,0.0584837065264022,False,False,-0.0,0,0.0,11.1
2019-03-02,-0.02185715299875471,-0.0,1129.6785378376055,6.0,0.017981332498272766,False,False,-0.0,0,0.0,25.65
2019-03-02,-0.007357386066397011,-0.0,1129.6785378376055,7.0,0.0016715409396655244,False,False,-0.0,0,0.0,111.57
2019-03-02,-0.15303412132783603,-0.0,1129.6785378376055,14.0,0.1503959106005419,False,False,-0.0,0,0.0,3.8
2019-03-02,0.03909303102969497,19.546515514847485,1129.6785378376055,1.0,0.2289955940673047,True,True,98.90536850512827,1,79.35885299028078,5.06
2019-03-02,0.026005196795265174,13.002598397632587,1129.6785378376055,2.0,0.1264170321771966,False,True,0.0,0,-13.002598397632587,9.7
2019-03-02,0.024076822155152427,12.038411077576214,1129.6785378376055,3.0,0.07490615433457157,False,True,0.0,0,-12.038411077576214,19.2
2019-03-02,-0.0006861811325686659,-0.0,1129.6785378376055,4.0,0.03094106858717118,False,False,-0.0,0,0.0,31.64
2019-03-02,0.003262239126620713,1.6311195633103566,1129.6785378376055,5.0,0.11009372475077712,False,True,0.0,0,-1.6311195633103566,9.33
2019-03-02,-0.7480097965427293,-0.0,1129.6785378376055,6.0,0.40199664855117156,False,False,-0.0,0,0.0,1.52
2019-03-02,-0.008740148116042486,-0.0,1129.6785378376055,7.0,0.0821373427052226,False,False,-0.0,0,0.0,11.1
2019-03-02,0.006500423480203504,3.2502117401017516,1129.6785378376055,13.0,0.02046387501245644,False,True,0.0,0,-3.2502117401017516,71.15
2019-03-02,-0.030851514702669277,-0.0,1129.6785378376055,1.0,0.1395371654134744,False,False,-0.0,1,0.0,6.05
2019-03-02,0.05391217476355684,26.95608738177842,1129.6785378376055,2.0,0.17276742919024568,False,True,0.0,0,-26.95608738177842,7.96
2019-03-02,-0.015066319455081717,-0.0,1129.6785378376055,3.0,0.06692611345728353,False,False,-0.0,0,0.0,12.38
2019-03-02,-0.019387140602020635,-0.0,1129.6785378376055,4.0,0.04893639429087619,False,False,-0.0,0,0.0,14.92
2019-03-02,-0.03025051850013616,-0.0,1129.6785378376055,5.0,0.0908129971873064,False,False,-0.0,0,0.0,8.51
2019-03-02,-0.029380188235958418,-0.0,1129.6785378376055,6.0,0.014163812958456066,False,False,-0.0,0,0.0,23.64
2019-03-02,0.01745814439553898,8.72907219776949,1129.6785378376055,7.0,0.12276809676472022,False,True,0.0,0,-8.72907219776949,9.33
2019-03-02,-0.023987458713365554,-0.0,1129.6785378376055,13.0,0.016027682307086403,False,False,-0.0,0,0.0,25.59
2019-03-02,0.007958814270967422,3.979407135483711,1129.6785378376055,13.0,0.0561395420868505,False,True,0.0,0,-3.979407135483711,20.59
2019-03-02,0.04610116556950735,23.050582784753676,1129.6785378376055,14.0,0.16328775456588235,False,True,0.0,0,-23.050582784753676,8.14
2019-03-03,0.0004948242722400794,0.24741213612003968,879.2488288893128,1.0,0.1780268270658031,True,True,1.3929303263558233,1,1.1455181902357836,5.63
2019-03-03,-0.015780257745073294,-0.0,879.2488288893128,2.0,0.006480979549361797,False,False,-0.0,0,0.0,45.63
2019-03-03,-0.009436084549471126,-0.0,879.2488288893128,3.0,0.011359879285499438,False,False,-0.0,0,0.0,48.54
2019-03-03,-0.0007776607124778223,-0.0,879.2488288893128,4.0,0.02480459032822969,False,False,-0.0,0,0.0,39.12
2019-03-03,-0.0039893248123988815,-0.0,879.2488288893128,5.0,0.0057685654083455915,False,False,-0.0,0,0.0,102.89
2019-03-03,-0.11327227533401885,-0.0,879.2488288893128,6.0,0.2578184831106541,False,False,-0.0,0,0.0,3.0
2019-03-03,-0.01413842531805058,-0.0,879.2488288893128,7.0,0.024466006555495315,False,False,-0.0,0,0.0,26.27
2019-03-03,-0.05794965501128013,-0.0,879.2488288893128,13.0,0.017349252818704218,False,False,-0.0,0,0.0,14.05
2019-03-03,0.007625718246408454,3.812859123204227,879.2488288893128,13.0,0.22335925775805882,False,True,0.0,0,-3.812859123204227,4.6
2019-03-03,-0.018989829108862506,-0.0,879.2488288893128,13.0,0.04284207799725779,False,False,-0.0,0,0.0,16.48
2019-03-03,0.024608311614496364,12.304155807248183,879.2488288893128,14.0,0.2925730611709534,False,True,0.0,0,-12.304155807248183,3.64
2019-03-03,-0.17868792063877298,-0.0,879.2488288893128,1.0,0.336022961736237,False,False,-0.0,1,0.0,2.29
2019-03-03,-0.04335990053927462,-0.0,879.2488288893128,2.0,0.02128445513230373,False,False,-0.0,0,0.0,16.14
2019-03-03,-0.07915883057169758,-0.0,879.2488288893128,3.0,0.07656394440257336,False,False,-0.0,0,0.0,6.93
2019-03-03,-0.00566343029890995,-0.0,879.2488288893128,4.0,0.0014568148887062343,False,False,-0.0,0,0.0,141.24
2019-03-03,-0.07663171806565465,-0.0,879.2488288893128,5.0,0.11562394587464084,False,False,-0.0,0,0.0,5.6
2019-03-03,-0.004656931356202032,-0.0,879.2488288893128,6.0,0.002659242044294634,False,False,-0.0,0,0.0,137.32
2019-03-03,-0.02920857839913094,-0.0,879.2488288893128,7.0,0.02493179921260661,False,False,-0.0,0,0.0,19.01
2019-03-03,-0.009720318719287723,-0.0,879.2488288893128,13.0,0.010353643879505275,False,False,-0.0,0,0.0,50.3
2019-03-03,-0.010604971071579082,-0.0,879.2488288893128,13.0,0.004208939380950662,False,False,-0.0,0,0.0,68.22
2019-03-03,-0.11522710430199752,-0.0,879.2488288893128,14.0,0.04926066919387231,False,False,-0.0,0,0.0,6.78
2019-03-03,-0.10436052948697497,-0.0,879.2488288893128,14.0,0.0964322940561114,False,False,-0.0,0,0.0,5.5
2019-03-03,-0.04700649778049385,-0.0,879.2488288893128,1.0,0.16623311480209144,False,False,-0.0,1,0.0,4.91
2019-03-03,-0.1433732063909665,-0.0,879.2488288893128,2.0,0.1575144795013931,False,False,-0.0,0,0.0,3.8
2019-03-03,-0.04541974914984403,-0.0,879.2488288893128,3.0,0.10854486780889588,False,False,-0.0,0,0.0,6.79
2019-03-03,-0.005514057665648633,-0.0,879.2488288893128,4.0,0.0068752234785806506,False,False,-0.0,0,0.0,81.16
2019-03-03,-0.00613918799532213,-0.0,879.2488288893128,5.0,0.008945357551834123,False,False,-0.0,0,0.0,66.7
2019-03-03,-0.00872603983614363,-0.0,879.2488288893128,6.0,0.023307178323149595,False,False,-0.0,0,0.0,31.49
2019-03-03,-0.033546686110813184,-0.0,879.2488288893128,7.0,0.01388547020450638,False,False,-0.0,0,0.0,21.79
2019-03-03,-0.006746174039710936,-0.0,879.2488288893128,13.0,0.0036670052532111865,False,False,-0.0,0,0.0,96.68
2019-03-03,-0.01888667140051841,-0.0,879.2488288893128,13.0,0.019475025564862553,False,False,-0.0,0,0.0,26.56
2019-03-03,-0.011989815300304957,-0.0,879.2488288893128,13.0,0.015743531241221624,False,False,-0.0,0,0.0,36.49
2019-03-03,-0.08671671117255449,-0.0,879.2488288893128,13.0,0.090561708268319,False,False,-0.0,0,0.0,6.13
2019-03-03,-0.003529206175536409,-0.0,879.2488288893128,13.0,0.002540282188897705,False,False,-0.0,0,0.0,165.34
2019-03-03,-0.12424010771989587,-0.0,879.2488288893128,14.0,0.12503707802730943,False,False,-0.0,0,0.0,4.51
2019-03-03,-0.014063957314055941,-0.0,879.2488288893128,14.0,0.022465724145384114,False,False,-0.0,0,0.0,27.76
2019-03-03,-0.02243877187737522,-0.0,879.2488288893128,14.0,0.007527194473075405,False,False,-0.0,0,0.0,34.12
2019-03-03,-0.3027783276704132,-0.0,879.2488288893128,1.0,0.1388414444212523,False,False,-0.0,1,0.0,2.95
2019-03-03,-0.04768083628874227,-0.0,879.2488288893128,2.0,0.05296093472842798,False,False,-0.0,0,0.0,10.41
2019-03-03,-0.006487156668104993,-0.0,879.2488288893128,3.0,0.005491981116566573,False,False,-0.0,0,0.0,84.02
2019-03-03,-0.016825499432222262,-0.0,879.2488288893128,4.0,0.03321512553983592,False,False,-0.0,0,0.0,20.32
2019-03-03,-0.08067448278606913,-0.0,879.2488288893128,5.0,0.06736311759558418,False,False,-0.0,0,0.0,7.3
2019-03-03,-0.0548026905777289,-0.0,879.2488288893128,6.0,0.06200823861138837,False,False,-0.0,0,0.0,9.03
2019-03-03,-0.08185950922706643,-0.0,879.2488288893128,7.0,0.058277732900791926,False,False,-0.0,0,0.0,7.72
2019-03-03,-0.025749999853494278,-0.0,879.2488288893128,13.0,0.005860169633516327,False,False,-0.0,0,0.0,32.45
2019-03-03,-0.19280192417145753,-0.0,879.2488288893128,13.0,0.08785735210417954,False,False,-0.0,0,0.0,4.25
2019-03-03,-0.02336549628960225,-0.0,879.2488288893128,13.0,0.05160633494040524,False,False,-0.0,0,0.0,13.65
2019-03-03,-0.02855572160602629,-0.0,879.2488288893128,14.0,0.01053799643297129,False,False,-0.0,0,0.0,26.31
2019-03-03,-0.06660132275858897,-0.0,879.2488288893128,1.0,0.08278261600311816,False,False,-0.0,1,0.0,7.14
2019-03-03,-0.021698297110523884,-0.0,879.2488288893128,2.0,0.013826678449647321,False,False,-0.0,0,0.0,28.76
