datum,f,insats,kassa,plac,proba,rätt,spela,utdelning,vann,vinst,vodds
2019-02-09,-0.168883973251278,-0.0,1000.0,6.0,0.30434840458324747,False,False,-0.0,0,0.0,2.47
2019-02-09,-0.05109101453012327,-0.0,1000.0,13.0,0.0457837333528374,False,False,-0.0,0,0.0,10.85
2019-02-09,-0.02330998604472027,-0.0,1000.0,13.0,0.016139126755770103,False,False,-0.0,0,0.0,25.94
2019-02-09,-0.01288787985032136,-0.0,1000.0,14.0,0.012066243821773275,False,False,-0.0,0,0.0,40.59
2019-02-09,-0.01450340603044368,-0.0,1000.0,14.0,0.009150205674626119,False,False,-0.0,0,0.0,42.89
2019-02-09,-0.22075713755789142,-0.0,1000.0,14.0,0.21213546441299208,False,False,-0.0,0,0.0,2.82
2019-02-09,-0.29265126174298334,-0.0,1000.0,1.0,0.09906124181549647,False,False,-0.0,1,0.0,3.3
2019-02-09,-0.015201477805465931,-0.0,1000.0,2.0,0.010656939866604013,False,False,-0.0,0,0.0,39.26
2019-02-09,-0.0618111372043536,-0.0,1000.0,3.0,0.04925697338187586,False,False,-0.0,0,0.0,9.56
2019-02-09,-0.06861021232643934,-0.0,1000.0,4.0,0.058605289140993916,False,False,-0.0,0,0.0,8.4
2019-02-09,-0.05788504523866992,-0.0,1000.0,5.0,0.02688138466827478,False,False,-0.0,0,0.0,12.48
2019-02-09,-0.05542601021714539,-0.0,1000.0,6.0,0.014935723797330965,False,False,-0.0,0,0.0,15.0
2019-02-09,-0.04722324777831693,-0.0,1000.0,7.0,0.013732703780374394,False,False,-0.0,0,0.0,17.18
2019-02-09,-0.01690131744675898,-0.0,1000.0,13.0,0.0160187640503844,False,False,-0.0,0,0.0,30.89
2019-02-09,-0.09811364405804365,-0.0,1000.0,13.0,0.0471394834628616,False,False,-0.0,0,0.0,7.56
2019-02-09,-0.06510427672558095,-0.0,1000.0,14.0,0.05732150220839389,False,False,-0.0,0,0.0,8.7
2019-02-09,-0.029109231021169364,-0.0,1000.0,14.0,0.0053206529206563085,False,False,-0.0,0,0.0,29.89
2019-02-09,-0.04273945667091862,-0.0,1000.0,14.0,0.04196724167765316,False,False,-0.0,0,0.0,12.31
2019-02-09,-0.05137506343754332,-0.0,1000.0,14.0,0.026274498116189576,False,False,-0.0,0,0.0,13.54
2019-02-09,-0.1704676419890014,-0.0,1000.0,1.0,0.16017293484404982,False,False,-0.0,1,0.0,3.54
2019-02-09,-0.013659575185108675,-0.0,1000.0,2.0,0.2880248221914118,False,False,-0.0,0,0.0,3.36
2019-02-09,-0.0344710896531797,-0.0,1000.0,3.0,0.025186989334892947,False,False,-0.0,0,0.0,17.34
2019-02-09,-0.0035838576242761618,-0.0,1000.0,4.0,0.24119269301579122,False,False,-0.0,0,0.0,4.1
2019-02-09,-0.01049743216879121,-0.0,1000.0,5.0,0.010861634247797063,False,False,-0.0,0,0.0,47.31
2019-02-09,-0.016886649778448646,-0.0,1000.0,6.0,0.013568176510214087,False,False,-0.0,0,0.0,33.39
2019-02-09,-0.0847055472137885,-0.0,1000.0,7.0,0.09976818530556328,False,False,-0.0,0,0.0,5.88
2019-02-09,-0.033554459636543556,-0.0,1000.0,13.0,0.061441354668285805,False,False,-0.0,0,0.0,10.88
2019-02-09,-0.010268557956034399,-0.0,1000.0,13.0,0.034672214195034745,False,False,-0.0,0,0.0,22.48
2019-02-09,-0.03386540609383413,-0.0,1000.0,1.0,0.05803374111450668,False,False,-0.0,1,0.0,11.25
2019-02-09,-0.08332224912354713,-0.0,1000.0,2.0,0.08232335471797383,False,False,-0.0,0,0.0,6.54
2019-02-09,-0.06637317369795262,-0.0,1000.0,3.0,0.08010665785396394,False,False,-0.0,0,0.0,7.28
2019-02-09,-0.17476476456445297,-0.0,1000.0,4.0,0.1667366204833531,False,False,-0.0,0,0.0,3.44
2019-02-09,-0.021513402119069065,-0.0,1000.0,7.0,0.008216324368680326,False,False,-0.0,0,0.0,34.36
2019-02-09,-0.15984825766555283,-0.0,1000.0,13.0,0.12653402817779355,False,False,-0.0,0,0.0,4.05
2019-02-09,-0.02880807247234329,-0.0,1000.0,13.0,0.008319609681115506,False,False,-0.0,0,0.0,27.71
2019-02-09,-0.05120608989596525,-0.0,1000.0,14.0,0.05339153098920542,False,False,-0.0,0,0.0,10.05
2019-02-09,-0.04794709607107871,-0.0,1000.0,14.0,0.04101275928300268,False,False,-0.0,0,0.0,11.78
2019-02-09,-0.2439920385005122,-0.0,1000.0,1.0,0.14234089271082698,False,False,-0.0,1,0.0,3.22
2019-02-09,-0.021040766431328024,-0.0,1000.0,2.0,0.032416865319003285,False,False,-0.0,0,0.0,19.1
2019-02-09,-0.06181186418007238,-0.0,1000.0,3.0,0.042185380107887686,False,False,-0.0,0,0.0,10.21
2019-02-09,-0.07593108501291135,-0.0,1000.0,4.0,0.05608499903775262,False,False,-0.0,0,0.0,8.15
2019-02-09,-0.020905457555503312,-0.0,1000.0,5.0,0.020376607044395728,False,False,-0.0,0,0.0,24.73
2019-02-09,-0.015200621170948446,-0.0,1000.0,6.0,0.016946326934528074,False,False,-0.0,0,0.0,31.58
2019-02-09,-0.04564958291607899,-0.0,1000.0,7.0,0.025628507262249498,False,False,-0.0,0,0.0,14.67
2019-02-09,-0.0020167357526050295,-0.0,1000.0,13.0,0.025480979279025186,False,False,-0.0,0,0.0,36.44
2019-02-09,-0.03923032379470367,-0.0,1000.0,13.0,0.019284897139682795,False,False,-0.0,0,0.0,17.76
2019-02-09,-0.057146174204455634,-0.0,1000.0,13.0,0.08380664902280512,False,False,-0.0,0,0.0,7.5
2019-02-09,-0.026113748981373145,-0.0,1000.0,13.0,0.007773759241261369,False,False,-0.0,0,0.0,30.28
2019-02-09,-0.0726349875617713,-0.0,1000.0,14.0,0.0709573802510495,False,False,-0.0,0,0.0,7.47
2019-02-09,-0.04103805341273623,-0.0,1000.0,14.0,0.06508203358142647,False,False,-0.0,0,0.0,9.81
2019-02-09,-0.03039895035477911,-0.0,1000.0,14.0,0.011555404301360105,False,False,-0.0,0,0.0,24.56
2019-02-16,0.05940399560819198,29.70199780409599,1000.0,1.0,0.18140088333734997,True,True,229.00240306958008,1,199.3004052654841,7.71
2019-02-16,-0.14276176296333368,-0.0,1000.0,2.0,0.31071512710148125,False,False,-0.0,0,0.0,2.52
2019-02-16,-0.009920508483247215,-0.0,1000.0,3.0,0.045417601570629344,False,False,-0.0,0,0.0,18.25
2019-02-16,-0.04138490517003436,-0.0,1000.0,4.0,0.0369147117600434,False,False,-0.0,0,0.0,13.3
2019-02-16,-0.012074417046523074,-0.0,1000.0,5.0,0.18993644463940967,False,False,-0.0,0,0.0,5.01
2019-02-16,-0.01928308528729138,-0.0,1000.0,7.0,0.011983267022134736,False,False,-0.0,0,0.0,32.6
2019-02-16,-0.03874766614912148,-0.0,1000.0,13.0,0.028879135032461957,False,False,-0.0,0,0.0,15.36
2019-02-16,-0.14540053801755481,-0.0,1000.0,13.0,0.06631860024816696,False,False,-0.0,0,0.0,5.41
2019-02-16,-0.03147570758705295,-0.0,1000.0,13.0,0.026766850718257768,False,False,-0.0,0,0.0,17.71
2019-02-16,-0.0029021864755779943,-0.0,1000.0,13.0,0.024979442283820895,False,False,-0.0,0,0.0,35.97
2019-02-16,-0.04707095062119141,-0.0,1000.0,1.0,0.19987974528003297,False,False,-0.0,1,0.0,4.24
2019-02-16,0.022027681205597855,11.013840602798927,1000.0,2.0,0.09284392442025405,False,True,0.0,0,-11.013840602798927,13.81
2019-02-16,-0.0581668177810756,-0.0,1000.0,3.0,0.051147936121928084,False,False,-0.0,0,0.0,9.68
2019-02-16,0.0009844211739744588,0.4922105869872294,1000.0,4.0,0.027875823026626563,False,True,0.0,0,-0.4922105869872294,37.15
2019-02-16,0.06358011088257694,31.79005544128847,1000.0,5.0,0.18378805557030775,False,True,0.0,0,-31.79005544128847,7.79
2019-02-16,-0.07822413655278784,-0.0,1000.0,6.0,0.06402179175232928,False,False,-0.0,0,0.0,7.58
2019-02-16,-0.047387872735410105,-0.0,1000.0,7.0,0.20745102574035876,False,False,-0.0,0,0.0,4.11
2019-02-16,-0.08333733848246912,-0.0,1000.0,13.0,0.11953482228203821,False,False,-0.0,0,0.0,5.34
2019-02-16,-0.017732708794835426,-0.0,1000.0,13.0,0.05633808514947574,False,False,-0.0,0,0.0,13.74
2019-02-16,-0.012963650696983907,-0.0,1000.0,13.0,0.01954481049354831,False,False,-0.0,0,0.0,31.16
2019-02-16,-0.15409113284735934,-0.0,1000.0,1.0,0.12946934205371174,False,False,-0.0,1,0.0,4.07
2019-02-16,-0.04816636760887374,-0.0,1000.0,2.0,0.14997472267635759,False,False,-0.0,0,0.0,5.29
2019-02-16,-0.06288132591863893,-0.0,1000.0,3.0,0.09183211307970736,False,False,-0.0,0,0.0,6.87
2019-02-16,-0.016708403438922815,-0.0,1000.0,5.0,0.030580359511724758,False,False,-0.0,0,0.0,21.5
2019-02-16,-0.24570758499075368,-0.0,1000.0,6.0,0.15743402827486241,False,False,-0.0,0,0.0,3.09
2019-02-16,-0.04708203366219829,-0.0,1000.0,7.0,0.017632554326812728,False,False,-0.0,0,0.0,16.18
2019-02-16,-0.029022181109839708,-0.0,1000.0,13.0,0.01988571723188271,False,False,-0.0,0,0.0,21.04
2019-02-16,-0.01926644051752791,-0.0,1000.0,13.0,0.03177344133112146,False,False,-0.0,0,0.0,19.97
2019-02-16,-0.014280085445728065,-0.0,1000.0,14.0,0.010751506001599872,False,False,-0.0,0,0.0,40.52
2019-02-16,-0.038850154020683335,-0.0,1000.0,14.0,0.02017542291231003,False,False,-0.0,0,0.0,17.6
2019-02-16,-0.5301428028226306,-0.0,1000.0,1.0,0.28811538050497926,False,False,-0.0,1,0.0,1.87
2019-02-16,-0.032930304832746546,-0.0,1000.0,2.0,0.012916579536216903,False,False,-0.0,0,0.0,22.53
2019-02-16,-0.01867214184079775,-0.0,1000.0,4.0,0.016515151487036372,False,False,-0.0,0,0.0,28.95
2019-02-16,-0.047645148337262716,-0.0,1000.0,5.0,0.058931163802845396,False,False,-0.0,0,0.0,9.83
2019-02-16,-0.010179862631920184,-0.0,1000.0,6.0,0.01830800715465399,False,False,-0.0,0,0.0,35.46
2019-02-16,-0.04069074652441297,-0.0,1000.0,7.0,0.10776727723085279,False,False,-0.0,0,0.0,7.01
2019-02-16,-0.2108052786906092,-0.0,1000.0,13.0,0.09886359053972563,False,False,-0.0,0,0.0,3.91
2019-02-16,-0.015470711609067439,-0.0,1000.0,14.0,0.011819552072982211,False,False,-0.0,0,0.0,37.21
2019-02-16,-0.014529718224796125,-0.0,1000.0,14.0,0.006285417561514832,False,False,-0.0,0,0.0,48.74
2019-02-16,-0.01862779099014759,-0.0,1000.0,14.0,0.03261103149426627,False,False,-0.0,0,0.0,19.88
2019-02-16,-0.019589427627108438,-0.0,1000.0,1.0,0.0264209256051618,False,False,-0.0,1,0.0,22.16
2019-02-16,-0.01304190756458143,-0.0,1000.0,2.0,0.059996441935388396,False,False,-0.0,0,0.0,13.87
2019-02-16,-0.04546157334003896,-0.0,1000.0,3.0,0.11318206449608229,False,False,-0.0,0,0.0,6.59
2019-02-16,-0.0973769426883484,-0.0,1000.0,4.0,0.18618299082285272,False,False,-0.0,0,0.0,3.87
2019-02-16,-0.07561314070940539,-0.0,1000.0,5.0,0.0626404763483588,False,False,-0.0,0,0.0,7.78
2019-02-16,-0.011268746791331271,-0.0,1000.0,7.0,0.026863558894616363,False,False,-0.0,0,0.0,26.52
2019-02-16,-0.05097607254950074,-0.0,1000.0,13.0,0.02774872689240943,False,False,-0.0,0,0.0,13.35
2019-02-16,-0.0754057908581118,-0.0,1000.0,13.0,0.05785391061129487,False,False,-0.0,0,0.0,8.07
2019-02-16,-0.03452465354164705,-0.0,1000.0,13.0,0.023824170685180193,False,False,-0.0,0,0.0,17.73
2019-02-16,-0.03991996407444977,-0.0,1000.0,13.0,0.09238537486631991,False,False,-0.0,0,0.0,7.86
2019-02-16,-0.02668980197078531,-0.0,1000.0,13.0,0.018920584611657396,False,False,-0.0,0,0.0,22.51
2019-02-16,-0.055883137279233906,-0.0,1000.0,13.0,0.030100831554579936,False,False,-0.0,0,0.0,12.28
2019-02-16,-0.04668887663789997,-0.0,1000.0,1.0,0.09908951843701647,False,False,-0.0,1,0.0,7.18
2019-02-16,-0.05407746665948809,-0.0,1000.0,2.0,0.030519440777067933,False,False,-0.0,0,0.0,12.46
2019-02-16,-0.050721948671100636,-0.0,1000.0,3.0,0.026822106581379106,False,False,-0.0,0,0.0,13.55
2019-02-16,-0.04915471084465905,-0.0,1000.0,4.0,0.03975670532861714,False,False,-0.0,0,0.0,11.8
2019-02-16,-0.10380843677476723,-0.0,1000.0,5.0,0.045556710285417794,False,False,-0.0,0,0.0,7.39
2019-02-16,-0.021249926906940397,-0.0,1000.0,6.0,0.02271261837532135,False,False,-0.0,0,0.0,23.23
2019-02-16,-0.049315124555517814,-0.0,1000.0,7.0,0.04192966888409243,False,False,-0.0,0,0.0,11.5
2019-02-16,-0.04727073991976982,-0.0,1000.0,13.0,0.106288019599258,False,False,-0.0,0,0.0,6.82
2019-02-16,-0.032182656606871966,-0.0,1000.0,14.0,0.040048460020620825,False,False,-0.0,0,0.0,14.29
2019-02-16,-0.015579735134954207,-0.0,1000.0,14.0,0.012591686089316372,False,False,-0.0,0,0.0,36.05
2019-02-16,-0.2480589499737338,-0.0,1000.0,14.0,0.15068192861212368,False,False,-0.0,0,0.0,3.13
2019-02-16,-0.13313611012936516,-0.0,1000.0,1.0,0.3183125393245652,False,False,-0.0,1,0.0,2.51
2019-02-16,-0.1355309916397565,-0.0,1000.0,2.0,0.119072369714449,False,False,-0.0,0,0.0,4.46
2019-02-16,0.018253500120119042,9.126750060059521,1000.0,3.0,0.12020017715852828,False,True,0.0,0,-9.126750060059521,9.63
2019-02-16,0.0015989069500614884,0.7994534750307443,1000.0,4.0,0.0481661221109728,False,True,0.0,0,-0.7994534750307443,21.44
2019-02-16,-0.05513433223252539,-0.0,1000.0,5.0,0.03653676526812842,False,False,-0.0,0,0.0,11.51
2019-02-16,-0.05506573595725776,-0.0,1000.0,6.0,0.12528738130039316,False,False,-0.0,0,0.0,5.85
2019-02-16,-0.06299067679429665,-0.0,1000.0,13.0,0.028174904405900314,False,False,-0.0,0,0.0,11.66
2019-02-16,-0.04483262678249505,-0.0,1000.0,13.0,0.06366504993427494,False,False,-0.0,0,0.0,9.63
2019-02-23,-0.041891000545543976,-0.0,1146.0780950993192,1.0,0.07925911579696114,False,False,-0.0,1,0.0,8.6
2019-02-23,-0.016531408617845855,-0.0,1146.0780950993192,2.0,0.04617873380151539,False,False,-0.0,0,0.0,16.21
2019-02-23,-0.09816192596182373,-0.0,1146.0780950993192,3.0,0.04084591276752105,False,False,-0.0,0,0.0,7.9
2019-02-23,-0.27131720885750615,-0.0,1146.0780950993192,5.0,0.34883752717054567,False,False,-0.0,0,0.0,2.05
2019-02-23,0.02586532811789698,12.93266405894849,1146.0780950993192,6.0,0.14948647937197096,False,True,0.0,0,-12.93266405894849,7.88
2019-02-23,-0.04895415199024978,-0.0,1146.0780950993192,7.0,0.1092591439358814,False,False,-0.0,0,0.0,6.63
2019-02-23,-0.02232277181682781,-0.0,1146.0780950993192,13.0,0.026475451181588793,False,False,-0.0,0,0.0,20.95
2019-02-23,-0.025756785535952856,-0.0,1146.0780950993192,13.0,0.060878078107286404,False,False,-0.0,0,0.0,11.84
2019-02-23,-0.07297687368549004,-0.0,1146.0780950993192,1.0,0.038675246365029226,False,False,-0.0,1,0.0,9.61
2019-02-23,-0.04377973793536865,-0.0,1146.0780950993192,2.0,0.03919162438063839,False,False,-0.0,0,0.0,12.58
2019-02-23,-0.017927680339448412,-0.0,1146.0780950993192,3.0,0.005570188551120574,False,False,-0.0,0,0.0,43.32
2019-02-23,-0.11481199412246104,-0.0,1146.0780950993192,4.0,0.06019773807886722,False,False,-0.0,0,0.0,6.37
2019-02-23,-0.19732900019923963,-0.0,1146.0780950993192,6.0,0.1343410829584445,False,False,-0.0,0,0.0,3.61
2019-02-23,-0.03146175953082972,-0.0,1146.0780950993192,13.0,0.018439631834957875,False,False,-0.0,0,0.0,20.67
2019-02-23,-0.018182749035082282,-0.0,1146.0780950993192,13.0,0.023426680839665665,False,False,-0.0,0,0.0,24.47
2019-02-23,-0.3303066713429296,-0.0,1146.0780950993192,13.0,0.24558366257175848,False,False,-0.0,0,0.0,2.31
2019-02-23,-0.02434199264210073,-0.0,1146.0780950993192,14.0,0.007539177374771375,False,False,-0.0,0,0.0,32.13
2019-02-23,-0.01609121529596997,-0.0,1146.0780950993192,14.0,0.005363413405380745,False,False,-0.0,0,0.0,47.36
2019-02-23,-0.4393199697702156,-0.0,1146.0780950993192,1.0,0.25600368712360844,False,False,-0.0,1,0.0,2.07
2019-02-23,0.035674498352662266,17.837249176331134,1146.0780950993192,2.0,0.14741557617970022,False,True,0.0,0,-17.837249176331134,8.63
2019-02-23,0.05716367795951166,28.58183897975583,1146.0780950993192,3.0,0.3811624140558994,False,True,0.0,0,-28.58183897975583,2.91
2019-02-23,-0.028913018488331735,-0.0,1146.0780950993192,4.0,0.06653345818034469,False,False,-0.0,0,0.0,10.78
2019-02-23,-0.019597334436541054,-0.0,1146.0780950993192,6.0,0.050429955016518084,False,False,-0.0,0,0.0,14.56
2019-02-23,-0.030407938601541656,-0.0,1146.0780950993192,7.0,0.033513149401035364,False,False,-0.0,0,0.0,16.12
2019-02-23,-0.01635813200471438,-0.0,1146.0780950993192,13.0,0.023142767023840397,False,False,-0.0,0,0.0,25.73
2019-02-23,-0.08598557646889778,-0.0,1146.0780950993192,1.0,0.1665692087564273,False,False,-0.0,1,0.0,4.3
2019-02-23,-0.009514623311064981,-0.0,1146.0780950993192,2.0,0.03211484569145316,False,False,-0.0,0,0.0,24.25
2019-02-23,-0.07869264448300624,-0.0,1146.0780950993192,3.0,0.10079032464894157,False,False,-0.0,0,0.0,6.01
2019-02-23,-0.01823706865565793,-0.0,1146.0780950993192,4.0,0.007606511767074509,False,False,-0.0,0,0.0,39.4
2019-02-23,-0.01125013796134073,-0.0,1146.0780950993192,7.0,0.018703953802916996,False,False,-0.0,0,0.0,33.76
2019-02-23,-0.015091733316709542,-0.0,1146.0780950993192,13.0,0.016570516630786073,False,False,-0.0,0,0.0,32.06
2019-02-23,-0.08578247323052254,-0.0,1146.0780950993192,14.0,0.41457811351165375,False,False,-0.0,0,0.0,2.17
2019-02-23,-0.1453499524487796,-0.0,1146.0780950993192,14.0,0.11495685492594301,False,False,-0.0,0,0.0,4.4
2019-02-23,-0.04376230760801224,-0.0,1146.0780950993192,1.0,0.030952245549325786,False,False,-0.0,1,0.0,13.97
2019-02-23,-0.0344820837967634,-0.0,1146.0780950993192,2.0,0.02941427715424113,False,False,-0.0,0,0.0,16.19
2019-02-23,-0.016276448604810263,-0.0,1146.0780950993192,3.0,0.15655968211029353,False,False,-0.0,0,0.0,5.88
2019-02-23,-0.0065229600373608145,-0.0,1146.0780950993192,4.0,0.10240809624373884,False,False,-0.0,0,0.0,9.24
2019-02-23,-0.2146072852074736,-0.0,1146.0780950993192,5.0,0.10756971352129922,False,False,-0.0,0,0.0,3.77
2019-02-23,-0.13076526920048584,-0.0,1146.0780950993192,7.0,0.1519260480996356,False,False,-0.0,0,0.0,4.0
2019-02-23,-0.03921072623958392,-0.0,1146.0780950993192,13.0,0.05919938041189182,False,False,-0.0,0,0.0,10.56
2019-02-23,-0.016583683971252084,-0.0,1146.0780950993192,13.0,0.13814747036227182,False,False,-0.0,0,0.0,6.57
2019-02-23,-0.05886454461205762,-0.0,1146.0780950993192,1.0,0.07671350207322505,False,False,-0.0,1,0.0,7.81
2019-02-23,-0.08016167727957828,-0.0,1146.0780950993192,2.0,0.03524021131866727,False,False,-0.0,0,0.0,9.36
2019-02-23,-0.030167024038407098,-0.0,1146.0780950993192,3.0,0.02459996288548483,False,False,-0.0,0,0.0,18.81
2019-02-23,-0.08971227721733777,-0.0,1146.0780950993192,4.0,0.07514585851902195,False,False,-0.0,0,0.0,6.61
2019-02-23,-0.04190159162214057,-0.0,1146.0780950993192,5.0,0.3223996641897967,False,False,-0.0,0,0.0,2.86
2019-02-23,-0.039926585704561035,-0.0,1146.0780950993192,6.0,0.030864876902965247,False,False,-0.0,0,0.0,14.69
2019-02-23,-0.03245706845093089,-0.0,1146.0780950993192,7.0,0.050940109937674186,False,False,-0.0,0,0.0,12.38
2019-02-23,-0.015258540675054366,-0.0,1146.0780950993192,13.0,0.015713348912348147,False,False,-0.0,0,0.0,32.78
2019-02-23,-0.03529770710798426,-0.0,1146.0780950993192,13.0,0.05705712849486892,False,False,-0.0,0,0.0,11.21
2019-02-23,-0.01603020390516952,-0.0,1146.0780950993192,14.0,0.07444443580143506,False,False,-0.0,0,0.0,11.23
2019-02-23,0.013335360669450921,6.6676803347254605,1146.0780950993192,1.0,0.12211867261328212,True,True,60.475860635959926,1,53.808180301234465,9.07
2019-02-23,-1.2434739587434485,-0.0,1146.0780950993192,2.0,0.3144940681617242,False,False,-0.0,0,0.0,1.44
2019-02-23,0.014617162744070024,7.308581372035012,1146.0780950993192,3.0,0.0810176234756017,False,True,0.0,0,-7.308581372035012,14.84
2019-02-23,-0.004370060857633692,-0.0,1146.0780950993192,4.0,0.04329819072554778,False,False,-0.0,0,0.0,21.07
2019-02-23,0.02180115717384203,10.900578586921014,1146.0780950993192,6.0,0.11932845954933136,False,True,0.0,0,-10.900578586921014,10.03
2019-02-23,-0.01827526011321856,-0.0,1146.0780950993192,7.0,0.01352596599899938,False,False,-0.0,0,0.0,32.02
2019-02-23,-0.030155844097489514,-0.0,1146.0780950993192,13.0,0.04741613211467084,False,False,-0.0,0,0.0,13.28
2019-02-23,-0.04515048010895282,-0.0,1146.0780950993192,13.0,0.05108805397106126,False,False,-0.0,0,0.0,10.86
2019-03-02,-0.2350419175170986,-0.0,1122.325363226562,1.0,0.15703488169467875,False,False,-0.0,1,0.0,3.15
2019-03-02,-0.07814744373887685,-0.0,1122.325363226562,2.0,0.12682355316965488,False,False,-0.0,0,0.0,5.26
2019-03-02,-0.016706770391758666,-0.0,1122.325363226562,3.0,0.015015749745269688,False,False,-0.0,0,0.0,32.05
2019-03-02,-0.03314740683896102,-0.0,1122.325363226562,4.0,0.019888907680492826,False,False,-0.0,0,0.0,19.48
2019-03-02,-0.056972199924526366,-0.0,1122.325363226562,5.0,0.03038087444940143,False,False,-0.0,0,0.0,12.1
2019-03-02,-0.03475610118636396,-0.0,1122.325363226562,6.0,0.14774056568953797,False,False,-0.0,0,0.0,5.67
2019-03-02,-0.017436186028323756,-0.0,1122.325363226562,7.0,0.01961538666025322,False,False,-0.0,0,0.0,27.46
2019-03-02,-0.04938897037314827,-0.0,1122.325363226562,13.0,0.1255091913557098,False,False,-0.0,0,0.0,6.0
2019-03-02,-0.0034525105143692874,-0.0,1122.325363226562,13.0,0.11309249651401275,False,False,-0.0,0,0.0,8.61
2019-03-02,-0.028414977699280607,-0.0,1122.325363226562,13.0,0.0048455325755991,False,False,-0.0,0,0.0,30.92
2019-03-02,-0.018719147215585968,-0.0,1122.325363226562,13.0,0.0079349382688616,False,False,-0.0,0,0.0,38.22
2019-03-02,-0.02035247031850922,-0.0,1122.325363226562,13.0,0.005156341439453508,False,False,-0.0,0,0.0,40.0
2019-03-02,-0.4099311198040936,-0.0,1122.325363226562,1.0,0.32440800509387185,False,False,-0.0,1,0.0,1.92
2019-03-02,-0.09238164984324221,-0.0,1122.325363226562,2.0,0.11256800303541487,False,False,-0.0,0,0.0,5.33
2019-03-02,-0.03934760759339941,-0.0,1122.325363226562,3.0,0.1374121896163624,False,False,-0.0,0,0.0,5.88
2019-03-02,-0.03666663299019269,-0.0,1122.325363226562,4.0,0.037593154473288155,False,False,-0.0,0,0.0,13.96
2019-03-02,-0.006233680808761039,-0.0,1122.325363226562,5.0,0.024613458394450522,False,False,-0.0,0,0.0,32.62
2019-03-02,-0.029193319537107493,-0.0,1122.325363226562,6.0,0.03785510518843697,False,False,-0.0,0,0.0,15.35
2019-03-02,-0.016032515031154874,-0.0,1122.325363226562,13.0,0.04196020842952748,False,False,-0.0,0,0.0,17.52
2019-03-02,-0.011653942970782554,-0.0,1122.325363226562,13.0,0.0643531151036564,False,False,-0.0,0,0.0,13.31
2019-03-02,-0.02655730506200964,-0.0,1122.325363226562,1.0,0.03344019961724282,False,False,-0.0,1,0.0,17.11
2019-03-02,-0.13054155911000054,-0.0,1122.325363226562,2.0,0.12523707417280502,False,False,-0.0,0,0.0,4.42
2019-03-02,-0.053119753942316064,-0.0,1122.325363226562,3.0,0.32165595920441564,False,False,-0.0,0,0.0,2.81
2019-03-02,-0.05924580034981065,-0.0,1122.325363226562,4.0,0.0587103021390324,False,False,-0.0,0,0.0,8.98
