datum,vann,plac,proba,f,spela,insats,rätt,utdelning,vinst,vodds,kassa
2021-04-03,0,5.0,0.3444172588767457,-0.18004893402185776,False,-0.0,False,-0.0,0.0,2.25,1000.0
2021-04-03,0,4.0,0.024056641661910787,0.010246773849004473,True,5.1233869245022365,False,0.0,-5.1233869245022365,71.67,1000.0
2021-04-03,0,6.0,0.09135838523631878,-0.027418296432136276,False,-0.0,False,-0.0,0.0,8.65,1000.0
2021-04-03,0,7.0,0.051544992930799186,-0.021469249337807493,False,-0.0,False,-0.0,0.0,13.99,1000.0
2021-04-03,0,15.0,0.015047040653688833,-0.006845667933693055,False,-0.0,False,-0.0,0.0,45.99,1000.0
2021-04-03,0,15.0,0.08738598094960247,-0.009700616821716414,False,-0.0,False,-0.0,0.0,10.4,1000.0
2021-04-03,0,4.0,0.034257135407970506,-0.010640254856651966,False,-0.0,False,-0.0,0.0,22.51,1000.0
2021-04-03,0,20.0,0.28549687210208124,-0.1814986363279311,False,-0.0,False,-0.0,0.0,2.53,1000.0
2021-04-03,0,3.0,0.07936474096725112,-0.01353488153857622,False,-0.0,False,-0.0,0.0,10.91,1000.0
2021-04-03,1,1.0,0.36582639518368054,0.0355276426751808,True,17.7638213375904,True,51.870358305763965,34.106536968173565,2.92,1000.0
2021-04-03,0,2.0,0.1529598448170763,0.016340464948862807,True,8.170232474431403,False,0.0,-8.170232474431403,7.2,1000.0
2021-04-03,0,20.0,0.07169516177525227,0.009056508723649858,True,4.52825436182493,False,0.0,-4.52825436182493,15.82,1000.0
2021-04-03,0,15.0,0.02226456899149605,0.007418904991974279,True,3.7094524959871396,False,0.0,-3.7094524959871396,66.86,1000.0
2021-04-03,0,5.0,0.013452406725438624,-0.008772139191987853,False,-0.0,False,-0.0,0.0,45.39,1000.0
2021-04-03,0,6.0,0.030152232743821568,0.01419554029143298,True,7.09777014571649,False,0.0,-7.09777014571649,61.78,1000.0
2021-04-03,0,7.0,0.041744305032870604,-0.003930418273474931,False,-0.0,False,-0.0,0.0,21.98,1000.0
2021-04-03,0,8.0,0.012571845037725076,0.007431667239899594,True,3.715833619949797,False,0.0,-3.715833619949797,193.1,1000.0
2021-04-03,0,4.0,0.07873546692980796,-0.01185101616460621,False,-0.0,False,-0.0,0.0,11.17,1000.0
2021-04-03,0,15.0,0.10090197535025641,-0.03657478682860347,False,-0.0,False,-0.0,0.0,7.54,1000.0
2021-04-03,0,15.0,0.023773298487566628,-0.0031274097381824334,False,-0.0,False,-0.0,0.0,37.29,1000.0
2021-04-03,0,3.0,0.1603820950956681,0.06551001544546109,True,32.75500772273055,False,0.0,-32.75500772273055,9.85,1000.0
2021-04-03,0,6.0,0.12896756639149853,-0.1520106379983407,False,-0.0,False,-0.0,0.0,4.1,1000.0
2021-04-03,0,15.0,0.4302528176674225,0.1846721356275184,True,92.3360678137592,False,0.0,-92.3360678137592,3.32,1000.0
2021-04-03,0,5.0,0.10470621608749812,0.02851100043537031,True,14.255500217685155,False,0.0,-14.255500217685155,12.75,1000.0
2021-04-03,1,1.0,0.09036539824700038,-0.01818288358509981,False,-0.0,False,-0.0,0.0,9.38,1000.0
2021-04-03,0,8.0,0.01632947512785231,0.0015196207937338581,True,0.7598103968669291,False,0.0,-0.7598103968669291,67.42,1000.0
2021-04-03,0,7.0,0.026081227531015043,0.0041312890034291725,True,2.065644501714586,False,0.0,-2.065644501714586,45.37,1000.0
2021-04-03,0,2.0,0.04832294428182236,-0.013194641737452223,False,-0.0,False,-0.0,0.0,16.47,1000.0
2021-04-03,0,20.0,0.08155993135276969,-0.032108393974857825,False,-0.0,False,-0.0,0.0,9.08,1000.0
2021-04-03,0,2.0,0.026657507136276834,-0.0021737278419140184,False,-0.0,False,-0.0,0.0,34.76,1000.0
2021-04-03,1,1.0,0.20932927388425387,-0.09016721328080148,False,-0.0,False,-0.0,0.0,3.64,1000.0
2021-04-03,0,15.0,0.22231472197967325,0.047160380083203286,True,23.580190041601643,False,0.0,-23.580190041601643,5.44,1000.0
2021-04-03,0,7.0,0.11273111627012403,-0.01312262610290801,False,-0.0,False,-0.0,0.0,8.05,1000.0
2021-04-03,0,20.0,0.01811684050879619,0.0010672978887023615,True,0.5336489443511807,False,0.0,-0.5336489443511807,58.59,1000.0
2021-04-03,0,15.0,0.019501421708781705,-0.007894459215812269,False,-0.0,False,-0.0,0.0,36.79,1000.0
2021-04-03,0,3.0,0.06682084566263605,-0.03652125337804657,False,-0.0,False,-0.0,0.0,10.03,1000.0
2021-04-03,0,5.0,0.014161680243157468,-0.0025616161055591145,False,-0.0,False,-0.0,0.0,59.95,1000.0
2021-04-03,0,4.0,0.0848638706982446,-0.1686364421277264,False,-0.0,False,-0.0,0.0,4.61,1000.0
2021-04-03,0,8.0,0.035653289915157475,-0.023364256601662754,False,-0.0,False,-0.0,0.0,17.34,1000.0
2021-04-03,0,20.0,0.016841863400792696,0.004498383970796373,True,2.2491919853981863,False,0.0,-2.2491919853981863,80.65,1000.0
2021-04-03,0,6.0,0.014707922645356102,0.005146621555063584,True,2.573310777531792,False,0.0,-2.573310777531792,104.05,1000.0
2021-04-10,0,6.0,0.029511625629422007,0.001664039564269125,True,0.8320197821345625,False,0.0,-0.8320197821345625,35.85,664.3352941993531
2021-04-10,0,7.0,0.04819925624944973,-0.01364614620347751,False,-0.0,False,-0.0,0.0,16.39,664.3352941993531
2021-04-10,1,1.0,0.11639723987817827,-0.054512384903605424,False,-0.0,False,-0.0,0.0,6.17,664.3352941993531
2021-04-10,0,3.0,0.11132675849051306,-0.024556000150081282,False,-0.0,False,-0.0,0.0,7.54,664.3352941993531
2021-04-10,0,4.0,0.055831892242160217,-0.09769137731196006,False,-0.0,False,-0.0,0.0,7.15,664.3352941993531
2021-04-10,0,2.0,0.3351779840563579,-0.12650397146006026,False,-0.0,False,-0.0,0.0,2.44,664.3352941993531
2021-04-10,0,20.0,0.01601280003581707,-0.004628844603666524,False,-0.0,False,-0.0,0.0,48.67,664.3352941993531
2021-04-10,0,20.0,0.008466334406859162,-0.012216470465755375,False,-0.0,False,-0.0,0.0,48.94,664.3352941993531
2021-04-10,0,20.0,0.08209211713738566,-0.034246017572704866,False,-0.0,False,-0.0,0.0,8.89,664.3352941993531
2021-04-10,0,5.0,0.05069994498573689,-0.02743174678498435,False,-0.0,False,-0.0,0.0,13.15,664.3352941993531
2021-04-10,0,8.0,0.009744706741599479,0.003906281570569466,True,1.953140785284733,False,0.0,-1.953140785284733,170.61,664.3352941993531
2021-04-10,0,20.0,0.018132853280215296,0.008201962750026314,True,4.1009813750131565,False,0.0,-4.1009813750131565,99.87,664.3352941993531
2021-04-10,1,1.0,0.07996610250510179,-0.16214808104618722,False,-0.0,False,-0.0,0.0,4.8,664.3352941993531
2021-04-10,0,2.0,0.08469733539078725,-0.02505118554556919,False,-0.0,False,-0.0,0.0,9.34,664.3352941993531
2021-04-10,0,15.0,0.01684172322159449,0.002524579246373787,True,1.2622896231868936,False,0.0,-1.2622896231868936,69.67,664.3352941993531
2021-04-10,0,5.0,0.0170950359165691,-0.02234737837249313,False,-0.0,False,-0.0,0.0,25.92,664.3352941993531
2021-04-10,0,15.0,0.019895841378749838,-0.013070998803599645,False,-0.0,False,-0.0,0.0,30.73,664.3352941993531
2021-04-10,0,6.0,0.06624180141329804,-0.03309417715975535,False,-0.0,False,-0.0,0.0,10.4,664.3352941993531
2021-04-10,0,20.0,0.15463618115511524,-0.11036815077118091,False,-0.0,False,-0.0,0.0,4.19,664.3352941993531
2021-04-10,0,3.0,0.11090897471832221,-0.00396066679093848,False,-0.0,False,-0.0,0.0,8.74,664.3352941993531
2021-04-10,0,4.0,0.019412310519561066,-0.0002584555683113279,False,-0.0,False,-0.0,0.0,50.85,664.3352941993531
2021-04-10,0,7.0,0.07341345165703514,-0.06655430489024051,False,-0.0,False,-0.0,0.0,7.62,664.3352941993531
2021-04-10,0,8.0,0.1237117222722281,-0.03590362886215657,False,-0.0,False,-0.0,0.0,6.49,664.3352941993531
2021-04-10,0,20.0,0.015281486401930335,0.00809271056897611,True,4.0463552844880555,False,0.0,-4.0463552844880555,137.98,664.3352941993531
2021-04-10,0,15.0,0.013935111592632454,0.006327173251398231,True,3.1635866256991156,False,0.0,-3.1635866256991156,130.61,664.3352941993531
2021-04-10,0,15.0,0.01289686721886596,0.004613020854472421,True,2.3065104272362107,False,0.0,-2.3065104272362107,120.16,664.3352941993531
2021-04-10,0,8.0,0.03705031466319058,-0.011242046687702567,False,-0.0,False,-0.0,0.0,20.94,664.3352941993531
2021-04-10,0,4.0,0.07278175513767379,-0.09017399967117089,False,-0.0,False,-0.0,0.0,6.69,664.3352941993531
2021-04-10,1,1.0,0.1984724835626698,-0.17089503553287408,False,-0.0,False,-0.0,0.0,3.17,664.3352941993531
2021-04-10,0,15.0,0.021079026539315378,-0.01713022301028199,False,-0.0,False,-0.0,0.0,26.62,664.3352941993531
2021-04-10,0,5.0,0.10738859898985284,-0.032959105571491044,False,-0.0,False,-0.0,0.0,7.36,664.3352941993531
2021-04-10,0,15.0,0.017425317902481252,-0.014199229316621377,False,-0.0,False,-0.0,0.0,32.07,664.3352941993531
2021-04-10,0,2.0,0.07270440257299902,-0.14966864237352398,False,-0.0,False,-0.0,0.0,5.17,664.3352941993531
2021-04-10,0,15.0,0.01687580878543062,0.00022679623310937723,True,0.11339811655468862,False,0.0,-0.11339811655468862,60.05,664.3352941993531
2021-04-10,0,3.0,0.039201956117701726,-0.05135393868741593,False,-0.0,False,-0.0,0.0,11.61,664.3352941993531
2021-04-10,0,6.0,0.05723132328071702,-0.08648341402405174,False,-0.0,False,-0.0,0.0,7.56,664.3352941993531
2021-04-10,0,7.0,0.03734271516178644,0.009137110566468137,True,4.568555283234068,False,0.0,-4.568555283234068,35.13,664.3352941993531
2021-04-10,0,15.0,0.028206901882947277,0.024123566036411487,True,12.061783018205745,False,0.0,-12.061783018205745,238.99,664.3352941993531
2021-04-10,0,5.0,0.0236861867611771,-0.001309046552668852,False,-0.0,False,-0.0,0.0,40.06,664.3352941993531
2021-04-10,0,3.0,0.2835146906963446,-0.19097889162395704,False,-0.0,False,-0.0,0.0,2.51,664.3352941993531
2021-04-10,1,1.0,0.0259374279004687,-0.0076162259782612774,False,-0.0,False,-0.0,0.0,30.03,664.3352941993531
2021-04-10,0,7.0,0.038040640815456946,-0.017403702653392795,False,-0.0,False,-0.0,0.0,18.35,664.3352941993531
2021-04-10,0,6.0,0.047259282516488754,-0.008423985600607172,False,-0.0,False,-0.0,0.0,18.11,664.3352941993531
2021-04-10,0,2.0,0.2970874513183142,0.011350642911124824,True,5.675321455562412,False,0.0,-5.675321455562412,3.46,664.3352941993531
2021-04-10,0,15.0,0.02257944529016376,0.0012941544646011272,True,0.6470772323005636,False,0.0,-0.6470772323005636,46.92,664.3352941993531
2021-04-10,0,20.0,0.016288153698144285,0.00140822862929153,True,0.704114314645765,False,0.0,-0.704114314645765,67.11,664.3352941993531
2021-04-10,0,8.0,0.0837218896714303,0.03210058768108834,True,16.050293840544168,False,0.0,-16.050293840544168,18.75,664.3352941993531
2021-04-10,0,4.0,0.15048880062895204,-0.08418280140724906,False,-0.0,False,-0.0,0.0,4.62,664.3352941993531
2021-04-10,0,15.0,0.016120032910780024,0.013380869885391732,True,6.690434942695866,False,0.0,-6.690434942695866,360.19,664.3352941993531
2021-04-10,0,20.0,0.01700157297304236,0.010867800184904599,True,5.4339000924522995,False,0.0,-5.4339000924522995,161.26,664.3352941993531
2021-04-10,0,15.0,0.017226220993990193,0.007873596526860293,True,3.9367982634301466,False,0.0,-3.9367982634301466,106.08,664.3352941993531
2021-04-10,0,5.0,0.1495762859682368,-0.1367616648842087,False,-0.0,False,-0.0,0.0,3.97,664.3352941993531
2021-04-10,0,2.0,0.12793802141269972,0.04488449964248066,True,22.44224982124033,False,0.0,-22.44224982124033,11.5,664.3352941993531
2021-04-10,0,20.0,0.2261270272377104,0.09473942575005512,True,47.36971287502756,False,0.0,-47.36971287502756,6.89,664.3352941993531
2021-04-10,0,8.0,0.015098597781810144,-0.005506034063758681,False,-0.0,False,-0.0,0.0,48.8,664.3352941993531
2021-04-10,0,6.0,0.029859346205189274,0.00014600305680302975,True,0.07300152840151487,False,0.0,-0.07300152840151487,33.65,664.3352941993531
2021-04-10,0,4.0,0.031804098886599526,-0.009343198228292122,False,-0.0,False,-0.0,0.0,24.53,664.3352941993531
2021-04-10,1,1.0,0.2943974416257968,-0.2656045888299201,False,-0.0,False,-0.0,0.0,2.26,664.3352941993531
2021-04-10,0,3.0,0.03191316436899743,-0.007059735616147599,False,-0.0,False,-0.0,0.0,25.84,664.3352941993531
2021-04-10,0,7.0,0.06586596809163163,-0.04150575971392796,False,-0.0,False,-0.0,0.0,9.7,664.3352941993531
2021-04-10,0,15.0,0.02893271059590213,0.018043864560870756,True,9.021932280435378,False,0.0,-9.021932280435378,90.18,664.3352941993531
2021-04-10,0,15.0,0.01684002719589734,0.00868576019080401,True,4.3428800954020055,False,0.0,-4.3428800954020055,121.57,664.3352941993531
2021-04-10,0,7.0,0.2973699860072711,0.09071409953882147,True,45.357049769410736,False,0.0,-45.357049769410736,4.4,664.3352941993531
2021-04-10,0,5.0,0.03708464958165022,-0.044105514871836275,False,-0.0,False,-0.0,0.0,12.86,664.3352941993531
2021-04-10,0,20.0,0.13797578972110372,-0.09819522679366235,False,-0.0,False,-0.0,0.0,4.65,664.3352941993531
2021-04-10,0,3.0,0.027349914813216934,-0.013776938683052967,False,-0.0,False,-0.0,0.0,24.65,664.3352941993531
2021-04-10,0,20.0,0.027276885520623236,-0.01204094449066928,False,-0.0,False,-0.0,0.0,25.74,664.3352941993531
2021-04-10,0,15.0,0.025057699966675295,-0.020607044765564735,False,-0.0,False,-0.0,0.0,22.35,664.3352941993531
2021-04-10,0,4.0,0.015734491794758866,-0.011283501842497273,False,-0.0,False,-0.0,0.0,37.43,664.3352941993531
2021-04-10,0,2.0,0.10227805414434316,-0.02782657568981,False,-0.0,False,-0.0,0.0,7.9,664.3352941993531
2021-04-10,1,1.0,0.257564211994294,-0.14159481381522535,False,-0.0,False,-0.0,0.0,2.86,664.3352941993531
2021-04-10,0,6.0,0.016840723818083866,-0.0015670514334030492,False,-0.0,False,-0.0,0.0,54.41,664.3352941993531
2021-04-10,0,8.0,0.011944166775347646,-0.000742734010793243,False,-0.0,False,-0.0,0.0,78.88,664.3352941993531
2021-04-10,0,5.0,0.021754250654935293,-0.01545555342817862,False,-0.0,False,-0.0,0.0,27.29,664.3352941993531
2021-04-10,0,8.0,0.018507361400503446,-0.0002987822783525919,False,-0.0,False,-0.0,0.0,53.19,664.3352941993531
2021-04-10,0,15.0,0.013431314054445925,-0.0016908301200720722,False,-0.0,False,-0.0,0.0,66.24,664.3352941993531
2021-04-10,0,4.0,0.11353358088062784,0.02567764241488234,True,12.838821207441171,False,0.0,-12.838821207441171,11.09,664.3352941993531
2021-04-10,1,1.0,0.29461101727690076,-0.3082855491530987,False,-0.0,False,-0.0,0.0,2.17,664.3352941993531
2021-04-10,0,2.0,0.2990251506232137,-0.015313346855165774,False,-0.0,False,-0.0,0.0,3.23,664.3352941993531
2021-04-10,0,6.0,0.017900366654373934,-0.009028606017565359,False,-0.0,False,-0.0,0.0,37.47,664.3352941993531
2021-04-10,0,3.0,0.08657141865580972,-0.020764489845270222,False,-0.0,False,-0.0,0.0,9.51,664.3352941993531
2021-04-10,0,6.0,0.07555550776249713,-0.019649898235185956,False,-0.0,False,-0.0,0.0,10.71,664.3352941993531
2021-04-10,0,15.0,0.017407332375333245,0.006268088892455261,True,3.1340444462276307,False,0.0,-3.1340444462276307,89.21,664.3352941993531
2021-04-10,0,15.0,0.024427236092166484,0.011265164263944229,True,5.632582131972114,False,0.0,-5.632582131972114,75.12,664.3352941993531
2021-04-17,0,5.0,0.02028397417362192,-0.00015658551397203154,False,-0.0,False,-0.0,0.0,48.93,440.5764595811263
2021-04-17,0,8.0,0.17639923800903554,0.022742379428631727,True,11.371189714315864,False,0.0,-11.371189714315864,6.36,440.5764595811263
2021-04-17,0,2.0,0.09474622577413595,0.0009375445072070286,True,0.46877225360351427,False,0.0,-0.46877225360351427,10.65,440.5764595811263
2021-04-17,0,20.0,0.05437395014428212,-0.0036043484366938424,False,-0.0,False,-0.0,0.0,17.31,440.5764595811263
2021-04-17,0,6.0,0.259713137956585,-0.04493166123823595,False,-0.0,False,-0.0,0.0,3.43,440.5764595811263
2021-04-17,1,1.0,0.09459225827145537,-0.001421288041221687,False,-0.0,False,-0.0,0.0,10.43,440.5764595811263
2021-04-17,0,4.0,0.15496934699742837,-0.05419665622102997,False,-0.0,False,-0.0,0.0,5.04,440.5764595811263
2021-04-17,0,20.0,0.009817767823167234,-0.0036102526837060076,False,-0.0,False,-0.0,0.0,74.74,440.5764595811263
2021-04-17,0,3.0,0.09861830154506289,-0.10859588200779623,False,-0.0,False,-0.0,0.0,5.35,440.5764595811263
2021-04-17,0,20.0,0.02137692042797299,0.004651179878117804,True,2.325589939058902,False,0.0,-2.325589939058902,59.51,440.5764595811263
2021-04-17,0,7.0,0.035280222131148196,-0.01101151385104239,False,-0.0,False,-0.0,0.0,21.84,440.5764595811263
2021-04-17,0,20.0,0.015150026831957143,-0.02452966588230728,False,-0.0,False,-0.0,0.0,25.82,440.5764595811263
2021-04-17,1,1.0,0.15796851179873966,-0.07658064926010724,False,-0.0,False,-0.0,0.0,4.59,440.5764595811263
2021-04-17,0,3.0,0.0537420238337285,-0.04767898111442492,False,-0.0,False,-0.0,0.0,10.33,440.5764595811263
2021-04-17,0,4.0,0.04411621577375476,-0.014562960667389822,False,-0.0,False,-0.0,0.0,17.29,440.5764595811263
2021-04-17,0,6.0,0.05572103853905167,-0.03995058876195627,False,-0.0,False,-0.0,0.0,10.87,440.5764595811263
2021-04-17,0,2.0,0.37363725978753687,-0.24044385806781918,False,-0.0,False,-0.0,0.0,2.02,440.5764595811263
2021-04-17,0,8.0,0.013807228044891762,-0.007566694190806293,False,-0.0,False,-0.0,0.0,47.14,440.5764595811263
2021-04-17,0,20.0,0.012180291593260768,-0.007663414883371198,False,-0.0,False,-0.0,0.0,50.78,440.5764595811263
2021-04-17,0,20.0,0.07996541754238547,-0.04658679462509934,False,-0.0,False,-0.0,0.0,8.27,440.5764595811263
2021-04-17,0,5.0,0.01121696743224169,-0.00021933875059150894,False,-0.0,False,-0.0,0.0,87.46,440.5764595811263
2021-04-17,0,7.0,0.006587365854727033,-0.0022023406940720556,False,-0.0,False,-0.0,0.0,114.02,440.5764595811263
2021-04-17,0,3.0,0.0410490700651524,-0.024858210342740907,False,-0.0,False,-0.0,0.0,15.55,440.5764595811263
2021-04-17,0,20.0,0.02143382999886826,-0.014228202435575312,False,-0.0,False,-0.0,0.0,28.44,440.5764595811263
2021-04-17,0,6.0,0.018121083193714593,0.004491448035381925,True,2.2457240176909625,False,0.0,-2.2457240176909625,73.04,440.5764595811263
2021-04-17,0,2.0,0.7024922572580897,-0.060348108746808536,False,-0.0,False,-0.0,0.0,1.39,440.5764595811263
2021-04-17,0,5.0,0.019756784848291204,9.292897764508879e-05,True,0.04646448882254439,False,0.0,-0.04646448882254439,50.85,440.5764595811263
2021-04-17,0,15.0,0.0196892756630788,0.0039514248951076775,True,1.9757124475538388,False,0.0,-1.9757124475538388,63.29,440.5764595811263
2021-04-17,1,1.0,0.14488345517325193,-0.20414370598052275,False,-0.0,False,-0.0,0.0,3.45,440.5764595811263
2021-04-17,0,8.0,0.013335606001500171,0.010411809421169168,True,5.205904710584584,False,0.0,-5.205904710584584,338.46,440.5764595811263
2021-04-17,0,15.0,0.01667384834301058,0.012876782460255861,True,6.43839123012793,False,0.0,-6.43839123012793,259.97,440.5764595811263
2021-04-17,0,7.0,0.021607757040839417,0.015424402158963915,True,7.712201079481957,False,0.0,-7.712201079481957,159.23,440.5764595811263
2021-04-17,0,4.0,0.016332011944460535,0.00808668094650966,True,4.04334047325483,False,0.0,-4.04334047325483,120.3,440.5764595811263
2021-04-17,0,3.0,0.034157788776818285,-0.032041129058903564,False,-0.0,False,-0.0,0.0,15.59,440.5764595811263
2021-04-17,0,8.0,0.01676745216729444,-0.01665309670533321,False,-0.0,False,-0.0,0.0,30.42,440.5764595811263
2021-04-17,0,20.0,0.15168569668990717,-0.0074727091844066845,False,-0.0,False,-0.0,0.0,6.33,440.5764595811263
2021-04-17,0,5.0,0.11068762293409583,-0.023649594145345888,False,-0.0,False,-0.0,0.0,7.62,440.5764595811263
2021-04-17,0,15.0,0.0266370670104692,-0.0061913624326853,False,-0.0,False,-0.0,0.0,30.65,440.5764595811263
2021-04-17,0,4.0,0.11152712248105848,-0.010014994826594249,False,-0.0,False,-0.0,0.0,8.31,440.5764595811263
2021-04-17,1,1.0,0.16310519113222893,-0.08973311970395571,False,-0.0,False,-0.0,0.0,4.31,440.5764595811263
2021-04-17,0,15.0,0.07393943196395447,0.00044256148490323227,True,0.22128074245161614,False,0.0,-0.22128074245161614,13.6,440.5764595811263
2021-04-17,0,2.0,0.03988864700498454,-0.011099741364373696,False,-0.0,False,-0.0,0.0,19.83,440.5764595811263
2021-04-17,0,15.0,0.01086746477917553,-0.006174791168805596,False,-0.0,False,-0.0,0.0,59.04,440.5764595811263
2021-04-17,0,7.0,0.06571241595721401,-0.11023628160263269,False,-0.0,False,-0.0,0.0,6.31,440.5764595811263
2021-04-17,0,20.0,0.014272043564508213,-0.0035788792249791443,False,-0.0,False,-0.0,0.0,56.22,440.5764595811263
2021-04-17,0,15.0,0.06567549436204355,-0.018271002101384697,False,-0.0,False,-0.0,0.0,12.13,440.5764595811263
2021-04-17,0,6.0,0.012738164160812566,0.008653506172235042,True,4.326753086117521,False,0.0,-4.326753086117521,242.7,440.5764595811263
2021-04-17,0,15.0,0.011695482069103204,0.008680428168950982,True,4.340214084475491,False,0.0,-4.340214084475491,328.79,440.5764595811263
2021-04-17,0,20.0,0.018970689693981392,-0.03443319219529561,False,-0.0,False,-0.0,0.0,19.37,440.5764595811263
2021-04-17,0,4.0,0.0913596383704181,-0.16245051850935338,False,-0.0,False,-0.0,0.0,4.58,440.5764595811263
2021-04-17,0,20.0,0.34984908181908714,-0.08649381628890798,False,-0.0,False,-0.0,0.0,2.49,440.5764595811263
