datum,startade,spelade,rätt,insats,utdelning,vinst,vinstprocent,rättprocent
2021-04-03,84,41,3,522.1234913323716,186.45878553172466,-335.66470580064686,-64.28837456519851,7.317073170731708
2021-04-10,84,26,0,223.75883461822684,0.0,-223.75883461822684,-100.0,0.0
2021-04-17,80,21,0,83.85279518022546,0.0,-83.85279518022546,-100.0,0.0
2021-04-24,84,25,2,249.11565561629862,182.21488131857222,-66.90077429772637,-26.85530707904226,8.0
2021-05-01,81,33,0,620.2384724025618,0.0,-620.2384724025618,-100.0,0.0
2021-05-08,77,12,0,144.21277505431007,0.0,-144.21277505431007,-100.0,0.0
