,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
390,2018-08-26,CHARLOTTENLUND,6,PILEVALLAS KRABAT,v,10,Kasper K. Andersen,,"67,75","5,59 - 15,13",d,VOLTSTART,2950M,2990,ug,5 937,180807,Jägersro,Malin Andersson,4,2140,5,"16,0a","18,05",30',180510,Jägersro,Malin Andersson,1,2140,4,"14,7a","15,28",30',180407,Halmstad,Malin Andersson,4,2180,1,"16,9","3,53",10',180320,Jägersro,Henriette Larsen,5,2140,1,"13,6a","22,84",60',180113,Jägersro,Linda Allercrantz,d,2140,6,7ag,"11,02",30'
391,2018-08-26,CHARLOTTENLUND,6,BABYMONEY,h,5,Ken Ecce,,"43,03","2,57 - 6,30",d,VOLTSTART,2950M,2970,tr4,12 218,180722,Nyköbing,Ken Ecce,3,3180,3,"16,2g","8,90",33',180624,Kalmar,Thomas Uhrberg,6,3140,2,"16,5","58,00",125',180609,Charlottenlund,Ken Ecce,2,2000,6,"14,2a","5,90",11',180601,Charlottenlund,Ken Ecce,0,2540,3,"15,2g","6,70",11',180513,Charlottenlund,Ken Ecce,5,2950,5,"14,9","87,60",134'
392,2018-08-26,CHARLOTTENLUND,6,CROWN WOOD,v,5,Christoffer Eriksson,,"31,53","3,48 - 9,00",d,VOLTSTART,2950M,2970,g8g,11 209,180816,Åby,Carlos Söderström,d,2640,6,ug,"4,99",30',180707,Halmstad,Björn Goop,d,2640,10,ug,"16,34",125',180625,Halmstad,Christoffer Eriksson,1,2680,1,"14,5","23,06",50',180607,Åby,Preben Sövik,d,2140,5,5ag,"7,04",30',180513,Charlottenlund,Christoffer Eriksson,0,2950,,"15,3","12,20",134'
393,2018-08-25,BERGSÅKER,7,MILLIGAN'S SCHOOL,h,5,Ulf Eriksson,2,"20,85","12,10",1,AUTOSTART,2140M,2140,"1.10,1",102 584,180814,Solvalla,Ulf Eriksson,2,2140,5,"10,9a","16,11",1000',180724,Solvalla,Ulf Eriksson,2,2140,1,"12,0a","5,49",100',180709,Rättvik,Ulf Eriksson,5,2140,2,"11,5a","3,56",100',180626,Solvalla,Ulf Eriksson,2,2140,3,"13,3a","4,07",100',180612,Solvalla,Ulf Eriksson,1,2140,4,"11,0a","2,53",100'
394,2018-08-25,BERGSÅKER,7,SORBET,h,7,Erik Adielsson,3,"22,59","9,76",2,AUTOSTART,2140M,2140,"1.10,2",90 195,180811,Åby,Johan Untersteiner,4,3140,9,"13,6a","31,27",2000',180801,Mantorp,Örjan Kihlström,1,2140,7,"12,2a","1,56",75',180630,Färjestad,Örjan Kihlström,2,2140,3,"11,1a","9,53",400',180526,Solvalla,Björn Goop,2,1640,3,"10,4a","4,14",600',180526,Solvalla,Örjan Kihlström,1,1640,7,"10,3a","5,44",100'
395,2018-08-25,BERGSÅKER,7,PASTORE BOB,v,5,Peter Ingves,5,"48,59","20,57",3,AUTOSTART,2140M,2140,"1.10,3",72 818,180814,Solvalla,Peter Ingves,0,2140,3,"11,8a","26,97",1000',180731,Jägersro,Johan Untersteiner,3,1609,6,"9 ,9a","46,67",1000',180715,Mikkeli,Johan Untersteiner,2,1609,,"9 ,6a","5,60",,180704,Lindesberg,Johan Untersteiner,4,1640,1,"12,0a","4,52",100',180624,Kalmar,Peter Untersteiner,0,1640,1,"14,7a","3,99",200'
396,2018-08-25,BERGSÅKER,7,NADAL BROLINE,v,8,Ulf Ohlsson,6,"12,18","1,00 - 8,25",4,AUTOSTART,2140M,2140,"1.10,5",114 134,180714,Årjäng,Ulf Ohlsson,2,1640,3,"9 ,3a","10,22",600',180616,Boden,Ulf Ohlsson,0,2140,1,"12,4a","7,05",1000',180527,Solvalla,Ulf Ohlsson,3,1609,5,"9 ,4a","10,71",3000',180527,Solvalla,Ulf Ohlsson,3,1609,5,"10,9a","12,56",250',180512,Åby,Ulf Ohlsson,1,1609,9,"10,4a","5,67",200'
397,2018-08-25,BERGSÅKER,7,READLY EXPRESS,h,6,Jorma Kontio,7,"1,24","1,00 - 1,00",5,AUTOSTART,2140M,2140,"1.10,5",619 767,180811,Åby,Jorma Kontio,2,3140,4,"13,2a","2,07",2000',180609,Östersund,Jorma Kontio,1,2140,10,"10,0a","1,66",700',180128,Vincennes,Björn Goop,1,2700,,"11,2","3,20",,180114,Vincennes,Björn Goop,3,2850,,"13,2","2,50",,171224,Vincennes,Björn Goop,1,2700,,"12,9","2,50",
398,2018-08-25,BERGSÅKER,7,DREAMMOKO,h,5,Björn Goop,1,"24,65","1,00 - 11,56",0,AUTOSTART,2140M,2140,"1.10,6",116 696,180807,Frankrike,Gabriele Gelormini,7,2775,,"14,1","18,00",,180728,Enghien,Gabriele Gelormini,6,2150,,"14,3a","11,00",,180708,Frankrike,Björn Goop,0,1609,,"12,0a","23,00",,180630,Enghien,Dominik Locqueneux,d,1609,,-a,"18,00",,180610,Bjerke,Jorma Kontio,0,2100,,"12,0a","19,20",
399,2018-08-25,BERGSÅKER,7,HEAVY SOUND,v,6,Kenneth Haugstad,4,"7,81","1,00 - 6,92",0,AUTOSTART,2140M,2140,"1.10,8",192 406,180731,Jägersro,Kenneth Haugstad,d,1609,9,uag,"8,89",1000',180715,Mikkeli,Kenneth Haugstad,1,1609,,"9 ,5a","1,80",,180630,Färjestad,Kenneth Haugstad,1,2140,6,"11,1a","5,27",400',180609,Östersund,Kenneth Haugstad,0,2140,8,"12,2ag","7,06",700',180519,Gävle,Kenneth Haugstad,1,1609,9,"9 ,2a","6,04",500'
400,2018-08-25,BERGSÅKER,7,EVIL ENOK M.E.,h,5,Noralf Braekken,9,"57,88","1,00 - 24,35",0,AUTOSTART,2140M,2140,"1.11,2",68 239,180814,Solvalla,Noralf Braekken,6,2140,9,"11,4a","16,28",1000',(180728),Biri,Noralf Braekken,3,2600,,"14,3a","6,40",,180708,Jarlsberg,Noralf Braekken,0,2100,,"13,0ag","14,90",,180610,Bjerke,Noralf Braekken,1,2100,,"11,1a","72,90",,180526,Solvalla,Noralf Braekken,4,1640,6,"9 ,8a","17,89",100'
401,2018-08-25,BERGSÅKER,7,LIONEL N.O.,h,8,Göran Antonsen,10,"15,24","1,00 - 11,53",d,AUTOSTART,2140M,2140,9g,203 463,(180728),Biri,Göran Antonsen,1,2600,,"13,9a","1,50",,180708,Jarlsberg,Göran Antonsen,0,2100,,uag,"7,30",,180623,Rättvik,Örjan Kihlström,d,2140,2,4ag,"1,42",100',180527,Solvalla,Göran Antonsen,5,1609,2,"9 ,5a","6,27",3000',180527,Solvalla,Göran Antonsen,1,1609,3,"9 ,7a","12,39",250'
402,2018-08-25,BERGSÅKER,1,KNIFETOWN WINNER,v,6,Nicklas Westerholm,2,"6,01","1,72",1,AUTOSTART,2640M,2640,"1.13,2",23 448,180804,Rättvik,Ulf Eriksson,3,1640,2,"11,5a","4,78",125',180726,Lindesberg,Ulf Eriksson,2,2140,5,"13,9a","1,90",22',180526,Solvalla,Nicklas Westerholm,2,2140,5,"11,3a","30,72",250',180518,Romme,Nicklas Westerholm,2,2140,8,"14,3ag","2,06",35',180421,Umåker,Nicklas Westerholm,0,1640,8,"12,4a","28,54",125'
403,2018-08-25,BERGSÅKER,1,DREAMBOY AS,h,5,Björn Goop,1,"8,97","2,02",2,AUTOSTART,2640M,2640,"1.13,2",22 719,180801,Mantorp,Björn Goop,5,2640,7,"14,3a","5,95",50',180714,Årjäng,Björn Goop,3,2640,9,"13,8a","5,90",125',180701,Hagmyren,Jörgen S Wallin,3,1640,2,"12,6a","5,39",40',180619,Solvalla,Björn Goop,1,2180,1,"13,7","3,56",40',180601,Romme,Björn Goop,3,2140,12,"14,7a","5,90",30'
404,2018-08-25,BERGSÅKER,1,TESIO,v,6,Robert Bergh,12,"3,47","1,52",3,AUTOSTART,2640M,2640,"1.13,3",33 268,180812,Dannero,Robert Bergh,1,2660,6,"14,6","2,09",100',180725,Östersund,Robert Bergh,1,3180,1,"15,6","1,26",60',180526,Solvalla,Robert Bergh,6,3140,2,"13,7","6,54",900',180516,Bergsåker,Jan Norberg,1,2660,1,"13,0","2,05",100',180505,Örebro,Robert Bergh,3,3140,8,"14,2","15,00",400'
405,2018-08-25,BERGSÅKER,1,LOOKING SUPERB,h,5,Jomar Blekkan,6,"15,51","2,85 - 4,44",4,AUTOSTART,2640M,2640,"1.13,3",18 272,(180730),Leangen,Jomar Blekkan,1,2140,,"13,2a","1,00",,180708,Jarlsberg,Jomar Blekkan,7,1609,,"11,0a","58,70",,(180623),Leangen,Jomar Blekkan,1,1640,,"14,9a","3,80",,180609,Bjerke,Jomar Blekkan,4,2100,,"13,1a","10,70",,180512,Bjerke,Jomar Blekkan,0,2100,,uag,"18,30",
406,2018-08-25,BERGSÅKER,1,CAMERON DREAM,v,6,Martin P Djuse,4,"12,40","3,24 - 5,12",5,AUTOSTART,2640M,2640,"1.13,4",13 300,180806,Östersund,Martin P Djuse,3,2160,4,"15,6g","2,46",25',180716,Dannero,Martin P Djuse,1,2640,9,"16,2","1,83",22',180704,Lindesberg,Mats E Djuse,2,3180,2,"15,4","44,62",60',180623,Skellefteå,Martin P Djuse,3,3160,4,"18,1","4,35",100',180609,Östersund,Martin P Djuse,0,2640,3,"13,3a","35,95",125'
407,2018-08-25,BERGSÅKER,1,COAL TRADER,v,8,Micael Melander,3,"36,44","7,28 - 12,11",6,AUTOSTART,2640M,2640,"1.13,5",13 007,180810,Umåker,Micael Melander,6,2140,1,"15,7ag","4,89",35',180802,Umåker,Micael Melander,1,2660,1,"14,7","5,90",30',180703,Lycksele,Micael Melander,3,2680,3,"15,6","3,65",12',180623,Skellefteå,Micael Melander,5,3180,2,"18,0","35,98",100',180605,Solänget,Micael Melander,3,2660,1,"15,6","6,58",25'
408,2018-08-25,BERGSÅKER,1,EXTRA FUDGE,v,7,Jorma Kontio,11,"12,59","2,42 - 3,70",7,AUTOSTART,2640M,2640,"1.13,5",28 394,180801,Mantorp,Jorma Kontio,4,2640,5,"14,3a","3,20",50',180714,Årjäng,Jorma Kontio,0,2640,8,"14,7a","10,84",125',180624,Kalmar,Jorma Kontio,d,2140,9,10ag,"6,17",125',180527,Solvalla,Jorma Kontio,1,2640,4,"13,9","8,85",150',180324,Mantorp,Jorma Kontio,d,1640,8,4ag,"5,70",125'
409,2018-08-25,BERGSÅKER,1,WOLLAFUR,v,7,Carl Johan Jepson,5,"20,43","3,57 - 5,69",0,AUTOSTART,2640M,2640,"1.13,7",14 188,180815,Eskilstuna,Carl Johan Jepson,6,2140,10,"12,7a","25,67",125',180803,Örebro,Juhani Partanen,3,2180,1,"13,0","14,48",60',180728,Bollnäs,Jorma Kontio,0,2140,3,"13,2a","53,83",125',180706,Mariehamn,Micael Lindblom,1,1640,,"12,7a","12,10",,180603,Mariehamn,Micael Lindblom,2,2160,,"16,3","1,50",
410,2018-08-25,BERGSÅKER,1,UPPOHOPPA,h,5,Torbjörn Jansson,10,"5,08","2,00 - 2,98",0,AUTOSTART,2640M,2640,"1.13,9",30 517,180811,Åby,Pasi Aikio,d,2140,2,kub0a,"6,69",250',180801,Mantorp,Örjan Kihlström,1,2640,8,"14,2a","2,76",50',180714,Årjäng,Örjan Kihlström,1,2640,5,"13,4a","4,61",125',180704,Lindesberg,Örjan Kihlström,5,1640,10,"11,0a","7,47",125',180624,Kalmar,Örjan Kihlström,6,2140,7,"14,0a","3,52",125'
411,2018-08-25,BERGSÅKER,1,ALFAS DIMITRI,v,10,Ulf Ohlsson,9,"7,80","2,11 - 3,17",0,AUTOSTART,2640M,2640,"1.14,9",9 370,180812,Dannero,Ulf Ohlsson,2,2660,4,"14,7","14,80",100',180528,Lindesberg,Jarno Koskela,0,2140,4,"15,5ag","7,30",22',180515,Örebro,Jarno Koskela,2,2100,4,"13,2a","19,73",25',180505,Gävle,Jarno Koskela,0,2140,4,"15,7ag","16,20",25',180422,Örebro,Jarno Koskela,3,2609,6,"14,2a","25,32",35'
412,2018-08-25,BERGSÅKER,1,LEONAS SANTO,v,7,Robert Skoglund,8,"27,77","7,93 - 13,20",d,AUTOSTART,2640M,2640,ug,7 897,180816,Bergsåker,Robert Skoglund,2,2640,3,"14,3","6,57",50',180812,Dannero,Robert Skoglund,6,2660,1,"14,8","59,92",100',180725,Östersund,Robert Skoglund,0,3180,3,"16,8","44,83",60',180716,Dannero,Robert Skoglund,4,2640,4,"16,5","13,51",22',180630,Oviken,Robert Skoglund,1,2100,1,"15,6","12,38",15'
413,2018-08-25,BERGSÅKER,1,STARO KICKBACK,v,5,Per Linderoth,7,"44,13","7,31 - 12,16",d,AUTOSTART,2640M,2640,ug,15 666,180811,Åby,Mikael Å Linderoth,0,2140,6,"13,3a","73,26",250',180728,Bollnäs,Ulf Eriksson,2,2140,1,"13,9","17,60",125',180717,Skellefteå,Per Linderoth,1,2640,3,"14,4a","1,51",25',180621,Dannero,Ulf Eriksson,7,2140,2,"13,6a","30,19",125',180603,Bergsåker,Per Linderoth,1,2140,15,"14,3a","10,10",30'
414,2018-08-25,BERGSÅKER,2,LOGO LIGHT,v,4,Robert Bergh,8,"4,66","1,58",1,AUTOSTART,2640M,2640,"1.13,9",14 500,180811,Åby,Robert Bergh,5,2140,5,"13,5a","33,28",250',180725,Östersund,Robert Bergh,2,2140,1,"14,9a","4,96",125',180716,Rättvik,Nicklas Westerholm,3,2140,4,"13,0a","6,82",20',180629,Bergsåker,Robert Bergh,1,2160,8,"15,2","11,53",30',180530,Bergsåker,Örjan Kihlström,4,2640,1,"15,8","2,97",30'
415,2018-08-25,BERGSÅKER,2,O'MAN FLAX,v,4,Ulf Ohlsson,1,"1,96","1,28",2,AUTOSTART,2640M,2640,"1.13,9",12 144,180816,Örebro,Ulf Ohlsson,1,2100,3,"14,4a","1,33",25',180721,Axevalla,Ulf Ohlsson,1,2140,6,"13,5a","2,12",50',180714,Årjäng,Ulf Ohlsson,2,2140,1,"14,3a","3,23",30',180626,Axevalla,Johan Untersteiner,4,2140,12,"14,9a","7,95",25',180607,Åby,Magnus Jakobsson,4,2140,13,"14,5a","15,18",30'
416,2018-08-25,BERGSÅKER,2,ALL STAR,v,6,Peter G Norman,2,"8,18","1,96",3,AUTOSTART,2640M,2640,"1.14,1",9 568,180727,Färjestad,Peter G Norman,2,2640,3,"14,3a","26,84",25',180206,Solvalla,Peter G Norman,d,2640,3,6g,"10,49",60',180124,Solvalla,Peter G Norman,3,2140,7,"18,1a","9,52",60',180109,Solvalla,Peter G Norman,2,2640,12,"15,5a","24,50",60',171229,Solvalla,Mads H Nielsen,2,2640,5,"17,7a","14,41",30'
417,2018-08-25,BERGSÅKER,2,MADRONJO,v,5,Maxime Marais,9,"63,29","5,23 - 10,38",4,AUTOSTART,2640M,2640,"1.14,1",10 052,180814,Solvalla,Kai P Jussila,1,2140,2,"14,9","19,91",40',180721,Axevalla,Maxime Marais,0,2140,3,"14,6a","71,58",125',180629,Färjestad,Maxime Marais,4,2140,4,"14,8a","6,77",30',180618,Örebro,Jorma Kontio,7,2100,6,"15,9a","3,84",25',180529,Eskilstuna,Christer Nyström,2,2160,4,"15,7","4,99",25'
418,2018-08-25,BERGSÅKER,2,WALKIE TALKIE,s,4,Per Linderoth,5,"7,33","1,70 - 2,90",5,AUTOSTART,2640M,2640,"1.14,3",23 330,180809,Bollnäs,Ulf Ohlsson,1,2140,9,"13,3a","4,65",50',180723,Rättvik,Per Linderoth,2,2140,9,"14,9a","4,78",50',180623,Skellefteå,Per Linderoth,2,2140,4,"16,5a","2,46",125',180608,Östersund,Per Linderoth,1,2140,1,"16,2","2,80",25',170916,Bollnäs,Torbjörn Jansson,4,2160,6,"16,4","7,60",25'
419,2018-08-25,BERGSÅKER,2,MAJOR VICI,v,4,Martin P Djuse,12,"26,27","3,34 - 6,42",6,AUTOSTART,2640M,2640,"1.14,4",11 195,180725,Östersund,Martin P Djuse,3,2140,10,"15,2a","7,41",125',180715,Östersund,Ingvar Nyberg,1,2180,3,"15,7","1,92",25',180603,Bergsåker,Mats E Djuse,1,2140,7,"14,1a","6,11",30',180513,Solänget,Martin P Djuse,3,2160,9,"16,3g","24,90",25',180501,Bergsåker,Daniel Ulander,4,2640,4,"19,2","18,71",30'
420,2018-08-25,BERGSÅKER,2,ALBERT G.,h,6,Carl Johan Jepson,11,"51,56","4,60 - 9,08",7,AUTOSTART,2640M,2640,"1.15,2",4 584,180814,Solvalla,Micael Lindblom,3,2140,2,"13,7a","37,82",40',180803,Örebro,Mikael J Andersson,5,2140,3,"15,4","19,10",60',180618,Örebro,Juhani Partanen,2,2609,8,"16,2a","6,96",25',180519,Mantorp,Juhani Partanen,1,2160,1,"16,3","8,71",25',180508,Eskilstuna,Juhani Partanen,3,2140,6,"16,1a","15,52",10'
421,2018-08-25,BERGSÅKER,2,JETLINE,v,6,Nils Westerberg,4,"35,45","3,47 - 6,69",0,AUTOSTART,2640M,2640,"1.15,5",8 150,180808,Boden,Nils Westerberg,1,2660,4,"15,9","5,51",50',180726,Boden,Nils Westerberg,5,2640,4,"15,5","34,58",100',180706,Lycksele,Nils Westerberg,1,2640,15,"16,3a","20,10",25',180623,Skellefteå,Nils Westerberg,0,3140,3,"19,3","81,23",100',180607,Skellefteå,Nils Westerberg,8,2140,6,"16,2g","12,76",25'
422,2018-08-25,BERGSÅKER,2,GLOBAL TRADEMARK,v,5,Björn Goop,7,"16,07","2,25 - 4,10",0,AUTOSTART,2640M,2640,"1.16,0",8 070,180806,Östersund,Daniel Wäjersten,d,2140,1,uag,"2,67",25',180725,Östersund,Daniel Wäjersten,0,2140,3,"15,4a","8,31",125',180705,Bergsåker,Daniel Wäjersten,1,1640,8,"12,9a","4,84",30',180622,Hagmyren,Daniel Wäjersten,3,3180,7,"17,0","11,41",60',180611,Dannero,Daniel Wäjersten,1,2140,4,"15,7","3,40",20'
423,2018-08-25,BERGSÅKER,2,PINEWOOD MAN,v,4,Peter Ingves,10,"58,77","4,22 - 8,30",d,AUTOSTART,2640M,2640,7g,9 345,180808,Boden,John Östman,2,2140,4,"15,3a","12,74",70',180620,Jägersro,Tobias O Eriksson,0,2140,9,"15,5ag","48,76",50',180515,Axevalla,Tobias O Eriksson,1,2140,6,"15,5a","3,79",25',180123,Jägersro,Johnny Takter,d,1640,7,9ag,"2,61",30',180103,Jägersro,Johnny Takter,3,2140,3,"15,5a","14,43",70'
424,2018-08-25,BERGSÅKER,2,CAPTAIN KNAS,v,4,Erik Adielsson,3,"19,11","2,69 - 5,01",d,AUTOSTART,2640M,2640,10g,13 875,180818,Gävle,Anders Eriksson,1,2140,3,"15,6a","4,66",40',180724,Solvalla,Erik Adielsson,6,2640,5,"15,8a","25,79",60',180715,Solvalla,Anders Eriksson,1,2140,7,"15,0a","2,25",10',180619,Solvalla,Erik Adielsson,5,2160,3,"15,6","14,99",40',180529,Eskilstuna,Erik Adielsson,0,2180,1,"15,6g","5,99",10'
425,2018-08-25,BERGSÅKER,3,DEAR FRIEND,s,5,Peter H Sjöberg,7,"4,10","2,02",1,VOLTSTART,2140M,2140,"1.13,1",28 629,180811,Åby,Johan Untersteiner,1,2140,3,"12,5a","2,09",100',180802,Åby,Johan Untersteiner,1,1640,3,"12,4a","3,50",50',180717,Jägersro,Johan Untersteiner,0,2140,7,"13,7a","7,25",75',180629,Färjestad,Christoffer Eriksson,5,2160,3,"13,5","10,88",250',180613,Vaggeryd,Johan Untersteiner,2,2140,11,"14,2a","8,23",125'
426,2018-08-25,BERGSÅKER,3,ELLIEANN,s,6,Sofia Frilén,1,"34,65","4,69",2,VOLTSTART,2140M,2160,"1.12,7",17 819,180814,Solvalla,Sofia Frilén,2,2640,2,"14,1a","6,43",100',180804,Rättvik,Sofia Frilén,6,2140,1,"12,7a","83,61",150',180725,Östersund,Sofia Frilén,6,3200,1,"15,7","18,37",60',180708,Bollnäs,Sofia Frilén,4,2660,3,"15,0","9,89",25',180629,Bergsåker,Sofia Frilén,2,4200,1,"16,2","12,75",50'
427,2018-08-25,BERGSÅKER,3,OCEANIC CLEARENCE,s,6,Mattias Hansson,9,"53,25","9,62",3,VOLTSTART,2140M,2140,"1.13,5",21 395,180814,Solvalla,Per Lennartsson,0,2640,8,"15,9a","3,28",100',180804,Rättvik,Ulf Ohlsson,0,1640,7,"11,7a","22,39",125',180718,Eskilstuna,Per Lennartsson,6,2640,12,"16,1a","34,35",125',180704,Lindesberg,Per Lennartsson,3,1640,1,"10,7a","26,36",125',180619,Solvalla,Per Lennartsson,3,1640,2,"11,6a","18,70",100'
428,2018-08-25,BERGSÅKER,3,GLOBAL TEARDROP,s,5,Jimmy H Andersson,6,"49,70","6,46 - 9,91",4,VOLTSTART,2140M,2140,"1.13,6",22 596,180516,Bergsåker,Ulf Ohlsson,0,2660,2,"14,2","15,30",100',180420,Umåker,Ulf Ohlsson,3,2140,5,"13,7a","4,92",30',180407,Solvalla,Per Linderoth,4,2140,3,"13,1a","36,19",250',180321,Bergsåker,Per Linderoth,2,2640,7,"16,1","12,70",70',180225,Bergsåker,Ulf Ohlsson,1,1640,10,"13,3a","6,02",125'
429,2018-08-25,BERGSÅKER,3,EVIN BOKO,s,7,Viktor Svanstedt,3,"10,83","2,45 - 3,52",5,VOLTSTART,2140M,2160,"1.13,0",61 765,180814,Solvalla,Jorma Kontio,0,2140,11,"12,2a","50,64",900',180722,Axevalla,Jorma Kontio,4,1640,3,"11,0a","13,91",125',180710,Solvalla,Jorma Kontio,2,2140,4,"12,1a","8,15",125',180624,Kalmar,Jorma Kontio,5,2140,9,"13,8a","7,43",125',180606,Lindesberg,Jorma Kontio,1,2140,6,"12,9a","6,01",40'
430,2018-08-25,BERGSÅKER,3,MISS GOLDEN QUICK,s,6,Magnus A Djuse,1,"73,08","8,41 - 12,93",6,VOLTSTART,2140M,2140,"1.13,7",7 558,180818,Gävle,Mika Forss,0,2640,7,"16,2a","68,60",125',180808,Boden,Santtu Raitala,5,2140,10,"13,7a","28,05",125',180729,Rovaniemi,Santtu Raitala,0,3120,,"16,1","13,40",,180726,Boden,Krister Söderholm,0,2660,3,"15,6","3,89",100',180714,Boden,Krister Söderholm,1,2160,4,"14,5","5,20",30'
431,2018-08-25,BERGSÅKER,3,LINDA'S GIRL,s,7,Emilia Leo,3,"7,11","2,23 - 3,16",7,VOLTSTART,2140M,2140,"1.13,9",11 775,180818,Gävle,Oskar Kylin Blom,d,2140,5,uag,"3,94",125',180804,Rättvik,Oskar Kylin Blom,6,2180,1,"13,8","2,59",100',180718,Eskilstuna,Oskar Kylin Blom,1,2140,11,"12,9a","2,22",100',180701,Hagmyren,Oskar Kylin Blom,1,1640,8,"12,3a","3,85",40',180616,Visby,Oskar Kylin Blom,1,2120,2,"13,3a","3,92",25'
432,2018-08-25,BERGSÅKER,3,DONATELLA CENTER,s,6,Jimmy Dahlman,10,"30,46","4,90 - 7,43",0,VOLTSTART,2140M,2140,"1.13,9",16 057,180809,Lindesberg,Micael Lindblom,4,2140,5,"15,4a","5,74",22',180728,Bollnäs,Micael Lindblom,0,2640,2,"14,0a","23,64",150',180716,Mantorp,Micael Lindblom,1,2140,6,"13,3a","26,00",35',180704,Lindesberg,Björn Goop,6,1640,11,"11,0a","32,14",125',180606,Lindesberg,Micael Lindblom,5,2140,5,"13,8a","14,41",40'
433,2018-08-25,BERGSÅKER,3,BULA BULA AM,s,7,Oskar J Andersson,8,"5,96","1,89 - 2,62",0,VOLTSTART,2140M,2140,"1.13,9",21 037,180629,Färjestad,Björn Goop,7,2160,6,"13,8","2,45",250',180526,Solvalla,Oskar J Andersson,6,1640,9,"10,4a","25,87",250',180519,Gävle,Örjan Kihlström,1,2140,15,"12,5a","9,72",125',180505,Örebro,Oskar J Andersson,6,2100,6,"12,3a","31,03",125',180418,Solvalla,Oskar J Andersson,2,2140,6,"13,3a","12,28",60'
434,2018-08-25,BERGSÅKER,3,URAIA,s,5,Tomi Haapio,2,"4,48","1,89 - 2,62",0,VOLTSTART,2140M,2140,"1.14,0",12 794,180818,Forssa,Olli Koivunen,d,2140,,0ag,"6,00",,180808,Vermo,Ari Moilanen,1,2100,,"12,9a","1,90",,180714,Finland,Mika Forss,2,1609,,"9 ,9a","15,10",,180628,Jyväskylä,Ari Moilanen,2,1660,,"13,1","11,20",,180619,Tammerfors,Mika Forss,2,2100,,"14,7a","20,60",
435,2018-08-25,BERGSÅKER,3,GINNY WEASLEY,s,5,Caroline Åkerlund,2,"45,47","5,64 - 8,61",d,VOLTSTART,2140M,2160,ug,39 766,180812,Dannero,Ulf Eriksson,6,2140,8,"12,7a","69,16",100',171029,Solvalla,Robert Bergh,0,2140,5,"14,6ag","8,44",100',171018,Jägersro,Peter Untersteiner,3,1640,6,"11,5a","13,40",60',170725,Jägersro,Robert Bergh,0,1609,9,uag,"34,50",200',170708,Halmstad,Robert Bergh,4,1640,10,"11,3a","18,03",100'
436,2018-08-25,BERGSÅKER,4,HANDSOME BRAD,h,5,Carl Johan Jepson,8,"5,28","1,84",1,AUTOSTART,2140M,2140,"1.11,5",45 142,180814,Solvalla,Carl Johan Jepson,5,2140,1,"11,3a","29,00",1000',180721,Axevalla,Ulf Ohlsson,4,2140,12,"12,4a","5,30",150',180707,Halmstad,Carl Johan Jepson,2,1640,4,"10,5a","2,92",150',180620,Jägersro,Carl Johan Jepson,1,2140,7,"11,7a","1,96",70',180526,Solvalla,Carl Johan Jepson,0,3160,4,"13,3","6,43",900'
437,2018-08-25,BERGSÅKER,4,MONI VIKING,h,5,Ulf Ohlsson,1,"5,51","1,76",2,AUTOSTART,2140M,2140,"1.11,5",54 387,180814,Solvalla,Jorma Kontio,0,2140,10,"11,4a","144,89",1000',180724,Solvalla,Örjan Kihlström,5,2140,5,"12,3a","21,96",100',180708,Jarlsberg,Frode Hamre,0,2100,,"13,1a","23,90",,(180623),Leangen,Frode Hamre,2,1640,,"15,2a","1,50",,180610,Bjerke,Frode Hamre,2,2100,,"12,0a","34,60",
438,2018-08-25,BERGSÅKER,4,M.T.JOINVILLE,v,7,Jorma Kontio,9,"3,85","1,60",3,AUTOSTART,2140M,2140,"1.11,6",46 058,180804,Rättvik,Jorma Kontio,2,2140,10,"12,2a","2,00",150',180714,Årjäng,Jorma Kontio,4,2140,3,"11,8ag","4,99",150',180630,Färjestad,Jorma Kontio,1,2140,4,"12,1a","2,27",40',180519,Gävle,Jorma Kontio,6,2140,7,"12,4a","8,37",150',180213,Vincennes,Jorma Kontio,4,2100,,"12,7a","3,60",
439,2018-08-25,BERGSÅKER,4,VÄSTERBO GROSBOIS,v,7,Rauno Pöllänen,6,"15,64","3,10 - 4,60",4,AUTOSTART,2140M,2140,"1.11,6",18 026,180818,Gävle,Rauno Pöllänen,4,1640,6,"11,5a","25,98",150',180804,Rättvik,Rauno Pöllänen,2,2660,10,"13,4","30,24",300',180728,Bollnäs,Rauno Pöllänen,7,2140,6,"13,2ag","1,93",125',180709,Rättvik,Rauno Pöllänen,1,2140,5,"13,7a","3,36",35',180609,Östersund,Rauno Pöllänen,5,2640,4,"13,1a","9,42",125'
