iter	Passed	Remaining
0	66	66415
1	135	67472
2	216	71832
3	289	72143
4	364	72553
5	438	72658
6	512	72751
7	578	71779
8	651	71748
9	730	72309
10	815	73310
11	886	72994
12	963	73125
13	1035	72932
14	1109	72829
15	1188	73108
16	1262	72980
17	1333	72776
18	1408	72702
19	1481	72600
20	1562	72833
21	1637	72796
22	1713	72773
23	1786	72650
24	1861	72595
25	1934	72485
26	2008	72393
27	2081	72264
28	2156	72208
29	2229	72098
30	2303	72017
31	2377	71916
32	2458	72046
33	2507	71256
34	2580	71154
35	2661	71269
36	2734	71180
37	2818	71350
38	2901	71490
39	2981	71567
40	3076	71961
41	3162	72140
42	3251	72363
43	3332	72395
44	3407	72306
45	3480	72179
46	3552	72028
47	3624	71889
48	3700	71826
49	3772	71670
50	3858	71805
51	3906	71227
52	3977	71078
53	4012	70295
54	4085	70201
55	4159	70114
56	4242	70190
57	4326	70261
58	4411	70354
59	4492	70387
60	4580	70514
61	4654	70411
62	4726	70299
63	4803	70251
64	4876	70152
65	4950	70063
66	5030	70045
67	5113	70085
68	5196	70113
69	5281	70167
70	5377	70365
71	5457	70344
72	5528	70204
73	5603	70113
74	5674	69986
75	5753	69953
76	5837	69975
77	5925	70044
78	6007	70034
79	6088	70021
80	6188	70215
81	6263	70121
82	6333	69976
83	6406	69858
84	6479	69750
85	6559	69712
86	6641	69695
87	6724	69693
88	6841	70030
89	6926	70036
90	7006	69989
91	7088	69961
92	7163	69867
93	7246	69839
94	7321	69751
95	7391	69606
96	7466	69511
97	7540	69405
98	7616	69317
99	7691	69220
100	7766	69127
101	7839	69015
102	7913	68912
103	7987	68817
104	8062	68726
105	8131	68583
106	8202	68453
107	8272	68327
108	8347	68233
109	8420	68126
110	8508	68146
111	8578	68019
112	8651	67909
113	8722	67790
114	8795	67687
115	8867	67578
116	8904	67200
117	8984	67157
118	9068	67135
119	9151	67111
120	9263	67295
121	9342	67238
122	9417	67148
123	9490	67045
124	9562	66936
125	9639	66862
126	9720	66816
127	9803	66784
128	9883	66729
129	9963	66678
130	10043	66624
131	10115	66519
132	10186	66404
133	10258	66300
134	10335	66222
135	10417	66179
136	10497	66126
137	10580	66091
138	10662	66049
139	10740	65977
140	10815	65892
141	10890	65803
142	10967	65727
143	11040	65627
144	11112	65526
145	11183	65413
146	11255	65313
147	11328	65215
148	11405	65138
149	11477	65041
150	11561	65006
151	11633	64904
152	11706	64809
153	11777	64700
154	11848	64593
155	11923	64510
156	11996	64415
157	12066	64305
158	12137	64201
159	12209	64102
160	12287	64031
161	12364	63958
162	12437	63866
163	12513	63788
164	12587	63699
165	12660	63605
166	12736	63530
167	12809	63436
168	12880	63335
169	12953	63245
170	13027	63157
171	13064	62891
172	13137	62799
173	13208	62704
174	13278	62600
175	13352	62512
176	13422	62411
177	13495	62323
178	13568	62234
179	13644	62159
180	13738	62165
181	13822	62125
182	13903	62072
183	13988	62036
184	14064	61961
185	14137	61871
186	14208	61773
187	14282	61687
188	14354	61595
189	14429	61513
190	14510	61462
191	14584	61378
192	14654	61277
193	14736	61224
194	14809	61137
195	14889	61075
196	14964	60999
197	15040	60922
198	15118	60855
199	15201	60804
200	15290	60782
201	15367	60707
202	15441	60625
203	15517	60549
204	15590	60460
205	15666	60385
206	15746	60322
207	15819	60235
208	15898	60169
209	15977	60104
210	16053	60030
211	16129	59951
212	16202	59863
213	16274	59775
214	16348	59689
215	16399	59522
216	16471	59433
217	16546	59356
218	16622	59278
219	16699	59206
220	16787	59174
221	16861	59091
222	16934	59005
223	17010	58929
224	17083	58841
225	17161	58772
226	17232	58682
227	17305	58596
228	17378	58511
229	17449	58419
230	17535	58376
231	17608	58290
232	17682	58209
233	17752	58113
234	17826	58032
235	17852	57794
236	17927	57716
237	17998	57626
238	18084	57582
239	18159	57503
240	18242	57451
241	18316	57370
242	18391	57292
243	18465	57211
244	18540	57134
245	18614	57052
246	18688	56974
247	18763	56895
248	18838	56819
249	18913	56741
250	18990	56668
251	19061	56579
252	19133	56493
253	19207	56411
254	19288	56353
255	19360	56266
256	19433	56184
257	19509	56108
258	19583	56029
259	19656	55945
260	19761	55954
261	19835	55873
262	19907	55787
263	19980	55703
264	20054	55623
265	20127	55540
266	20201	55459
267	20275	55378
268	20347	55294
269	20420	55211
270	20498	55141
271	20572	55060
272	20642	54970
273	20717	54893
274	20805	54851
275	20893	54807
276	20973	54743
277	21055	54682
278	21135	54618
279	21209	54539
280	21289	54472
281	21361	54388
282	21436	54311
283	21507	54223
284	21581	54141
285	21618	53970
286	21689	53884
287	21767	53815
288	21840	53731
289	21913	53649
290	21988	53572
291	22062	53493
292	22134	53410
293	22205	53324
294	22280	53247
295	22356	53171
296	22432	53096
297	22503	53011
298	22575	52928
299	22650	52851
300	22770	52878
301	22848	52809
302	22924	52734
303	23001	52661
304	23081	52596
305	23155	52515
306	23253	52491
307	23331	52419
308	23405	52339
309	23484	52272
310	23573	52225
311	23651	52154
312	23723	52070
313	23797	51990
314	23869	51906
315	23944	51830
316	24017	51746
317	24088	51661
318	24161	51579
319	24234	51497
320	24314	51432
321	24392	51359
322	24463	51274
323	24541	51202
324	24616	51126
325	24689	51045
326	24764	50967
327	24837	50885
328	24911	50806
329	24982	50722
330	25060	50650
331	25147	50597
332	25219	50515
333	25258	50366
334	25331	50283
335	25404	50204
336	25477	50122
337	25548	50038
338	25625	49965
339	25697	49883
340	25774	49809
341	25847	49730
342	25920	49649
343	25996	49573
344	26068	49492
345	26146	49421
346	26222	49346
347	26295	49266
348	26367	49184
349	26441	49105
350	26530	49055
351	26604	48976
352	26678	48897
353	26754	48822
354	26827	48742
355	26902	48666
356	26974	48584
357	27045	48501
358	27123	48429
359	27195	48347
360	27274	48278
361	27345	48193
362	27421	48119
363	27493	48038
364	27566	47958
365	27637	47875
366	27711	47797
367	27785	47717
368	27858	47638
369	27927	47552
370	28017	47501
371	28091	47423
372	28167	47348
373	28241	47270
374	28313	47188
375	28386	47109
376	28458	47027
377	28533	46952
378	28607	46873
379	28679	46792
380	28769	46740
381	28839	46656
382	28916	46583
383	28991	46507
384	29067	46433
385	29139	46351
386	29214	46274
387	29288	46197
388	29368	46129
389	29446	46057
390	29525	45987
391	29602	45913
392	29675	45834
393	29750	45758
394	29823	45678
395	29898	45603
396	29972	45525
397	30044	45444
398	30121	45370
399	30194	45291
400	30271	45217
401	30347	45144
402	30420	45064
403	30499	44994
404	30571	44913
405	30651	44844
406	30723	44764
407	30799	44689
408	30870	44607
409	30945	44530
410	31018	44452
411	31097	44381
412	31173	44306
413	31246	44228
414	31318	44148
415	31391	44068
416	31464	43989
417	31536	43909
418	31611	43834
419	31684	43755
420	31770	43693
421	31845	43618
422	31923	43545
423	31996	43466
424	32068	43386
425	32141	43308
426	32210	43223
427	32282	43143
428	32355	43065
429	32427	42985
430	32511	42920
431	32583	42841
432	32659	42766
433	32740	42697
434	32818	42626
435	32892	42548
436	32981	42490
437	33058	42417
438	33130	42337
439	33205	42260
