iter	Logloss
114	0.228737785
115	0.2285696959
116	0.2285154828
117	0.2283626124
118	0.2282448297
119	0.2281926383
120	0.2280170216
121	0.2278648279
122	0.2277792763
123	0.227657686
124	0.2274504082
125	0.2273758918
126	0.2271973852
127	0.227092185
128	0.2270271851
129	0.2269440005
130	0.2268647549
131	0.2267981052
132	0.2266862233
133	0.2266176185
134	0.2265356926
135	0.2264701891
136	0.2263749794
137	0.2262910683
138	0.2262175328
139	0.2260756559
140	0.2260097669
141	0.2259369099
142	0.2258235853
143	0.2257357571
144	0.2256646557
145	0.2256193488
146	0.2255271747
147	0.2254750282
148	0.2254151437
149	0.2253199422
150	0.2252304248
151	0.2251428867
152	0.225047292
153	0.2249317079
154	0.2247975678
155	0.2247329664
156	0.2246986199
157	0.2246424385
158	0.2245611695
159	0.2245111725
160	0.2243842698
161	0.2242801758
162	0.2242070141
163	0.2241715445
164	0.2240866115
165	0.2239940303
166	0.2239484452
167	0.2238815204
168	0.2238791547
169	0.2237697104
170	0.2236924584
171	0.2236300681
172	0.2235706194
173	0.2234814327
174	0.2234267295
175	0.2233681211
176	0.2232763314
177	0.2231595297
178	0.2230129768
179	0.2228952338
180	0.2228246996
181	0.2227499252
182	0.2226683499
183	0.2225860067
184	0.2224896623
185	0.2224276882
186	0.222342273
187	0.2222561379
188	0.2221711326
189	0.2221144899
190	0.2220355413
191	0.221979874
192	0.2219240932
193	0.2218694832
194	0.2218086524
195	0.2216837472
196	0.2215911543
197	0.2214517212
198	0.2213953435
199	0.2213523327
200	0.2213023894
201	0.221275573
202	0.2212065808
203	0.2211010498
204	0.2210334262
205	0.2209839668
206	0.2208785837
207	0.2208090448
208	0.2207197454
209	0.2206723067
210	0.2205673034
211	0.2204909257
212	0.2203585063
213	0.220316838
214	0.2202193932
215	0.220109595
216	0.2200593718
217	0.2199517435
218	0.2198934716
219	0.2197930905
220	0.2197497219
221	0.219669162
222	0.2196322712
223	0.2195957574
224	0.2195422742
225	0.2194578882
226	0.2193880888
227	0.2193241383
228	0.2192113333
229	0.2191572986
230	0.2191208115
231	0.2190514672
232	0.2189761362
233	0.2189192418
234	0.2188620512
235	0.2187739776
236	0.2187578209
237	0.2187163511
238	0.2186096303
239	0.218503546
240	0.2184090012
241	0.218356767
242	0.2182369596
243	0.2181295371
244	0.218065411
245	0.2179567022
246	0.217915931
247	0.2178877082
248	0.2177903336
249	0.2177373524
250	0.2176925308
251	0.2175943522
252	0.2174838029
253	0.2174161098
254	0.2173053086
255	0.2172492877
256	0.2171658277
257	0.2170834709
258	0.2169907455
259	0.2169013803
260	0.2168541032
261	0.2167705679
262	0.2166852362
263	0.2166318801
264	0.2165746518
265	0.2164919515
266	0.2163751926
267	0.216315395
268	0.2162854713
269	0.216223626
270	0.2161864876
271	0.2160630439
272	0.2160228858
273	0.2159857677
274	0.215910542
275	0.215818888
276	0.2157142973
277	0.2156401779
278	0.2156177945
279	0.2155406182
280	0.2155341585
281	0.2154525394
282	0.2153589738
283	0.2153031149
284	0.2152438256
285	0.2151660947
286	0.2150865812
287	0.2150345361
288	0.2149639131
289	0.2148685417
290	0.2148233056
291	0.2146879597
292	0.2146055722
293	0.2145555889
294	0.214480771
295	0.2143991046
296	0.2143754576
297	0.2143367382
298	0.2142840201
299	0.2142286793
300	0.2142018727
301	0.2141801307
302	0.2140968176
303	0.2140599199
304	0.2140363062
305	0.2140065012
306	0.2139507742
307	0.2139055664
308	0.2138477008
309	0.2137683585
310	0.2136883342
311	0.2136477895
312	0.2135896482
313	0.2134871425
314	0.2134187097
315	0.2133428485
316	0.2133204912
317	0.2132414478
318	0.2131846979
319	0.2131383554
320	0.2130506763
321	0.2130021951
322	0.2129194264
323	0.2128068872
324	0.2126958613
325	0.2126197051
326	0.2126099884
327	0.2125728061
328	0.2125479415
329	0.2124792103
330	0.2124286273
331	0.2123883436
332	0.2122864679
333	0.2121909214
334	0.212084757
335	0.2120546051
336	0.2119798828
337	0.2118908261
338	0.2118174947
339	0.2117538152
340	0.211655601
341	0.211616765
342	0.2115610595
343	0.2114974222
344	0.2114258608
345	0.211336224
346	0.2113072063
347	0.2112252754
348	0.2111513073
349	0.211088744
350	0.2110181743
351	0.2109950439
352	0.2109343026
353	0.2108599583
354	0.2107789001
355	0.2107094978
356	0.2106586984
357	0.210576287
