datum,bana,avd,startnr,häst,ålder,kön,kusk,lopp_dist,start,dist,pris,spår,streck,vodds,podds,kr,plac,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_odds,h1_pris,h1_kmtid,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_odds,h2_pris,h2_kmtid,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_odds,h3_pris,h3_kmtid,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_odds,h4_pris,h4_kmtid,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_odds,h5_pris,h5_kmtid,bins,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4
2023-01-14,kalmar,3,8,valokaja hindö,12,h,andré eklundh,2140.0,0,2140.0,150000.0,8.0,0.0,178.5,19.25,50625.0,7,2022-12-30,bjerke-8,magnus teien gundersen,3.0,2100.0,,18.54,,14.5,2022-12-06,eskilstuna-4,ulf ohlsson,5.0,2140.0,,18.32,40.0,14.4,2022-11-27,färjestad-7,carl johan jepson,5.0,1640.0,,25.09,60.0,12.4,2022-10-31,mantorp-8,carl johan jepson,5.0,3200.0,,12.14,50.0,14.9,2022-10-22,jägersro-1,jennifer alfredsson,5.0,2140.0,,7.64,50.0,15.2,29,1,1,1,0,1,,938.6472350101867,1149.6033871246218,1049.439512187499,1049.439512187499,15.0,24.0,9.0,27.0,9.0
2023-01-14,kalmar,3,9,upset face,7,h,dante kolgjini,2140.0,0,2140.0,150000.0,9.0,1.0,56.44,7.0,73499.0,8,2022-11-07,halmstad-9,dante kolgjini,15.0,2140.0,10.0,11.05,40.0,13.0,2022-10-12,jägersro-5,jeppe juel,3.0,2140.0,10.0,4.0,60.0,13.3,2022-04-23,halmstad-7,dante kolgjini,5.0,2140.0,10.0,48.52,150.0,12.2,2022-04-12,axevalla-8,dante kolgjini,5.0,2140.0,10.0,9.69,40.0,13.4,2021-07-10,halmstad-2,adrian kolgjini,5.0,2140.0,10.0,13.08,150.0,13.0,26,1,1,1,1,1,6.324555320336759,3124.9459971558285,1817.6825545790462,938.6472350101867,1817.6825545790462,68.0,26.0,172.0,11.0,276.0
2023-01-14,kalmar,3,10,sevilla,11,v,joakim lövgren,2140.0,0,2140.0,150000.0,10.0,3.0,18.9,3.55,38686.0,4,2022-12-10,åby-7,joakim lövgren,15.0,2140.0,7.0,28.78,200.0,14.1,2022-11-20,charlottenlund-9,joakim lövgren,2.0,1600.0,7.0,6.33,,11.5,2022-10-12,jägersro-5,joakim lövgren,1.0,2140.0,7.0,1.63,60.0,12.9,2022-09-16,kalmar-2,joakim lövgren,1.0,2160.0,7.0,1.74,30.0,13.2,2022-09-03,jägersro-7,joakim lövgren,1.0,1640.0,7.0,19.5,150.0,10.5,17,1,1,1,0,1,14.142135623730951,,8494.48391898452,6006.507181794034,13430.958365832146,35.0,20.0,39.0,26.0,13.0
2023-01-14,kalmar,3,11,pacific face,11,v,giuseppe lubrano,2140.0,0,2140.0,150000.0,11.0,8.0,10.92,2.52,31135.0,2,2022-12-26,solvalla-8,giuseppe lubrano,5.0,2140.0,11.0,19.55,300.0,13.7,2022-12-10,åby-7,giuseppe lubrano,2.0,2140.0,11.0,13.58,200.0,13.2,2022-11-11,kalmar-7,giuseppe lubrano,4.0,2160.0,11.0,6.68,35.0,13.5,2022-07-22,axevalla-12,giuseppe lubrano,4.0,4200.0,11.0,4.53,150.0,15.0,2022-05-25,åby-8,giuseppe lubrano,4.0,3200.0,11.0,3.27,75.0,14.9,12,1,1,0,0,0,2570.5913207746607,9406.523183503248,1447.6169935559349,2996.85189111502,2119.0942944191597,19.0,16.0,29.0,112.0,58.0
2023-01-14,kalmar,3,12,ultion face,7,v,adrian kolgjini,2140.0,0,2140.0,150000.0,12.0,17.0,4.94,1.81,42203.0,1,2022-12-26,solvalla-8,adrian kolgjini,2.0,2140.0,4.0,33.71,300.0,13.5,2022-11-30,åby-8,adrian kolgjini,15.0,2180.0,4.0,3.24,100.0,13.1,2022-11-19,jägersro-4,adrian kolgjini,3.0,2140.0,4.0,7.58,150.0,12.7,2022-11-05,bjerke-7,vidar hop,3.0,1609.0,4.0,6.49,,12.5,2022-10-22,jägersro-11,adrian kolgjini,3.0,2640.0,4.0,31.47,400.0,30.0,5,1,0,1,1,1,11520.591026621687,10.0,4940.973458019238,,8068.575869854702,19.0,26.0,11.0,14.0,14.0
2023-01-14,kalmar,4,1,dash,5,s,örjan kihlström,2140.0,1,2140.0,110000.0,1.0,4.0,21.35,4.08,7476.0,8,2022-12-31,axevalla-6,christel berntsson,15.0,2140.0,7.0,67.38,110.0,17.8,2022-12-19,färjestad-3,christel berntsson,2.0,2140.0,7.0,4.67,30.0,15.6,2022-12-09,örebro-9,christel berntsson,1.0,2160.0,7.0,12.62,25.0,17.1,2022-12-04,mantorp-6,viktoria berntsson,1.0,2140.0,7.0,51.42,40.0,15.1,2022-06-16,lindesberg-7,rikard n skoglund,1.0,2140.0,7.0,64.31,25.0,30.0,18,0,1,0,1,1,10.488088481701515,3643.130763542206,5483.165792142293,6935.717076596412,5483.165792142293,14.0,12.0,10.0,5.0,171.0
2023-01-14,kalmar,4,3,monique day,4,s,stefan persson,2140.0,1,2140.0,110000.0,3.0,0.0,94.39,13.62,9409.0,20,2022-12-23,halmstad-11,andré eklundh,8.0,2140.0,6.0,97.2,110.0,16.4,2022-11-29,jägersro-10,stefan persson,5.0,2140.0,6.0,6.62,50.0,15.7,2022-11-21,mantorp-3,kim eriksson,1.0,2140.0,6.0,5.72,40.0,16.5,2022-11-02,solvalla-4,kevin oscarsson,1.0,2140.0,6.0,4.8,60.0,17.3,2022-10-28,kalmar-2,thomas madsen,1.0,2140.0,6.0,41.56,40.0,16.9,29,0,1,0,0,1,347.31779025430075,1049.439512187499,6935.717076596412,8494.48391898452,6935.717076596412,22.0,24.0,8.0,19.0,5.0
2023-01-14,kalmar,4,4,attention please,5,s,kim eriksson,2140.0,1,2140.0,110000.0,4.0,3.0,31.54,6.17,12050.0,4,2022-12-31,axevalla-6,kim eriksson,5.0,2140.0,2.0,10.82,110.0,17.5,2022-12-11,kalmar-8,kim eriksson,1.0,2140.0,2.0,8.31,35.0,15.6,2022-12-02,kalmar-6,stefan persson,1.0,2140.0,2.0,9.62,25.0,16.3,2022-11-21,mantorp-6,kim eriksson,1.0,2140.0,2.0,6.38,30.0,18.0,2022-11-11,kalmar-13,thomas madsen,1.0,2140.0,2.0,,,17.7,22,0,1,1,0,0,1556.570344516668,6487.769258055282,5483.165792142293,6006.507181794034,,14.0,20.0,9.0,11.0,10.0
2023-01-14,kalmar,4,5,narita,4,s,conrad lugauer,2140.0,1,2140.0,110000.0,5.0,35.0,3.7,1.83,28875.0,5,2023-01-03,kalmar-2,conrad lugauer,1.0,2140.0,4.0,1.47,25.0,17.4,2022-11-17,åby-3,conrad lugauer,1.0,2140.0,4.0,1.73,35.0,14.8,2022-11-02,jägersro-1,conrad lugauer,1.0,2140.0,4.0,2.8,50.0,15.7,2022-10-19,åby-1,conrad lugauer,1.0,2140.0,4.0,7.18,50.0,17.2,2022-09-28,jägersro-14,conrad lugauer,1.0,2140.0,4.0,,,19.1,3,0,0,0,0,0,5483.165792142293,6487.769258055282,7754.367427987846,7754.367427987846,,11.0,47.0,15.0,14.0,21.0
2023-01-14,kalmar,4,6,lilo love,6,s,oscar ginman,2140.0,1,2140.0,110000.0,6.0,3.0,13.79,3.98,7145.0,3,2022-12-11,kalmar-8,lova linbäcke,3.0,2140.0,1.0,62.8,35.0,15.6,2022-11-14,halmstad-8,caroline andersson,15.0,2140.0,1.0,9.06,25.0,22.9,2022-11-03,kalmar-8,lova linbäcke,1.0,1640.0,1.0,17.77,25.0,14.1,2022-07-30,kalmar-3,lova linbäcke,1.0,2660.0,1.0,27.29,25.0,17.6,2022-07-20,karlshamn-2,lova linbäcke,1.0,1680.0,1.0,15.72,22.0,16.0,14,1,1,1,0,1,2386.7169291026403,5.0,5483.165792142293,5483.165792142293,5143.665449037786,34.0,27.0,11.0,96.0,10.0
2023-01-14,kalmar,4,7,backdraft,5,s,ken ecce,2140.0,1,2140.0,110000.0,7.0,24.0,2.99,1.67,14158.0,15,2023-01-05,åby-6,carl johan jepson,1.0,2140.0,3.0,3.33,35.0,15.1,2022-12-08,åby-4,ken ecce,5.0,2140.0,3.0,1.99,30.0,16.1,2022-11-19,jägersro-1,ken ecce,1.0,2140.0,3.0,19.0,35.0,14.6,2022-07-17,halmstad-13,lee nimåker,1.0,2140.0,3.0,,,19.0,2022-05-18,åby-3,ken ecce,1.0,2140.0,3.0,3.09,30.0,15.1,2,1,1,1,0,1,6487.769258055282,812.8923507108439,6487.769258055282,,6006.507181794034,9.0,28.0,19.0,125.0,60.0
2023-01-14,kalmar,4,8,kroatia boko,6,s,thomas uhrberg,2140.0,1,2160.0,110000.0,1.0,9.0,10.53,2.88,20875.0,15,2022-12-20,jägersro-7,thomas uhrberg,1.0,1640.0,6.0,2.28,40.0,15.2,2022-11-29,jägersro-8,thomas uhrberg,15.0,1640.0,6.0,8.61,40.0,12.9,2022-11-19,jägersro-9,thomas uhrberg,20.0,1640.0,6.0,28.85,110.0,30.0,2022-11-01,halmstad-4,thomas uhrberg,20.0,1640.0,6.0,6.13,25.0,12.5,2022-09-20,jägersro-7,thomas uhrberg,20.0,1640.0,6.0,12.0,30.0,11.8,11,1,1,1,1,1,6935.717076596412,6.324555320336759,0.8609147285877977,0.410424993119494,0.4495980537908989,25.0,21.0,10.0,18.0,42.0
2023-01-14,kalmar,4,9,tasherit,6,s,hans crebas,2140.0,1,2160.0,110000.0,2.0,8.0,10.73,2.73,9853.0,2,2022-12-26,solvalla-11,hans crebas,15.0,2160.0,10.0,41.5,220.0,15.3,2022-12-10,åby-8,kim eriksson,2.0,2160.0,10.0,24.36,110.0,14.5,2022-11-23,solvalla-9,hans crebas,4.0,2160.0,10.0,8.53,110.0,14.6,2022-11-13,eskilstuna-8,torbjörn jansson,4.0,2160.0,10.0,24.66,110.0,14.5,2022-10-29,romme-8,julian cordeau,4.0,2160.0,10.0,19.95,110.0,13.8,12,0,0,0,0,0,14.832396974191326,6976.064300232707,2566.350636345657,2566.350636345657,2566.350636345657,19.0,16.0,17.0,10.0,15.0
2023-01-14,kalmar,4,11,dolly dream,7,s,victor rosleff,2140.0,1,2160.0,110000.0,3.0,0.0,135.5,20.25,9044.0,6,2023-01-04,jägersro-4,jonna jakobsson,2.0,2160.0,2.0,46.03,30.0,16.9,2022-12-05,halmstad-8,christian cracchiolo,6.0,2140.0,2.0,75.23,60.0,15.1,2022-10-29,jägersro-2,jonna jakobsson,1.0,2180.0,2.0,11.41,10.0,17.7,2022-08-14,tingsryd-2,jonna jakobsson,1.0,1609.0,2.0,5.84,10.0,15.6,2022-06-30,åby-1,jonna jakobsson,1.0,1640.0,2.0,79.51,40.0,14.3,29,0,1,0,1,1,3643.130763542206,697.2697008005748,3467.858538298206,3467.858538298206,6935.717076596412,10.0,30.0,37.0,76.0,45.0
2023-01-14,kalmar,4,12,silvertail,5,s,gustav johansson,2140.0,1,2160.0,110000.0,4.0,1.0,51.4,9.58,12109.0,7,2022-12-23,halmstad-11,henriette larsen,4.0,2160.0,3.0,38.4,110.0,15.3,2022-12-12,halmstad-8,gustav johansson,1.0,2140.0,3.0,3.89,40.0,14.8,2022-11-28,halmstad-6,gustav johansson,3.0,1640.0,3.0,19.96,40.0,14.0,2022-11-21,halmstad-2,peter ingves,3.0,2140.0,3.0,12.26,25.0,15.3,2022-11-07,halmstad-8,gustav johansson,3.0,1640.0,3.0,10.19,35.0,14.3,26,0,1,1,1,1,2566.350636345657,6935.717076596412,2551.5077222615173,2017.1439674636756,2386.7169291026403,22.0,11.0,14.0,7.0,14.0
2023-01-14,kalmar,4,13,precious lane,6,s,peter untersteiner,2140.0,1,2160.0,110000.0,6.0,3.0,23.96,4.93,14852.0,1,2022-12-23,halmstad-11,wilma karlsson,3.0,2160.0,5.0,62.7,110.0,15.2,2022-12-08,åby-7,johan untersteiner,1.0,2640.0,5.0,4.21,30.0,16.0,2022-11-09,åby-9,stefan persson,3.0,3140.0,5.0,49.02,70.0,15.2,2022-10-24,halmstad-4,johan untersteiner,3.0,2660.0,5.0,22.03,35.0,15.1,2022-10-12,jägersro-3,axel ritzman,3.0,2140.0,5.0,12.32,40.0,15.7,19,0,0,0,0,1,4231.196882217894,6006.507181794034,3375.327450682418,2386.7169291026403,2551.5077222615173,22.0,15.0,29.0,16.0,12.0
2023-01-14,kalmar,4,14,icecream in,6,s,hannu torvinen,2140.0,1,2160.0,110000.0,7.0,5.0,13.41,3.38,21758.0,15,2022-12-26,solvalla-11,örjan kihlström,2.0,2140.0,2.0,6.4,220.0,15.4,2022-12-17,romme-8,örjan kihlström,3.0,2140.0,2.0,3.93,110.0,15.5,2022-11-18,åbo-2,hannu torvinen,1.0,2100.0,2.0,1.9,,14.8,2022-11-06,forssa-5,hannu torvinen,1.0,2140.0,2.0,2.0,,15.2,2022-08-11,åby-9,carl johan jepson,1.0,1640.0,2.0,46.88,40.0,11.4,14,0,0,1,1,1,9865.64474537587,4231.196882217894,,,6935.717076596412,19.0,9.0,29.0,12.0,87.0
2023-01-14,kalmar,4,15,primadonna tile,6,s,johan untersteiner,2140.0,1,2160.0,110000.0,8.0,4.0,12.36,3.36,22842.0,15,2022-12-23,halmstad-11,peter ingves,2.0,2160.0,7.0,24.27,110.0,15.2,2022-12-10,åby-8,johan untersteiner,6.0,2160.0,7.0,7.19,110.0,14.9,2022-11-26,solvalla-8,johan untersteiner,15.0,2140.0,7.0,16.7,220.0,14.8,2022-11-08,jägersro-6,johan untersteiner,15.0,2160.0,7.0,2.04,35.0,14.8,2022-10-19,solvalla-10,erik adielsson,15.0,1640.0,7.0,4.87,60.0,30.0,13,0,0,0,0,1,6976.064300232707,944.1076379488159,14.832396974191326,5.916079783099616,7.745966692414834,22.0,13.0,14.0,18.0,20.0
2023-01-14,kalmar,5,1,capriccio d'amore,5,h,gustav johansson,2140.0,0,2140.0,110000.0,1.0,11.0,13.16,3.52,16488.0,4,2022-12-23,halmstad-5,gustav johansson,20.0,2660.0,6.0,5.07,100.0,30.0,2022-11-30,åby-7,gustav johansson,1.0,2140.0,6.0,3.65,60.0,13.8,2022-11-17,åby-8,gustav johansson,1.0,1640.0,6.0,16.79,35.0,12.9,2022-04-28,åby-6,johan untersteiner,1.0,2140.0,6.0,5.25,35.0,14.7,2022-04-14,halmstad-8,johan untersteiner,1.0,2140.0,6.0,3.94,25.0,15.7,13,0,1,1,1,1,0.820849986238988,8494.48391898452,6487.769258055282,6487.769258055282,5483.165792142293,22.0,23.0,13.0,203.0,14.0
2023-01-14,kalmar,5,2,global believer,6,v,andré eklundh,2140.0,0,2140.0,110000.0,2.0,19.0,4.65,2.06,18526.0,15,2022-12-31,axevalla-11,thomas uhrberg,2.0,1640.0,11.0,28.13,110.0,14.5,2022-12-11,kalmar-10,christoffer eriksson,1.0,1640.0,11.0,10.41,35.0,12.6,2022-11-21,halmstad-4,stefan persson,15.0,2140.0,11.0,6.56,25.0,15.0,2022-10-03,halmstad-5,stefan persson,15.0,1640.0,11.0,8.81,60.0,12.6,2022-08-13,åby-7,stefan persson,15.0,2140.0,11.0,43.08,220.0,12.7,4,1,1,1,1,1,6976.064300232707,6487.769258055282,5.0,7.745966692414834,14.832396974191326,14.0,20.0,20.0,49.0,51.0
2023-01-14,kalmar,5,3,extreme a.f.,5,v,kevin oscarsson,2140.0,0,2140.0,110000.0,3.0,16.0,5.96,2.04,20333.0,15,2022-12-23,halmstad-7,carl johan jepson,2.0,2140.0,5.0,4.25,110.0,13.9,2022-12-10,åby-10,erik adielsson,4.0,2140.0,5.0,12.03,110.0,14.8,2022-11-26,solvalla-6,erik adielsson,3.0,2140.0,5.0,35.59,220.0,14.0,2022-11-02,jägersro-7,stefan persson,3.0,2160.0,5.0,9.61,30.0,14.8,2022-10-22,jägersro-7,erik adielsson,3.0,2140.0,5.0,15.46,110.0,14.8,6,1,1,1,0,0,6976.064300232707,2566.350636345657,5983.816015903301,2209.670505430644,4231.196882217894,22.0,13.0,14.0,24.0,11.0
2023-01-14,kalmar,5,4,edforever,5,v,martin malmqvist,2140.0,0,2140.0,110000.0,4.0,0.0,72.09,10.84,12739.0,6,2022-12-26,solvalla-7,örjan kihlström,7.0,2140.0,11.0,24.6,220.0,14.9,2022-12-17,romme-9,martin malmqvist,2.0,2140.0,11.0,36.38,110.0,14.6,2022-11-21,mantorp-9,magnus a djuse,3.0,1640.0,11.0,5.59,30.0,13.3,2022-11-05,visby-3,martin malmqvist,3.0,2120.0,11.0,3.96,25.0,15.1,2022-10-25,visby-3,martin malmqvist,3.0,2120.0,11.0,2.74,25.0,15.7,28,1,1,1,1,0,809.8214353480527,6976.064300232707,2209.670505430644,2017.1439674636756,2017.1439674636756,19.0,9.0,26.0,16.0,11.0
2023-01-14,kalmar,5,5,bottnas idol,5,h,preben sövik,2140.0,0,2140.0,110000.0,5.0,3.0,11.19,3.46,24725.0,1,2022-12-31,axevalla-12,preben sövik,8.0,2640.0,1.0,25.05,593.0,17.5,2022-12-14,jägersro-10,preben sövik,2.0,2640.0,1.0,2.9,50.0,14.9,2022-11-17,åby-4,ken ecce,1.0,2640.0,1.0,3.05,40.0,15.4,2022-09-24,solvalla-13,preben sövik,1.0,3140.0,1.0,38.81,300.0,14.5,2022-08-28,charlottenlund-10,preben sövik,1.0,2950.0,1.0,5.44,,15.0,12,0,1,1,0,0,806.4139526000749,4703.261591751624,6935.717076596412,18994.243476628202,,14.0,17.0,27.0,54.0,27.0
2023-01-14,kalmar,5,6,redbull pellini,5,v,victor rosleff,2140.0,0,2140.0,110000.0,6.0,23.0,4.11,1.99,17058.0,5,2023-01-03,kalmar-1,victor rosleff,1.0,2160.0,2.0,1.42,25.0,15.4,2022-12-15,åby-4,victor rosleff,1.0,2140.0,2.0,4.49,35.0,14.9,2022-10-28,kalmar-5,marcus lindgren,20.0,1640.0,2.0,3.92,30.0,30.0,2022-09-24,solvalla-2,victor rosleff,20.0,2140.0,2.0,8.8,100.0,12.6,2022-09-15,åby-8,marcus lindgren,20.0,2140.0,2.0,10.63,40.0,13.5,4,0,1,1,1,1,5483.165792142293,6487.769258055282,0.4495980537908989,0.820849986238988,0.5191511147666147,11.0,19.0,48.0,34.0,9.0
2023-01-14,kalmar,5,7,zinfandel,5,h,thomas uhrberg,2140.0,0,2140.0,110000.0,7.0,3.0,17.53,4.19,16727.0,2,2023-01-04,jägersro-8,stefan persson,1.0,2140.0,2.0,2.03,60.0,14.3,2022-12-12,halmstad-3,thomas uhrberg,3.0,2140.0,2.0,8.21,40.0,14.2,2022-11-11,kalmar-9,ola samuelsson,4.0,2140.0,2.0,53.17,150.0,13.6,2022-10-22,jägersro-4,stefan persson,4.0,2160.0,2.0,49.01,100.0,15.2,2022-09-03,jägersro-9,stefan persson,4.0,2640.0,2.0,17.86,110.0,15.1,16,1,1,1,0,1,8494.48391898452,2551.5077222615173,2996.85189111502,2446.919322642204,2566.350636345657,10.0,23.0,31.0,20.0,49.0
2023-01-14,kalmar,5,8,friend of elves,4,h,örjan kihlström,2140.0,0,2140.0,110000.0,8.0,14.0,6.68,2.28,25633.0,3,2022-12-28,örebro-11,magnus jakobsson,1.0,1609.0,2.0,5.18,100.0,13.3,2022-12-14,solvalla-9,gustav hellman,1.0,2140.0,2.0,4.02,40.0,14.6,2022-11-21,mantorp-9,kenneth haugstad,1.0,1640.0,2.0,5.62,30.0,13.0,2022-11-07,mantorp-2,tobias j gustafsson,1.0,1640.0,2.0,6.89,25.0,30.0,2022-10-30,solvalla-7,kenneth haugstad,1.0,2140.0,2.0,196.22,200.0,14.0,7,1,1,1,1,1,10966.331584284586,6935.717076596412,6006.507181794034,5483.165792142293,15508.734855975692,17.0,14.0,23.0,14.0,8.0
2023-01-14,kalmar,5,9,andover heaven,5,v,stefan persson,2140.0,0,2140.0,110000.0,9.0,4.0,15.01,3.26,15229.0,20,2022-12-31,axevalla-11,stefan persson,4.0,1640.0,1.0,11.38,110.0,14.7,2022-12-11,kalmar-10,stefan persson,2.0,1640.0,1.0,3.41,35.0,12.9,2022-11-29,jägersro-9,stefan persson,2.0,2140.0,1.0,14.56,35.0,14.2,2022-10-31,mantorp-4,stefan persson,2.0,1640.0,1.0,4.13,30.0,12.9,2022-10-12,jägersro-6,thomas uhrberg,2.0,1640.0,1.0,7.69,30.0,12.0,15,1,1,1,1,1,2566.350636345657,3935.0309681516123,3935.0309681516123,3643.130763542206,3643.130763542206,14.0,20.0,12.0,29.0,19.0
2023-01-14,kalmar,5,10,marion mark,6,v,peter zadel,2140.0,0,2140.0,110000.0,10.0,6.0,13.69,3.66,11943.0,8,2022-12-28,örebro-9,björn goop,1.0,1609.0,3.0,3.94,100.0,13.3,2022-12-19,färjestad-3,peter zadel,1.0,2140.0,3.0,2.83,30.0,15.2,2022-11-30,åby-7,peter zadel,7.0,2140.0,3.0,6.87,60.0,14.4,2022-11-12,eskilstuna-2,björn goop,7.0,2140.0,3.0,3.96,30.0,15.1,2022-10-29,färjestad-6,peter zadel,7.0,2640.0,3.0,1.61,25.0,16.1,14,1,1,1,1,1,10966.331584284586,6006.507181794034,422.9154516242031,299.0463837120453,272.9907501657212,17.0,9.0,19.0,18.0,14.0
2023-01-14,kalmar,5,12,boli you s.m.,6,v,dante kolgjini,2140.0,0,2140.0,110000.0,11.0,1.0,37.36,7.03,10816.0,7,2022-12-28,örebro-9,carl johan jepson,2.0,1609.0,7.0,10.87,100.0,13.5,2022-11-19,jägersro-3,dante kolgjini,6.0,1640.0,7.0,6.88,35.0,13.0,2022-11-02,jägersro-8,dante kolgjini,2.0,1640.0,7.0,10.08,50.0,11.7,2022-10-12,jägersro-6,kevin oscarsson,2.0,1640.0,7.0,29.19,30.0,12.4,2022-08-31,åby-8,adrian kolgjini,2.0,2640.0,7.0,7.51,60.0,16.0,23,1,1,1,1,1,6651.416330443618,532.5485306196407,4703.261591751624,3643.130763542206,5152.164935300037,17.0,39.0,17.0,21.0,42.0
2023-01-14,kalmar,6,1,call me brodda,8,s,örjan kihlström,1640.0,0,1640.0,125000.0,1.0,3.0,12.95,2.94,15894.0,1,2022-12-31,axevalla-4,stefan persson,8.0,1640.0,8.0,37.4,125.0,14.5,2022-12-23,halmstad-6,stefan persson,8.0,2140.0,8.0,15.02,125.0,14.5,2022-12-14,jägersro-9,johnny takter,6.0,1640.0,8.0,12.89,60.0,12.7,2022-12-02,kalmar-7,stefan persson,6.0,1640.0,8.0,5.99,40.0,12.5,2022-11-20,charlottenlund-10,stefan persson,6.0,2000.0,8.0,20.74,,13.5,13,1,0,1,1,1,370.24200842632285,370.24200842632285,697.2697008005748,569.3183266881678,,14.0,8.0,9.0,12.0,12.0
2023-01-14,kalmar,6,2,digital summit,7,v,joakim lövgren,1640.0,0,1640.0,125000.0,2.0,62.0,2.0,1.29,55925.0,15,2022-12-26,solvalla-9,joakim lövgren,1.0,3200.0,1.0,5.79,300.0,15.4,2022-12-05,halmstad-5,joakim lövgren,1.0,2200.0,1.0,3.24,40.0,13.0,2022-10-12,jägersro-8,joakim lövgren,6.0,2660.0,1.0,3.1,60.0,14.6,2022-09-28,jägersro-6,joakim lövgren,6.0,1640.0,1.0,5.93,60.0,18.1,2022-09-07,åby-6,joakim lövgren,6.0,1640.0,1.0,50.47,60.0,11.0,0,0,0,0,1,1,18994.243476628202,6935.717076596412,697.2697008005748,697.2697008005748,697.2697008005748,19.0,21.0,54.0,14.0,21.0
2023-01-14,kalmar,6,3,galantis,7,h,andré eklundh,1640.0,0,1640.0,125000.0,3.0,2.0,23.17,4.16,26450.0,15,2022-12-31,axevalla-4,gustav johansson,2.0,1640.0,3.0,11.9,125.0,13.7,2022-11-19,jägersro-7,johan untersteiner,8.0,2140.0,3.0,31.89,125.0,12.2,2022-11-02,jägersro-9,tyler mifsud,7.0,2140.0,3.0,6.27,60.0,13.9,2022-09-03,jägersro-11,tyler mifsud,7.0,2140.0,3.0,22.61,125.0,13.5,2022-08-13,åby-5,magnus a djuse,7.0,2140.0,3.0,20.4,250.0,11.5,19,1,1,1,1,1,7436.509530762067,370.24200842632285,422.9154516242031,610.4258745992146,863.2725506816674,14.0,42.0,17.0,60.0,21.0
2023-01-14,kalmar,6,4,demolition man f.,12,v,bengt a nilsson,1640.0,0,1640.0,125000.0,4.0,0.0,75.66,11.86,10519.0,7,2022-12-26,solvalla-10,peter untersteiner,5.0,2140.0,3.0,61.82,250.0,14.6,2022-12-10,åby-5,peter untersteiner,6.0,2640.0,3.0,28.9,125.0,14.8,2022-11-29,jägersro-4,peter untersteiner,4.0,2140.0,3.0,10.31,40.0,13.5,2022-11-19,jägersro-7,peter untersteiner,4.0,2140.0,3.0,36.36,125.0,12.4,2022-11-02,jägersro-9,bengt a nilsson,4.0,2140.0,3.0,37.52,60.0,13.0,29,1,1,1,1,1,2346.6180875254668,1006.4221236374541,1547.5676620451568,2735.738970442854,1895.3755572212776,19.0,16.0,11.0,10.0,17.0
2023-01-14,kalmar,6,5,hurricane river,8,v,christoffer eriksson,1640.0,0,1640.0,125000.0,5.0,3.0,16.88,3.96,17294.0,5,2022-12-31,axevalla-4,åke svanstedt,20.0,1640.0,6.0,4.19,125.0,30.0,2022-12-23,halmstad-6,christoffer eriksson,2.0,2140.0,6.0,5.99,125.0,14.1,2022-12-10,åby-5,christoffer eriksson,15.0,2640.0,6.0,32.66,125.0,14.8,2022-12-02,kalmar-7,christoffer eriksson,15.0,1640.0,6.0,8.58,40.0,12.9,2022-10-22,enghien-2,christoffer eriksson,15.0,2150.0,6.0,7.6,,30.0,16,1,0,1,1,1,0.9177381842800719,7436.509530762067,11.180339887498949,6.324555320336759,,14.0,8.0,13.0,8.0,41.0
2023-01-14,kalmar,6,6,arvid s.h.,8,v,thomas uhrberg,1640.0,0,1640.0,125000.0,6.0,6.0,9.62,2.43,20137.0,4,2022-12-31,axevalla-4,thomas uhrberg,1.0,1640.0,2.0,2.62,125.0,13.6,2022-12-14,jägersro-9,thomas uhrberg,2.0,1640.0,2.0,33.27,60.0,12.4,2022-12-02,kalmar-7,fredrik persson,5.0,1640.0,2.0,15.07,40.0,12.9,2022-11-19,jägersro-7,thomas uhrberg,5.0,2140.0,2.0,49.6,125.0,12.1,2022-11-02,jägersro-9,fredrik persson,5.0,2140.0,2.0,6.03,60.0,13.2,10,1,1,1,1,1,12260.73144313165,5152.164935300037,938.6472350101867,1659.309562544265,1149.6033871246218,14.0,17.0,12.0,13.0,17.0
2023-01-14,kalmar,6,7,lorenzo boko,5,v,gustav johansson,1640.0,0,1640.0,125000.0,7.0,1.0,39.23,6.86,23637.0,6,2022-12-23,halmstad-10,thomas uhrberg,2.0,2140.0,2.0,3.6,110.0,14.3,2022-12-10,åby-9,thomas uhrberg,4.0,1640.0,2.0,4.59,110.0,12.6,2022-11-30,åby-9,jeppe rask,6.0,2140.0,2.0,3.21,110.0,12.7,2022-11-19,jägersro-5,thomas uhrberg,6.0,2160.0,2.0,7.69,150.0,13.5,2022-11-08,jägersro-8,gustav johansson,6.0,1640.0,2.0,4.28,35.0,12.1,23,1,1,1,0,1,6976.064300232707,2566.350636345657,944.1076379488159,1102.4801989769737,532.5485306196407,22.0,13.0,10.0,11.0,11.0
