proba6,proba1,proba9,kelly6,kelly1,kelly9
0.2232724429645365,0.1880964145501939,0.2144975405459192,0.016596625553208358,-0.02793922840094887,0.005486850226265034
0.04777186423162964,0.03727136255124228,0.05102767265002905,-0.006322356577334764,-0.01741937125200099,-0.0028815920408781373
0.05758384477614484,0.042498421316657334,0.061056620325565344,-0.006453113448465367,-0.022563587918083626,-0.0027443636093969254
0.026058388309314513,0.0294620489146803,0.03261576874793497,-0.0018117247437228199,0.0016893343142063042,0.004933300346242677
0.2502428866225758,0.25847003397083873,0.23795894735892584,0.04012919220533505,0.050661934649683896,0.024402772950990786
0.2882382525940843,0.34353848236655876,0.274210410965922,0.06521654622893956,0.13784441639680084,0.04679325459530151
0.07844385490906476,0.058873116089491875,0.07163586636747836,-0.0024645633502846428,-0.02375352360486543,-0.009870262175028217
0.029535031420186927,0.03864325000145887,0.03508241902005091,-0.005625310642892257,0.0038129024165641703,0.00012306107477366726
0.02884690093313679,0.036908404113070795,0.03315652142081242,-0.0013778627471656524,0.0069345349917782914,0.003065884132030479
0.046384842584779575,0.03207439522533512,0.05802112630448827,-0.018413085230080742,-0.03369592415417803,-0.0059861187421297105
0.020774578394830916,0.02147408884688957,0.029703758677730455,-0.009701416570534516,-0.008980135567441538,-0.000494337402105214
0.13937650799245455,0.20189237326772894,0.17429995297281237,-0.027990952909223443,0.04668251872279483,0.013724135997408599
0.02765392528231591,0.03874883232714651,0.03357714816627459,-0.007574570024214495,0.003922310033021887,-0.0014367463566534791
0.06946934520455916,0.08385044922947517,0.06565829556733711,-0.004195016920894259,0.011324550247815868,-0.008307763809150043
0.021167336056964272,0.026505713602419757,0.029927025325995872,-0.0068427383424053976,-0.00135159888193802,0.0021676163949735203
0.1139909411647192,0.11008738418816175,0.1083892014837488,0.0025099256135762884,-0.0018847916865340983,-0.003796646170700883
0.023684403392097333,0.0330809248153313,0.032341993706200264,-0.01168790931331478,-0.0019509480822148511,-0.002716650967143338
0.023445435111500473,0.035538314471810224,0.03169185786338405,-0.011935535512291021,0.0005954738048973055,-0.0033903414970023428
0.037202248417809634,0.04783290298724759,0.04044946478806154,-0.006697033515592798,0.00441833147336314,-0.003301758566369154
0.16500561860601554,0.22051734534180942,0.16259746821855542,0.011972632185155435,0.0776582301625438,0.009123129791316131
0.026224620765370656,0.03204426643438256,0.031126367159852543,-0.0016407354138584746,0.004345444039907137,0.003401278348329755
0.09532064381942737,0.07386282187443204,0.10224397903713574,-0.018509539257644737,-0.04266726563148228,-0.010715083780640457
0.19972460454057725,0.2388044112138737,0.2487892033401843,-0.024546451900273544,0.02548517158240123,0.038268125305601176
0.05173278803068906,0.046405057849506576,0.06111447607469874,-0.023335667730778966,-0.029085161389984224,-0.013211289414438715
0.024986933933427654,0.02849163406957738,0.031018177970451838,-0.002913839637887878,0.0006911502772784053,0.003289993239313828
0.02082707738523798,0.016961296429796293,0.02964430917067665,-0.007192733786371895,-0.011169137135366939,0.0018768100922408493
0.254703878177074,0.21821893668457815,0.2830606330675203,0.011914766875694888,-0.03645557997645814,0.04950907328110554
0.023380169715091395,0.021126805356539366,0.031689467049735444,-0.012003165500660572,-0.014338170169996192,-0.003392818930805632
0.020594879097299696,0.015197657195836474,0.029494419201266504,-0.009886708568955653,-0.01545190579445236,-0.0007101920574952897
0.05833882823309021,0.03359796588454708,0.06603318947216524,-0.024334719493498132,-0.05124771649672948,-0.01596482849892656
0.16888339999144736,0.14440536704849352,0.16920966609953084,-0.018162865296160957,-0.04814978188254035,-0.017763171636508535
0.08899454165276234,0.04757113686581766,0.09353470890904533,-0.017365451866740177,-0.0636250439940859,-0.012295219553732063
0.05156407154704454,0.029290200707650437,0.0610036311005118,-0.023517740455922545,-0.04755489601784886,-0.013330909300313108
0.12164794004836242,0.07113237032983445,0.12202214221680689,-0.025483046345202036,-0.08446037751429135,-0.025046162324384082
0.057533066434217524,0.03132913714889504,0.06542669186626265,-0.025211223496183217,-0.0537157380273955,-0.01662457382308598
0.020844972429283605,0.018581714413503734,0.029752832592082955,-0.009628831694022134,-0.011962528077079242,-0.00044373618225824904
0.02111529543180065,0.02118583029054807,0.029675239779512128,-0.009350095549564567,-0.009277365465945896,-0.0005237438812414221
0.02212838411489881,0.02242831186175494,0.030949585681602478,-0.008305476960354535,-0.007996214696336691,0.0007902629185741681
0.021539918231392556,0.02038703760175379,0.030347753966473708,-0.006459494433024813,-0.0076453656578892165,0.0026003845197839054
0.2657661163648857,0.16977502766124222,0.21357115000010019,0.026580661247915187,-0.10068067083524045,-0.04261743867285364
0.04020607116761909,0.030514963318396555,0.048043773463492284,-0.014317947570251581,-0.024559588330850774,-0.006035000713015173
0.039631527380160715,0.026149952301117087,0.04796150719615456,-0.01492513006826235,-0.02917256709969405,-0.006121940366344495
0.08424525850985404,0.03641562842846725,0.08501258941583596,-0.008442276231466293,-0.06111295195419934,-0.007597280415018756
0.04759272518252967,0.0294051621102105,0.05604357894510948,-0.01712312729117313,-0.03654653103771431,-0.008098039983935894
0.40085966588171434,0.33178577678376303,0.37420298674936464,0.11103325689309838,0.008545764850857993,0.0714817530451664
0.029007986574691346,0.02367636587235082,0.03694539068787858,-0.015264917139916984,-0.02083963595916668,-0.0069656028120335224
0.023079689414774084,0.02240426789198614,0.03190289013591242,-0.012314532324947761,-0.01301442464528829,-0.0031716634390734836
0.10656336927967425,0.06993500531984781,0.10878055284188118,-0.01099352516840573,-0.05244138786801361,-0.008484608309138629
0.19414213063860686,0.2228210576521748,0.23022116321907193,-0.02028483588140922,0.016025133225774497,0.025394298410957777
0.1370020836960895,0.11159428432582215,0.16276034775495182,-0.03082713704514257,-0.06117605051140255,-5.960320361323881e-05
0.021042452997850274,0.020501332564003383,0.029559315238807823,-0.006971195029480393,-0.007527800054483055,0.001789383991480611
0.12274429099529227,0.0975636274801953,0.13638022129575592,-0.024203047856915953,-0.053601673656093696,-0.0082829903061427
0.02086474582410139,0.019187430793879676,0.029736102470623554,-0.00715398743520137,-0.008879300167704936,0.001971230130399082
0.02115946493986299,0.020665478738137885,0.030042664500307514,-0.009304551373651875,-0.009813911687062169,-0.00014488396514365472
0.1714384342012327,0.1989896258798392,0.20783421583836312,-0.015032809956226715,0.018718892586503222,0.029553994489711147
0.05254229515906689,0.0422719984812428,0.06379222548771352,-0.022462076925049246,-0.033545409529967415,-0.010321559126398493
0.025597930224585678,0.02089391879765653,0.030606467243029525,-0.0022853592023980383,-0.007123979653828882,0.002866501082306135
0.026367567765328073,0.023325896569599984,0.032260137653337136,-0.003934359092596676,-0.007070694860957444,0.002141602613351153
0.16860426559952651,0.12965808841039322,0.15353595582452634,0.006920794995550588,-0.039599336249574166,-0.011077884180869095
0.5517264015516107,0.5858839121359487,0.5505706956424519,0.2556267758045998,0.3123464585433537,0.25370768769234003
0.1066065712636542,0.053139164575474365,0.09654022658243645,0.002302784255447649,-0.057406948399885555,-0.008938807341416263
0.02131900078171814,0.013820464852622647,0.029947043490315944,-0.006686733611049176,-0.014399846103634312,0.002188207394970824
0.02092145482851774,0.012877356352154522,0.029812013152290658,-0.007095655657566133,-0.015369942403179734,0.0020493130565360862
0.022854186663070566,0.02652907562968061,0.030414035750975878,-0.007557085583996853,-0.0037678246911952915,0.00023804530691175446
0.025116573134959297,0.019640383159766395,0.031138073610987995,-0.0027804907076010147,-0.008413386209980087,0.0034133197888656774
0.02349472447866917,0.022596495436529827,0.031989127702888885,-0.011884460371224415,-0.01281523261831718,-0.003082301449833726
0.028353262164444882,0.0258616766107762,0.03300992045798931,-0.006849895881299114,-0.009431752596918771,-0.0020245249564151938
0.024915978800626373,0.017465199249280913,0.030684997612801367,-0.0029868252081908827,-0.010650814736332368,0.0029472786610044302
0.021285890400754105,0.01618073942130817,0.029866716528646003,-0.009174191229668793,-0.014438227540433017,-0.0003263078868573317
0.4368297620874674,0.429362361843687,0.41096038869434093,0.15246768602792368,0.14122976438024284,0.11353606568137875
0.17853139982674635,0.10474109430490361,0.16614787606297365,-0.028040124309761424,-0.12038619188377603,-0.04353768478476528
0.10499232094340108,0.03823863144117972,0.10204426921047861,-0.02244662744419978,-0.09870528566369799,-0.025814448327071766
0.029647279009277386,0.021384197497978662,0.03761810138879501,-0.01459647582252802,-0.02323631698486154,-0.006262219504465676
0.02496459363574088,0.019405813698327803,0.030804872258135486,-0.002936819220943193,-0.008654668062932308,0.003070583614559855
0.023326550225403374,0.02016332353215445,0.031555566532235804,-0.01205872764635341,-0.015336559334278708,-0.0035315707187273246
0.020850023837275872,0.014937212303965436,0.02998882827204654,-0.009623623073317511,-0.015720456396242984,-0.00020039571426554373
0.02509203709551339,0.019471063284218482,0.030991331538431744,-0.005249587533132752,-0.011045500399106888,0.0008333080130401263
0.024568150818465622,0.017967128529398867,0.031086179523529135,-0.005789778488541056,-0.012596241442861476,0.0009311079095692736
0.06038400636621536,0.034765385991894646,0.0672496218478319,-0.022109984066233903,-0.04997780223877288,-0.014641598919466167
0.29028636124915025,0.3343426998003121,0.274090659996264,0.06790640430189536,0.12576724953761942,0.04663598114612087
0.0276262594278019,0.0355430956058686,0.03306529521997215,-0.00263649373229787,0.005526734598363161,0.0029718187389305164
0.026839105767663397,0.03968077359697207,0.032395392308854035,-0.0034481456238487384,0.009793187691545233,0.002281066739036642
0.12705771316445555,0.05500090972408055,0.10818165023907408,0.012197430135703045,-0.06934048673235481,-0.009162313512647359
0.04852390369526529,0.044674913903597756,0.05002255924149425,-0.005527595220410238,-0.009595238605540334,-0.003943803979289345
0.10826374715821226,0.06343104254351387,0.1098750160230481,-0.018709387218739406,-0.06992576078194501,-0.016868691931640024
0.021685624905204814,0.02978594343780178,0.030914054531752458,-0.008762015966965348,-0.0004095948424926375,0.0007536259486340538
0.03953674467466587,0.03391229920060475,0.047884114460705465,-0.015025297194157435,-0.020969256431752053,-0.006203729631955981
0.2336553756223644,0.2800542159910852,0.2586260326658385,-0.006469197544653341,0.05446814336882166,0.026325704849447108
0.14771478733500595,0.1840276405817075,0.1495648300065792,-0.0084871635795844,0.03448090136869519,-0.006298055686321629
0.026464460129485383,0.03484027766297674,0.03223296775925668,-0.001394032855777902,0.007221465351347258,0.004539545203123074
0.039102185430980624,0.03570194429590791,0.04736746468634501,-0.015484542899835857,-0.019077945093540733,-0.006749729271044615
0.025740371876351628,0.03859706356173412,0.032097426748895146,-0.004581074918793926,0.008675749833428982,0.001973827730181508
0.021191271217564853,0.027687629184994934,0.029678575069937964,-0.00927175520339032,-0.002573213991591363,-0.0005203047880629366
0.13022166540319888,0.1396049002441496,0.12828055116853557,0.0063750896864718885,0.017094390807731074,0.00415758278775184
0.14942478436650056,0.17864484938505484,0.1522511327592461,-0.006463768088972572,0.028111583040292886,-0.003119422755354728
0.11218422873787788,0.0909913881083638,0.10706819628025001,0.00047588578624777354,-0.023383518319375185,-0.005283865252224769
0.2829594528251794,0.331364148816065,0.2901123347029382,0.05639187464155789,0.1200912911145414,0.06580489526664778
0.04581721329737795,0.045563530422225634,0.04886864960619211,-0.008388047413969233,-0.008656141517847611,-0.005163264967529888
0.02623017696286426,0.03735503090538969,0.03230699164629544,-0.004076025847575399,0.007395061950058765,0.0021899148221829453
0.030010027717533548,0.032075527360481595,0.037416549696521945,-0.014217187391584988,-0.012057510180180728,-0.00647296105468005
0.0303678936091045,0.01871863195691223,0.03716218460972234,-0.013843004411983236,-0.026023420422134045,-0.006738924054583502
0.08002364216776997,0.03075411108178821,0.08360923131068447,-0.02060540991187531,-0.07526415145677967,-0.016627621085211618
0.020845508863103598,0.013191270480990246,0.029295441241273448,-0.007173774877122626,-0.015047045372130387,0.001517959029848631
0.05119331303516864,0.02512529860237376,0.060304224095965565,-0.023917849628240596,-0.05204950768757574,-0.014085684035723939
0.02187928880596702,0.018149876107336635,0.030493890055001197,-0.008562324751210722,-0.012407806293765644,0.00032038488073679827
0.02324181500084736,0.01688079182071526,0.03173262547416019,-0.01214653286269341,-0.01873801850991685,-0.0033480968590419162
0.02335402987703387,0.016680516946862862,0.031196350832132638,-0.012030252395724104,-0.01894554942422333,-0.003903800950316912
0.021806448533314707,0.017887460506688213,0.030571062602288375,-0.00863743199910045,-0.012678388937821786,0.00039995923470780665
0.03914926652613001,0.022342526273208246,0.0466646982069907,-0.015434787219614606,-0.03319628556481523,-0.007492418541674828
0.17363000558927624,0.08475504181827863,0.16137951536802816,-0.03417405315392806,-0.1453980595053479,-0.04950512665722596
0.38591526533246173,0.34104198388613033,0.4051058037259019,0.08704423003978987,0.02033141517775589,0.11557467830833283
0.021232564117191783,0.013378440376578659,0.029440159599983654,-0.009229177163311177,-0.017327741285367744,-0.0007661403560883134
0.0569636517640542,0.04801847638083052,0.05993200979250075,-0.007115448431262164,-0.016668446398120606,-0.003945391166220744
0.5720566616192093,0.6704932019682992,0.5640220679885319,0.28938584903048314,0.45284299924391197,0.2760441389974402
0.027180801009276494,0.024447840302544117,0.03185755289617739,-0.0006571933125508638,-0.0034683598613500137,0.004153387545455055
0.025794593980075303,0.020786063815743185,0.031429175346364246,-0.0020830677572880683,-0.007234920991744659,0.0037127516316913787
0.035626783665595935,0.032877205968410685,0.03988375377884791,-0.008344332431544326,-0.011219278604432985,-0.0038932634736735154
0.03003784774171513,0.038843895834814936,0.033209538387948226,-0.0001498506335600419,0.008930264156981251,0.003120551122529506
0.11461316210905391,0.0937417515818751,0.12922753166088455,-0.01145588755092116,-0.03529915035511418,0.005239402567977913
0.03327325105585794,0.04172705349017513,0.03435276471735547,-0.0017516537834650298,0.007008433364827219,-0.000633028901234243
0.05140856210245367,0.06901757540337576,0.05067212954027147,-0.002479065002491363,0.016130281955826217,-0.003257332860369224
0.023865779531531368,0.04002559730314037,0.03211701277445654,-0.011499961842291193,0.005245332725413068,-0.0029497830499063027
0.14089488208222725,0.1824626867014438,0.16970233799340947,-0.0030120877744394627,0.04551865616568796,0.030620847118296858
0.021143537620460787,0.029958457449602793,0.029427325173438938,-0.006867217790078214,0.002199947973771501,0.001653616925519956
0.023638323248364713,0.03181915611317555,0.03199961527894112,-0.011735658959469859,-0.0032584311796436346,-0.0030714339046189255
0.035815506024828116,0.04379189258215385,0.04006362462748414,-0.008147005174719215,0.0001930690228346194,-0.003705191316836358
0.18397686393750032,0.22096438673550514,0.23645159271438015,-0.021528472208348932,0.02477390083089225,0.044161368125893684
0.1365312092206308,0.17945624653223569,0.13058916387203576,0.022917432925133905,0.07149047470276548,0.016193543208587097
0.020735877815370826,0.0275568581743436,0.02895319228486008,-0.00974132161082534,-0.002708054929936869,-0.0012682633372276646
0.139192517019102,0.21362338267744008,0.1523853826607936,0.007202638761044646,0.09304618506066364,0.022418401234315502
0.04557965182908493,0.04787259332753058,0.058188873922469395,-0.019272988510066744,-0.01682424217091083,-0.005806972712581261
0.021636631852855002,0.03231625152666987,0.02964637756835993,-0.006360013274441485,0.004625212201712993,0.0018789376787672605
0.12638119794537164,0.12640659884004632,0.12920935965751945,0.01143190017794847,0.011460643279771907,0.01463218666811104
0.021321092244654012,0.028944891040474128,0.02932228791466068,-0.0066845822992396406,0.0011573775565276627,0.0015455739421255663
0.0816229590935134,0.0823135854841315,0.08734040984037991,-0.011329990018317002,-0.010569462316055656,-0.005033851124152833
0.06642301203692896,0.04904593245128866,0.06676410048945464,-0.007482509461897736,-0.026235225064129918,-0.007114419144195272
0.05399363547412878,0.046408506970961265,0.059292674978899736,-0.010287276636263656,-0.0183878128543703,-0.00462816863148171
0.14252942418686804,0.12779326662304893,0.12752369252490062,0.011051202692419054,-0.005944488717579689,-0.006255397322106713
0.07746969625994678,0.06716320294994707,0.07254538338719599,-0.003524248677135349,-0.014735605001672675,-0.008880893717243243
0.14073204173389803,0.14867246608981735,0.12804003512845902,0.008978222854620133,0.018136173387735068,-0.005659882547382811
0.03244289252323678,0.05737864024215504,0.03480355076951506,-0.0026120965447675,0.02322708349554496,-0.00016591068634405127
0.0402023836720566,0.05181312797155607,0.040929397786853554,-0.0035601054789072615,0.008580036959113786,-0.002799942764061558
0.025996186328912853,0.034709227605031825,0.032718654898423995,-0.004317298867405387,0.004666914496575381,0.002614390085644628
0.217305168601794,0.26169936819344125,0.22647467264669108,0.02019315385888393,0.07576748365373738,0.03167188411044211
0.22468721234230607,0.26569299438876853,0.24754894138712885,0.007411735741815626,0.059909074459796034,0.036680289429801935
0.027487579332958003,0.03782544194546981,0.032467843874736134,-0.002779489905726955,0.007880113382609119,0.0023557731826091464
0.029002777427516037,0.041516532719959524,0.03256030546277169,-0.0012171349783473332,0.011686080324912836,0.0024511124113077093
0.022052642324586945,0.024706007602462166,0.030441723975472804,-0.005932098332524425,-0.003202804899020845,0.0026970435552533404
0.14888138262000414,0.07320101188078804,0.13388427732091127,-0.027232762876705317,-0.1185729764996784,-0.04533308120714316
0.05960965024401678,0.03470606047562415,0.0613006790756239,-0.0042896549709349864,-0.03088543786314199,-0.0024837211241220203
0.025080993316746257,0.02526913727752658,0.03145149526042194,-0.005260975022488562,-0.0050669755413398,0.0013077932048014252
0.39604223077754547,0.3675946510437364,0.3760507939102208,0.13681545018379243,0.09615778741789767,0.1082434202971385
0.07028114052502162,0.04547657781165551,0.0688610756704204,-0.011343926755696532,-0.0383262167246877,-0.012888666815192776
0.03269513623127302,0.03858169900750241,0.03441719627668093,-0.0023507139441952462,0.003749121404964724,-0.0005662629602063069
0.029030894297938384,0.03583646500705534,0.03193305542156239,-0.0011881430391384453,0.005829234404251708,0.0018043407475218881
0.189726718562518,0.12511112524695375,0.17214662236663583,-0.025875124388452193,-0.10768397992968308,-0.04813302648750232
0.03955580117341074,0.0384227725564937,0.04738201652989158,-0.015005158132933853,-0.016202551892912885,-0.006734350765684107
0.021465480085937523,0.029064335729209124,0.030064217406413588,-0.00898901225501155,-0.0011536608251545997,-0.00012266027757757786
0.12774586755804404,0.13870978643304344,0.14164416647281738,-0.01836366726688027,-0.005563204399593204,-0.002137292263077428
0.11264738605037419,0.10028001361846475,0.11534937061204785,-0.004108983667981104,-0.018103634236456202,-0.0010514765062760165
0.021586480560106133,0.02946075238854327,0.03035090749181974,-0.008864245937187118,-0.0007449066673778044,0.00017295233517180855
0.04739126397124165,0.04487225475400422,0.05717162253601064,-0.017338277744840553,-0.020028453051620793,-0.0068933460937952076
0.03055406044386879,0.037495326919621964,0.03784333920731375,-0.013648349200140237,-0.006390591941672606,-0.006026711846324885
0.07259561340100985,0.053955102540404275,0.08095729886301707,-0.021271032773567164,-0.0417982311059481,-0.012063024626411033
0.3085032719680018,0.3788511345390121,0.3401931786833856,0.052264923394208504,0.14868061738098465,0.09569771917042347
0.10588005856844182,0.09199739000411303,0.10233076071757168,0.0014914511183305326,-0.014012020620124372,-0.0024722276706101768
0.07163868999680618,0.05113604369088911,0.07999291113792381,-0.022324810572570453,-0.044902619207078255,-0.013125022242803607
0.025976953418568816,0.02765004649106668,0.03174582359828667,-0.0018954899585703993,-0.00017451999846545397,0.004038461024931919
0.021795286562083814,0.024164960281684435,0.03015941807448625,-0.00619681853465075,-0.0037593347187657787,0.0024066592466070315
0.03816492182177721,0.057252215570682406,0.040157815239751454,-0.005690466499388267,0.01426712268617731,-0.0036067060328826912
0.025313782400608914,0.03005661787222828,0.03170256367703085,-0.0050209409480535,-0.00013049632866743118,0.001566675511482753
0.03987085206338939,0.05242327935164316,0.040487262608562724,-0.003906753449795717,0.00921800851993196,-0.003262237333888739
