datum,avd,bana,häst,kusk,streck,spår,dist,lopp_dist,start,ålder,kön,pris,h1_kusk,h1_bana,h1_spår,h1_plac,h1_pris,h1_odds,h1_kmtid,h2_kusk,h2_bana,h2_spår,h2_plac,h2_pris,h2_odds,h2_kmtid,h3_kusk,h3_bana,h3_spår,h3_plac,h3_pris,h3_odds,h3_kmtid,h4_kusk,h4_bana,h4_spår,h4_plac,h4_pris,h4_odds,h4_kmtid,h5_kusk,h5_bana,h5_spår,h5_plac,h5_pris,h5_odds,h5_kmtid,h1_dist,h2_dist,h3_dist,h4_dist,h5_dist,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4,rel_kr,streck_avst,rel_rank,h1_samma_bana,h2_samma_bana,h3_samma_bana,h1_samma_kusk,h2_samma_kusk,h3_samma_kusk,y,probat1,probat2,probat3,probat4,meta1_rf,meta2_ridge,meta3_knn,meta4_et,välj,spik,proba
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,10.0,9.0,2140.0,2140.0,0,8,0.0781586749702089,150000.0,0.08641975308641975,0.07065458436241365,2.0,1.0,80.0,4.39,12.2,0.08641975308641975,0.063177901856914,2.0,15.0,400.0,43.77,10.9,0.08641975308641975,0.14386032826791254,2.0,15.0,400.0,14.61,11.6,0.08641975308641975,0.07190282340663544,2.0,15.0,150.0,7.64,14.5,0.08641975308641975,0.11389822712315431,2.0,15.0,100.0,2.44,10.5,2140.0,1640.0,1640.0,2140.0,1640.0,1,1,1,1,1,9808.58515450532,20.0,20.0,12.247448713915892,10.0,31.0,18.0,0.0,14.0,10.0,0.05680310524334359,37.0,0.3333333333333333,False,False,False,True,True,True,0,0.09148887555512109,0.07039791560255597,0.08195788471197983,0.10595110006253226,0.08837689689574123,0.3167616999405313,0.07706232831922966,0.09237692382017813,False,False,0.11881444917957261
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,6.0,3.0,3180.0,3140.0,1,6,0.0781586749702089,100000.0,0.10713968912368492,0.07190282340663544,3.0,1.0,110.0,4.51,15.4,0.06932453357913669,0.07065458436241365,3.0,3.0,60.0,15.93,13.2,0.10229388548603974,0.06791166520120877,3.0,15.0,200.0,17.17,16.4,0.10229388548603974,0.10713968912368492,3.0,15.0,200.0,15.03,30.0,0.07065458436241365,0.06932453357913669,3.0,15.0,110.0,4.39,15.6,2650.0,2140.0,3680.0,2140.0,2640.0,0,1,0,1,0,11501.58559756547,3124.945997155828,14.142135623730953,14.142135623730953,10.488088481701515,14.0,10.0,12.0,13.0,7.0,0.10737099012413674,33.0,0.26666666666666666,False,False,False,True,True,True,0,0.10391792315795445,0.12167260182230263,0.13692928858544778,0.07292586851582006,0.07453203297333383,0.33227808307845325,0.08314595601805867,0.08424705706212747,False,False,0.11476517770247747
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.11389822712315431,10.0,11.0,1640.0,1640.0,0,4,0.11146979463182208,100000.0,0.07416101908267389,0.07190282340663544,1.0,1.0,30.0,1.7,13.5,0.07307090301747231,0.07190282340663544,1.0,2.0,100.0,2.09,13.3,0.08641975308641975,0.06791166520120877,1.0,1.0,40.0,2.3,11.8,0.07416101908267389,0.10713968912368492,1.0,1.0,70.0,5.09,13.3,0.07416101908267389,0.07190282340663544,1.0,1.0,100.0,8.14,13.4,2160.0,2140.0,1640.0,2140.0,2140.0,0,1,1,1,1,6006.507181794034,6651.416330443618,6935.717076596412,9175.091274289012,10966.331584284586,15.0,21.0,23.0,8.0,14.0,0.1518383793161341,15.0,0.3333333333333333,False,False,False,True,True,False,0,0.08412351664693478,0.08471765515418561,0.10062438098746541,0.09150880962453282,0.057705471788533504,0.328130890664174,0.09676839960373142,0.080608448722992,False,False,0.11024135912504185
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,10.0,9.0,2140.0,2140.0,0,13,0.11146979463182208,300000.0,0.08641975308641975,0.07065458436241365,4.0,1.0,250.0,5.0,23.3,0.08641975308641975,0.06791166520120877,4.0,4.0,300.0,6.71,19.1,0.08641975308641975,0.06791166520120877,4.0,1.0,60.0,2.92,20.0,0.08641975308641975,0.07190282340663544,4.0,1.0,100.0,33.17,21.5,0.08641975308641975,0.10713968912368492,4.0,1.0,35.0,17.98,25.2,2640.0,1609.0,1640.0,2140.0,2140.0,1,1,1,1,1,17339.292691491028,4238.188588838319,8494.48391898452,10966.331584284586,6487.769258055282,35.0,90.0,18.0,28.0,33.0,0.08722927773684135,61.0,0.3333333333333333,False,False,False,True,True,True,0,0.0592978727578196,0.04640674683395322,0.06329740600635325,0.08198951251276715,0.05573068425605302,0.362395510671623,0.10060433589757774,0.06917926276056659,False,False,0.10888484897651399
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,4.0,2.0,3180.0,3140.0,1,7,0.0664157220307793,100000.0,0.10713968912368492,0.07190282340663544,2.0,2.0,100.0,2.46,13.4,0.10713968912368492,0.08641975308641975,2.0,1.0,20.0,3.24,12.7,0.07416101908267389,0.08641975308641975,2.0,20.0,25.0,2.63,30.0,0.11389822712315431,0.07416101908267389,2.0,20.0,25.0,2.36,30.0,0.07416101908267389,0.07065458436241365,2.0,20.0,20.0,2.5,15.4,2180.0,2180.0,2180.0,2180.0,3140.0,0,0,0,0,1,6651.416330443618,4904.29257725266,0.4104249931194939,0.4104249931194939,0.3670952737120288,15.0,21.0,46.0,15.0,7.0,0.09601563723346239,35.0,0.3333333333333333,False,False,False,True,True,False,0,0.07492630787610371,0.08668668779100089,0.13964786519787256,0.051286745831040835,0.06829781788521587,0.31852832697599087,0.08458670179753285,0.0727669725958265,False,False,0.10757164791257674
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,11.0,2.0,2140.0,2140.0,0,5,0.11146979463182208,300000.0,0.07065458436241365,0.07190282340663544,0.0,1.0,0.0,1.4,24.0,0.08641975308641975,0.06791166520120877,0.0,1.0,0.0,1.4,25.4,0.07416101908267389,0.11389822712315431,0.0,2.0,0.0,6.5,22.0,0.07416101908267389,0.07307090301747231,0.0,2.0,0.0,3.7,22.2,0.08641975308641975,0.08641975308641975,0.0,2.0,100.0,3.74,23.2,2960.0,2960.0,2609.0,2140.0,2140.0,0,0,1,1,0,0.0,0.0,0.0,0.0,6651.416330443618,42.0,12.0,16.0,28.0,22.0,0.13285076502969095,60.0,0.2222222222222222,False,False,False,True,True,True,0,0.08930005126179953,0.08446311571356929,0.08500977824434337,0.09705274548332067,0.07764084127964989,0.27858909722126013,0.07873443665612434,0.07359280071336462,False,False,0.10580680515775459
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.14508655153291777,6.0,7.0,1640.0,1640.0,0,5,0.0781586749702089,100000.0,0.10713968912368492,0.0953501240934021,7.0,1.0,30.0,4.85,13.7,0.10713968912368492,0.1242845261560249,7.0,15.0,0.0,10.8,13.6,0.11389822712315431,0.14386032826791254,7.0,1.0,100.0,11.47,14.8,0.11389822712315431,0.10713968912368492,7.0,1.0,60.0,4.99,14.1,0.08641975308641975,0.11389822712315431,7.0,1.0,30.0,3.62,12.1,2640.0,2100.0,2660.0,2140.0,1640.0,1,1,0,1,1,6006.507181794034,0.0,10966.331584284586,8494.48391898452,6006.507181794034,22.0,89.0,29.0,17.0,16.0,0.0630029660305557,19.0,0.5,False,False,False,False,False,False,1,0.03461650403229554,0.031151577758976066,0.08649964743904989,0.05154109670576195,0.057373066842395265,0.3131219753680408,0.08135372512360672,0.08447686186173323,False,False,0.10541058108301243
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,9.0,6.0,2140.0,2140.0,0,7,0.11146979463182208,150000.0,0.07190282340663544,0.09258617023221932,12.0,6.0,250.0,73.33,11.7,0.06932453357913669,0.07307090301747231,12.0,5.0,150.0,7.14,10.9,0.10229388548603974,0.06791166520120877,12.0,3.0,100.0,6.69,11.4,0.10229388548603974,0.07416101908267389,12.0,3.0,150.0,11.55,11.1,0.07065458436241365,0.10713968912368492,12.0,3.0,150.0,6.96,14.7,2140.0,1640.0,1640.0,2100.0,2140.0,1,1,1,1,1,1423.2958167204197,1817.6825545790464,4034.287934927351,4940.973458019238,4940.973458019238,7.0,14.0,15.0,6.0,21.0,0.1356973166647194,38.0,0.4166666666666667,False,False,False,False,True,True,0,0.07547380626257782,0.06001334375540188,0.08945257788331167,0.0986994400011276,0.07569661128329233,0.2944815786794442,0.06805810148584478,0.07423162006071406,False,False,0.10301508728681048
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,6.0,5.0,3180.0,3140.0,1,5,0.0781586749702089,100000.0,0.08641975308641975,0.09258617023221932,3.0,5.0,200.0,7.26,12.8,0.08641975308641975,0.07065458436241365,3.0,1.0,110.0,18.65,13.6,0.08641975308641975,0.06791166520120877,3.0,2.0,200.0,5.19,15.9,0.08641975308641975,0.10713968912368492,3.0,2.0,500.0,78.7,17.1,0.08641975308641975,0.06932453357913669,3.0,2.0,300.0,32.06,14.0,2140.0,2640.0,3660.0,3140.0,2160.0,1,1,0,1,0,2098.8790243749977,11501.58559756547,9406.523183503248,14873.019061524134,11520.591026621689,7.0,19.0,10.0,13.0,7.0,0.09271108375315201,33.0,0.26666666666666666,False,True,False,False,False,False,0,0.06469543953153872,0.0835173722548518,0.06711954466927139,0.05342239507156326,0.05609532373304444,0.3289449070697974,0.08907397776768038,0.06794264600277332,False,False,0.10279826437968258
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.11389822712315431,8.0,6.0,1640.0,1640.0,0,4,0.11146979463182208,100000.0,0.07307090301747231,0.07190282340663544,6.0,1.0,100.0,2.52,15.2,0.08641975308641975,0.07065458436241365,6.0,1.0,40.0,2.7,14.1,0.07416101908267389,0.06791166520120877,6.0,15.0,30.0,3.54,16.0,0.07416101908267389,0.10229388548603974,6.0,15.0,100.0,16.02,14.4,0.08641975308641975,0.0664157220307793,6.0,15.0,40.0,5.19,15.2,2148.0,2140.0,2640.0,2140.0,2640.0,0,1,1,1,1,10966.331584284586,6935.717076596412,5.47722557505166,10.0,6.324555320336759,14.0,10.0,65.0,36.0,11.0,0.10378308802954837,17.0,0.4166666666666667,False,False,False,False,False,False,0,0.059344035175846355,0.052991196534606134,0.11515251253255845,0.07529812706480099,0.03771960779592613,0.34057073593193926,0.09651216347441362,0.0675141119618888,False,False,0.09565061719940121
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,9.0,4.0,2140.0,2140.0,0,7,0.0781586749702089,125000.0,0.08641975308641975,0.0953501240934021,2.0,1.0,60.0,3.06,10.2,0.08641975308641975,0.08641975308641975,2.0,3.0,50.0,7.3,11.2,0.07307090301747231,0.06791166520120877,2.0,15.0,125.0,9.21,11.8,0.08641975308641975,0.10229388548603974,2.0,15.0,100.0,5.96,12.9,0.08641975308641975,0.1436247938849562,2.0,15.0,40.0,7.45,14.0,1640.0,1640.0,1640.0,2140.0,2660.0,1,1,1,1,0,8494.48391898452,2852.672356046204,11.180339887498944,10.0,6.324555320336759,10.0,10.0,15.0,10.0,13.0,0.05852047142236884,25.0,0.4,False,False,False,True,False,False,0,0.05686473831419002,0.04859446815474477,0.06381043981159817,0.08005920960289034,0.03922417755756483,0.31968067240598996,0.08930275641395681,0.0641755303672374,False,False,0.09207169516574448
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.11389822712315431,6.0,2.0,2140.0,2140.0,0,6,0.0781586749702089,110000.0,0.07416101908267389,0.0953501240934021,5.0,1.0,60.0,1.87,11.0,0.07307090301747231,0.063177901856914,5.0,3.0,60.0,8.61,14.4,0.11389822712315431,0.14386032826791254,5.0,2.0,30.0,1.95,15.0,0.07416101908267389,0.10713968912368492,5.0,2.0,250.0,7.2,14.4,0.07416101908267389,0.11389822712315431,5.0,2.0,150.0,18.78,14.4,1640.0,3160.0,2640.0,3140.0,3140.0,1,0,1,0,0,8494.48391898452,3124.945997155828,3643.130763542206,10516.812635120496,8146.288038201084,24.0,7.0,19.0,17.0,19.0,0.05605619761082377,37.0,0.3333333333333333,False,False,False,True,True,True,0,0.053741562606321965,0.05908339964598205,0.08609481324107612,0.051559697082377266,0.03713579184455567,0.3259928863952362,0.09733702569179847,0.06090819238067916,False,False,0.09204255137201643
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.07307090301747231,13.0,3.0,3140.0,3140.0,1,5,0.11146979463182208,100000.0,0.07190282340663544,0.08641975308641975,4.0,3.0,30.0,2.77,14.3,0.07307090301747231,0.06791166520120877,4.0,2.0,30.0,2.21,15.4,0.07307090301747231,0.07307090301747231,4.0,4.0,100.0,21.48,14.0,0.07307090301747231,0.08641975308641975,4.0,4.0,100.0,5.47,13.8,0.08641975308641975,0.0664157220307793,4.0,4.0,50.0,7.77,13.2,2160.0,2640.0,2640.0,2140.0,2140.0,0,0,1,1,1,2209.670505430644,3643.130763542206,2446.919322642204,2446.919322642204,1730.233246056696,11.0,40.0,26.0,28.0,21.0,0.07824556288100908,26.0,0.2,False,False,False,True,True,True,0,0.08969393745015503,0.09031249585558299,0.06383686455734587,0.09715231686021282,0.044465784462822434,0.3011572818738772,0.061709137240367494,0.06806620001255954,False,False,0.08660143269321209
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.12455932471198387,3.0,12.0,1640.0,1640.0,0,6,0.0781586749702089,100000.0,0.12455932471198387,0.10229388548603974,4.0,1.0,60.0,2.9,13.1,0.08641975308641975,0.063177901856914,4.0,3.0,25.0,1.41,12.7,0.12455932471198387,0.10713968912368492,4.0,1.0,50.0,1.87,14.2,0.12455932471198387,0.10713968912368492,4.0,1.0,25.0,2.69,12.6,0.12455932471198387,0.1436247938849562,4.0,1.0,30.0,11.46,15.3,2140.0,1640.0,2160.0,1640.0,2140.0,1,1,0,1,1,8494.48391898452,2017.143967463676,7754.367427987845,5483.165792142293,6006.507181794034,17.0,27.0,27.0,22.0,14.0,0.0291958139795176,22.0,0.6666666666666666,False,False,False,True,False,True,0,0.025204384133226464,0.030243822616334372,0.07136327479217525,0.029469144405457167,0.03241786427373498,0.32481758978373265,0.08700208956360672,0.06033968060857889,False,False,0.08622618218416553
2016-10-01,1.0,0.08641975308641975,0.08641975308641975,0.07416101908267389,5.0,9.0,1640.0,1640.0,0,6,0.0781586749702089,100000.0,0.10713968912368492,0.09258617023221932,6.0,15.0,200.0,8.96,13.7,0.10713968912368492,0.07307090301747231,6.0,1.0,100.0,2.58,11.2,0.08641975308641975,0.06932453357913669,6.0,1.0,20.0,3.51,13.6,0.08641975308641975,0.07190282340663544,6.0,1.0,20.0,28.99,13.7,0.08641975308641975,0.06932453357913669,6.0,1.0,20.0,4.55,15.0,2140.0,1640.0,1640.0,1640.0,2140.0,1,1,1,1,1,14.142135623730953,10966.331584284586,4904.29257725266,4904.29257725266,4904.29257725266,7.0,14.0,19.0,7.0,42.0,0.05460294364541944,20.0,0.5833333333333334,False,False,True,False,False,False,0,0.03264780557873529,0.029470855521701034,0.047579888457823676,0.047979693524926315,0.04323174186835279,0.3141309250557132,0.08751389077943109,0.045832529886552155,False,False,0.08590947451505701
2016-10-01,2.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,5.0,7.0,2140.0,2140.0,0,6,0.0781586749702089,100000.0,0.08641975308641975,0.0953501240934021,6.0,1.0,30.0,3.85,12.4,0.07307090301747231,0.063177901856914,6.0,1.0,30.0,2.83,15.3,0.11389822712315431,0.14386032826791254,6.0,1.0,25.0,11.86,14.1,0.11389822712315431,0.07307090301747231,6.0,1.0,0.0,5.6,13.3,0.08641975308641975,0.07307090301747231,6.0,1.0,30.0,10.67,15.3,1640.0,2140.0,2160.0,1609.0,2140.0,1,1,0,1,1,6006.507181794034,6006.507181794034,5483.165792142293,0.0,6006.507181794034,10.0,21.0,13.0,39.0,27.0,0.07565301887413946,15.0,0.5454545454545454,False,False,False,True,False,False,0,0.03288097788588912,0.029523315202736995,0.06874641148901814,0.04748304141801309,0.03402957183762377,0.3232091355551204,0.09339070202799839,0.052710259057034595,False,False,0.08577974004926556
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.07190282340663544,6.0,5.0,2140.0,2140.0,0,5,0.11146979463182208,110000.0,0.07416101908267389,0.09258617023221932,9.0,6.0,200.0,9.78,12.8,0.07416101908267389,0.06791166520120877,9.0,2.0,110.0,4.71,14.3,0.08641975308641975,0.14386032826791254,9.0,1.0,75.0,17.51,13.6,0.08641975308641975,0.07307090301747231,9.0,1.0,0.0,4.3,15.5,0.08641975308641975,0.08641975308641975,9.0,1.0,0.0,47.0,12.4,2140.0,2640.0,2140.0,1900.0,2100.0,1,0,1,1,1,1273.034479311176,6976.064300232708,9497.1217383141,0.0,0.0,7.0,35.0,7.0,41.0,16.0,0.07519294065240986,37.0,0.3333333333333333,False,False,False,False,False,False,0,0.07473772732648419,0.07408346257590563,0.09591009600092396,0.06903845888528998,0.03215275085941661,0.3102976685522139,0.08280439550443638,0.06545754750505482,False,False,0.08575361599555378
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,4.0,6.0,3180.0,3140.0,1,7,0.0664157220307793,100000.0,0.08641975308641975,0.14104721703925477,0.0,6.0,0.0,7.4,14.6,0.08641975308641975,0.06791166520120877,0.0,2.0,30.0,5.13,12.0,0.08641975308641975,0.06932453357913669,0.0,1.0,50.0,5.9,12.5,0.08641975308641975,0.07190282340663544,0.0,1.0,100.0,9.57,14.6,0.08641975308641975,0.08641975308641975,0.0,1.0,50.0,4.88,12.6,3160.0,1609.0,2160.0,2680.0,1700.0,0,1,0,0,1,0.0,3643.130763542206,7754.367427987845,10966.331584284586,7754.367427987845,13.0,17.0,17.0,16.0,22.0,0.083461573766597,35.0,0.3333333333333333,False,False,True,False,False,False,0,0.0510431133267262,0.06482528636319213,0.057603893938512535,0.03825741257245482,0.03334986337467845,0.2985857640949128,0.07954172120159896,0.06158435531984692,False,False,0.08357129562185689
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.14508655153291777,1.0,12.0,2140.0,2140.0,0,5,0.11146979463182208,110000.0,0.08641975308641975,0.14104721703925477,0.0,7.0,0.0,7.5,14.7,0.14508655153291777,0.14508655153291777,0.0,1.0,0.0,2.0,15.0,0.11389822712315431,0.07416101908267389,0.0,2.0,0.0,3.8,13.9,0.12455932471198387,0.10229388548603974,0.0,2.0,0.0,1.6,15.3,0.08641975308641975,0.10229388548603974,0.0,2.0,0.0,7.8,13.8,3160.0,3030.0,2100.0,2100.0,2680.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,21.0,10.0,11.0,0.05558953400811005,42.0,0.6666666666666666,False,False,False,True,True,True,0,0.02569675972445797,0.02755720514057876,0.05686161235468614,0.027567232587538862,0.038838873949513346,0.2820403024628918,0.0625303247496487,0.060679308280502484,False,False,0.080292924565633
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.07190282340663544,0.0,7.0,2140.0,2140.0,0,7,0.11146979463182208,300000.0,0.1436247938849562,0.14104721703925477,0.0,2.0,0.0,3.1,22.1,0.07190282340663544,0.06791166520120877,0.0,2.0,0.0,21.3,20.8,0.11389822712315431,0.07416101908267389,0.0,2.0,0.0,1.7,23.1,0.12455932471198387,0.07307090301747231,0.0,2.0,0.0,1.4,23.5,0.10713968912368492,0.10229388548603974,0.0,2.0,0.0,21.3,22.1,2140.0,1700.0,2120.0,2100.0,2609.0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,13.0,29.0,7.0,15.0,6.0,0.05892245676390274,71.0,0.7777777777777778,False,False,False,True,True,False,0,0.020594720559581788,0.022906857457462404,0.06266438780742788,0.02619794466280945,0.036801041524288876,0.27810462362559785,0.08271485517773917,0.04812339670915815,False,False,0.07989176698810503
2016-10-01,2.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,6.0,11.0,2140.0,2140.0,0,3,0.0781586749702089,100000.0,0.10713968912368492,0.09258617023221932,6.0,20.0,100.0,11.55,30.0,0.06932453357913669,0.06791166520120877,6.0,2.0,80.0,3.91,12.9,0.10229388548603974,0.08641975308641975,6.0,20.0,80.0,6.54,30.0,0.10229388548603974,0.07307090301747231,6.0,20.0,75.0,1.53,15.5,0.08641975308641975,0.06932453357913669,6.0,20.0,50.0,3.36,15.7,2640.0,1609.0,1640.0,2140.0,2140.0,1,1,1,1,0,0.8208499862389879,5949.207624609655,0.7341905474240576,0.7108769407790704,0.5804285916064725,19.0,24.0,11.0,28.0,18.0,0.23125761718106658,14.0,0.45454545454545453,False,False,False,True,True,True,0,0.04696851691003254,0.05169013011575264,0.04950992936772887,0.050709827781257925,0.02436289679518049,0.2968315304660087,0.07046431393146906,0.07387886492829486,False,False,0.07833071661456328
2016-10-01,3.0,0.08641975308641975,0.08641975308641975,0.07190282340663544,1.0,3.0,2140.0,2140.0,0,5,0.11146979463182208,150000.0,0.1436247938849562,0.14104721703925477,0.0,5.0,0.0,4.3,14.2,0.07190282340663544,0.06791166520120877,0.0,2.0,0.0,1.6,14.3,0.07416101908267389,0.14386032826791254,0.0,15.0,500.0,17.38,18.8,0.07307090301747231,0.07307090301747231,0.0,15.0,0.0,1.8,13.9,0.10713968912368492,0.06932453357913669,0.0,15.0,100.0,2.61,16.4,3180.0,2100.0,3140.0,2600.0,2140.0,0,1,1,1,1,0.0,0.0,22.36067977499789,0.0,10.0,13.0,29.0,7.0,14.0,19.0,0.10855759369604445,46.0,0.5833333333333334,False,False,False,True,True,True,0,0.03859233023629155,0.04043090885286783,0.09984179137133505,0.038983288805038034,0.036995160043552085,0.28128861516539827,0.05536916049575872,0.05654630638575704,False,False,0.07555136436164378
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,3.0,9.0,2140.0,2140.0,0,7,0.0781586749702089,110000.0,0.08641975308641975,0.10229388548603974,5.0,1.0,150.0,5.42,12.2,0.08641975308641975,0.13526323739294277,5.0,1.0,30.0,6.36,12.4,0.08641975308641975,0.10713968912368492,5.0,6.0,100.0,27.93,13.6,0.08641975308641975,0.07307090301747231,5.0,6.0,100.0,14.58,30.0,0.08641975308641975,0.08641975308641975,5.0,6.0,0.0,9.0,11.0,2140.0,2140.0,2140.0,2140.0,1600.0,1,1,1,1,1,13430.958365832146,6006.507181794034,900.1713130052182,900.1713130052182,0.0,27.0,19.0,24.0,16.0,13.0,0.0859615568180613,40.0,0.5,False,False,False,False,False,True,0,0.026272589020385703,0.029450123140345796,0.05403519117041552,0.027267849129148106,0.0173713656402253,0.34819559138618456,0.10466355547180603,0.04271927094566786,False,False,0.07211392542921134
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,3.0,2.0,3160.0,3140.0,1,9,0.11146979463182208,100000.0,0.08641975308641975,0.08641975308641975,1.0,1.0,20.0,2.81,13.8,0.08641975308641975,0.07065458436241365,1.0,1.0,20.0,10.36,13.7,0.07416101908267389,0.07065458436241365,1.0,3.0,20.0,5.39,14.4,0.11389822712315431,0.07416101908267389,1.0,3.0,25.0,20.14,13.6,0.08641975308641975,0.07065458436241365,1.0,3.0,20.0,44.81,14.9,2140.0,2140.0,2100.0,2140.0,2140.0,0,1,1,1,0,4904.29257725266,4904.29257725266,1804.188412660961,2017.143967463676,1804.188412660961,13.0,41.0,18.0,19.0,46.0,0.06399602589646812,36.0,0.4,False,True,False,True,False,False,0,0.0324297018505088,0.04243990850796683,0.0532842322766228,0.026568697973434835,0.02401464995624113,0.3137156281886386,0.07924403043566002,0.04405073711820938,False,False,0.07161154403286521
2016-10-01,4.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,2.0,3140.0,3140.0,1,7,0.0781586749702089,100000.0,0.08641975308641975,0.0953501240934021,3.0,2.0,30.0,13.17,13.8,0.08641975308641975,0.063177901856914,3.0,2.0,25.0,5.24,14.8,0.08641975308641975,0.14386032826791254,3.0,2.0,25.0,16.1,15.3,0.08641975308641975,0.07416101908267389,3.0,2.0,22.0,26.61,30.0,0.08641975308641975,0.08641975308641975,3.0,2.0,25.0,9.55,15.8,2640.0,2640.0,2140.0,2140.0,2640.0,1,0,1,1,0,3643.130763542206,3325.708165221809,3325.708165221809,3119.7907981459666,3325.708165221809,22.0,15.0,21.0,42.0,20.0,0.033688086868719595,37.0,0.4666666666666667,False,False,False,True,False,False,0,0.02453421328675855,0.02720643600979069,0.047578062051371266,0.025364944584972203,0.02772818089970207,0.30639256560037614,0.06618346318119925,0.04328208657477956,False,False,0.0702367358277538
2016-10-01,5.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,6.0,2140.0,2140.0,0,6,0.0664157220307793,300000.0,0.07065458436241365,0.08641975308641975,0.0,1.0,0.0,1.6,22.8,0.08641975308641975,0.1242845261560249,0.0,1.0,0.0,3.9,21.5,0.08641975308641975,0.07065458436241365,0.0,3.0,0.0,6.1,23.6,0.08641975308641975,0.11389822712315431,0.0,3.0,0.0,35.1,22.1,0.08641975308641975,0.08641975308641975,0.0,3.0,0.0,10.8,24.3,2120.0,1609.0,2100.0,2140.0,1600.0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,28.0,17.0,19.0,6.0,140.0,0.1734038403190152,69.0,0.5555555555555556,False,False,False,False,True,True,0,0.02972805407917026,0.046017477514288266,0.08186852023735172,0.033577745276284834,0.023908655638331205,0.27809631277085706,0.07893615920220803,0.04291366064635404,False,False,0.06888988904748979
2016-10-01,7.0,0.08641975308641975,0.08641975308641975,0.08641975308641975,2.0,6.0,2140.0,2140.0,0,3,0.11146979463182208,110000.0,0.08641975308641975,0.14104721703925477,0.0,3.0,0.0,5.9,13.0,0.08641975308641975,0.1242845261560249,0.0,1.0,0.0,3.2,14.8,0.08641975308641975,0.06791166520120877,0.0,20.0,100.0,6.73,30.0,0.08641975308641975,0.08641975308641975,0.0,20.0,0.0,4.0,15.0,0.08641975308641975,0.07416101908267389,0.0,20.0,50.0,13.4,14.7,2100.0,2100.0,2660.0,2100.0,2140.0,1,1,0,1,1,0.0,0.0,0.8208499862389879,0.0,0.5804285916064725,13.0,12.0,10.0,14.0,17.0,0.1433929979247611,41.0,0.5833333333333334,False,False,False,True,True,True,0,0.02843752896883367,0.03182990924908891,0.05475443903417883,0.02749571898564709,0.026010299975013335,0.28197415820229804,0.0639078336802218,0.04651150818438331,False,False,0.0683309245612141
2016-10-01,6.0,0.08641975308641975,0.08641975308641975,0.06932453357913669,6.0,9.0,2140.0,2140.0,0,5,0.11146979463182208,125000.0,0.07416101908267389,0.07065458436241365,10.0,5.0,125.0,8.51,11.6,0.07307090301747231,0.063177901856914,10.0,5.0,220.0,11.47,13.6,0.07307090301747231,0.07065458436241365,10.0,1.0,100.0,3.57,10.8,0.06932453357913669,0.07307090301747231,10.0,1.0,125.0,11.6,10.9,0.11389822712315431,0.0664157220307793,10.0,1.0,100.0,1.89,11.1,1640.0,2140.0,1609.0,1609.0,1640.0,1,1,1,1,1,1659.3095625442652,2201.322892003233,10966.331584284586,12260.73144313165,10966.331584284586,35.0,14.0,18.0,17.0,10.0,0.0904081751406613,28.0,0.5,False,False,False,False,True,True,0,0.04342244745880123,0.040691456657027905,0.11153693431016755,0.06326002418215308,0.017183321143708137,0.30310142311166904,0.08298320412441187,0.04780290129083018,False,False,0.06741940019919399
