datum,bana,avd,startnr,häst,ålder,kön,kusk,lopp_dist,start,dist,pris,spår,streck,vodds,podds,kr,plac,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_odds,h1_pris,h1_kmtid,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_odds,h2_pris,h2_kmtid,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_odds,h3_pris,h3_kmtid,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_odds,h4_pris,h4_kmtid,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_odds,h5_pris,h5_kmtid,bins,h1_auto,h2_auto,h3_auto,h4_auto,h5_auto,h1_perf,h2_perf,h3_perf,h4_perf,h5_perf,senast,delta1,delta2,delta3,delta4
2022-08-20,örebro,1,1,uncle töll,6,v,björn goop,2640.0,1,2640.0,125000.0,1.0,18.0,4.7,1.81,30627.0,2,2022-08-08,färjestad-5,tova bengtsson,3.0,2140.0,3.0,3.47,60.0,14.2,2022-06-30,åby-8,tova bengtsson,6.0,2140.0,3.0,28.67,250.0,13.6,2022-06-13,färjestad-4,andré eklundh,3.0,2140.0,3.0,8.41,50.0,12.4,2022-05-18,åby-2,stefan persson,3.0,2660.0,3.0,4.81,50.0,15.6,2022-04-30,örebro-1,tova bengtsson,3.0,2100.0,3.0,1.81,35.0,14.7,4,1,1,1,0,1,3124.9459971558285,1423.2958167204195,2852.6723560462033,2852.6723560462033,2386.7169291026403,12.0,39.0,17.0,26.0,18.0
2022-08-20,örebro,1,2,exodus brick,6,h,mika forss,2640.0,1,2640.0,125000.0,2.0,1.0,37.54,8.44,40343.0,5,2022-08-13,åby-5,mika forss,8.0,2140.0,2.0,77.3,250.0,11.9,2022-07-16,årjäng-5,mats e djuse,6.0,2640.0,2.0,57.51,125.0,13.1,2022-06-11,östersund-5,jörgen westholm,8.0,1640.0,2.0,92.64,125.0,13.8,2022-05-30,bollnäs-9,mats e djuse,8.0,2160.0,2.0,9.65,25.0,13.4,2022-05-18,solvalla-9,jörgen westholm,8.0,2640.0,2.0,45.24,60.0,13.9,23,1,1,1,0,1,523.6012696767594,1006.4221236374541,370.24200842632285,165.57725979346156,256.51118787629423,7.0,28.0,35.0,12.0,12.0
2022-08-20,örebro,1,3,monfalcone,12,h,paw mahony,2640.0,1,2640.0,125000.0,3.0,1.0,76.86,11.63,14744.0,4,2022-08-09,solvalla-6,peter strömberg,15.0,1640.0,7.0,62.72,40.0,14.5,2022-07-16,årjäng-5,peter strömberg,4.0,2640.0,7.0,112.32,125.0,13.0,2022-07-08,arvika-9,peter strömberg,6.0,1700.0,7.0,73.38,140.0,13.2,2022-05-04,solvalla-5,viktor malmrot,6.0,2140.0,7.0,68.55,60.0,13.9,2022-04-24,årjäng-4,peter strömberg,6.0,1640.0,7.0,86.63,40.0,12.7,29,1,1,1,1,1,6.324555320336759,2735.738970442854,1065.0970612392814,697.2697008005748,569.3183266881678,11.0,24.0,8.0,65.0,10.0
2022-08-20,örebro,1,4,furies rain,5,v,örjan kihlström,2640.0,1,2640.0,125000.0,4.0,13.0,7.78,2.53,38096.0,15,2022-07-29,halmstad-5,peter untersteiner,1.0,2140.0,2.0,8.99,35.0,12.6,2021-12-05,mantorp-7,peter untersteiner,5.0,2140.0,2.0,4.29,50.0,15.8,2021-11-20,jägersro-11,johan untersteiner,5.0,2140.0,2.0,61.79,125.0,12.5,2021-11-07,eskilstuna-12,johan untersteiner,5.0,2140.0,2.0,85.4,800.0,12.8,2021-10-24,solvalla-12,johan untersteiner,5.0,2140.0,2.0,86.14,200.0,12.1,8,1,1,1,1,1,6487.769258055282,1049.439512187499,1659.309562544265,4197.758048749996,2098.879024374998,22.0,236.0,15.0,13.0,14.0
2022-08-20,örebro,1,5,digital dominance,6,v,jörgen westholm,2640.0,1,2640.0,125000.0,5.0,12.0,7.04,2.38,35095.0,15,2022-08-06,rättvik-9,jörgen westholm,2.0,2140.0,6.0,22.72,125.0,12.2,2022-05-28,solvalla-12,mats e djuse,15.0,3160.0,6.0,95.31,1000.0,13.5,2022-05-14,umåker-11,mats e djuse,5.0,2640.0,6.0,7.87,125.0,14.4,2022-04-30,örebro-11,örjan kihlström,5.0,3160.0,6.0,16.83,400.0,15.0,2022-04-17,romme-4,örjan kihlström,5.0,3180.0,6.0,4.53,100.0,14.1,7,1,0,1,0,0,7436.509530762067,31.622776601683793,1659.309562544265,2968.263182051532,1484.131591025766,14.0,70.0,14.0,14.0,13.0
2022-08-20,örebro,1,6,toto barosso,5,v,johan untersteiner,2640.0,1,2640.0,125000.0,6.0,19.0,5.38,2.48,33330.0,1,2022-07-26,jägersro-9,johan untersteiner,20.0,2140.0,7.0,19.95,100.0,30.0,2022-07-07,halmstad-12,johan untersteiner,3.0,3160.0,7.0,6.27,200.0,13.6,2022-06-21,jägersro-8,johan untersteiner,6.0,1640.0,7.0,5.1,40.0,12.2,2022-06-08,tingsryd-8,johan untersteiner,6.0,3218.0,7.0,4.66,60.0,14.5,2022-05-17,axevalla-9,peter untersteiner,6.0,2140.0,7.0,5.46,40.0,13.8,5,1,0,1,1,1,0.820849986238988,5705.344712092407,569.3183266881678,697.2697008005748,569.3183266881678,25.0,19.0,16.0,13.0,22.0
2022-08-20,örebro,1,7,global bookmaker,5,v,magnus a djuse,2640.0,1,2640.0,125000.0,7.0,7.0,15.7,4.21,24874.0,3,2022-07-30,bollnäs-8,mats e djuse,7.0,1640.0,11.0,16.27,125.0,12.6,2022-07-14,örebro-9,rikard n skoglund,2.0,1609.0,11.0,8.79,50.0,11.6,2022-07-02,eskilstuna-8,magnus a djuse,7.0,2140.0,11.0,24.42,250.0,12.3,2022-06-11,östersund-5,magnus a djuse,7.0,1640.0,11.0,6.42,125.0,11.8,2022-05-28,solvalla-11,magnus a djuse,7.0,2140.0,11.0,23.14,250.0,12.0,15,1,1,1,1,1,610.4258745992146,4703.261591751624,863.2725506816674,610.4258745992146,863.2725506816674,21.0,16.0,12.0,21.0,14.0
2022-08-20,örebro,1,8,borups tornado,6,v,ulf ohlsson,2640.0,1,2640.0,125000.0,8.0,10.0,7.76,2.43,43856.0,6,2022-08-06,rättvik-9,ulf ohlsson,8.0,2140.0,4.0,2.87,125.0,12.8,2022-07-22,axevalla-12,björn goop,1.0,4160.0,4.0,6.82,150.0,15.3,2022-07-02,eskilstuna-9,ulf ohlsson,15.0,2140.0,4.0,3.89,220.0,13.3,2022-06-14,axevalla-8,magnus jakobsson,15.0,2160.0,4.0,1.87,25.0,13.8,2022-05-28,solvalla-8,ulf ohlsson,15.0,2140.0,4.0,10.88,220.0,12.3,8,1,0,1,0,1,370.24200842632285,13430.958365832146,14.832396974191326,5.0,14.832396974191326,14.0,15.0,20.0,18.0,17.0
2022-08-20,örebro,1,9,arch lane,8,v,daniel wäjersten,2640.0,1,2640.0,125000.0,9.0,2.0,36.84,8.25,31546.0,20,2022-08-11,örebro-4,ulf ohlsson,3.0,2100.0,3.0,3.36,25.0,13.9,2022-06-24,hagmyren-1,jennifer persson,15.0,2140.0,3.0,4.11,50.0,30.0,2022-03-15,eskilstuna-9,ulf ohlsson,3.0,2140.0,3.0,2.83,30.0,14.0,2022-02-26,axevalla-5,ulf ohlsson,3.0,2640.0,3.0,10.85,125.0,15.9,2022-02-05,solvalla-11,daniel wäjersten,3.0,2140.0,3.0,7.29,220.0,13.8,23,1,1,1,0,1,2017.1439674636756,7.0710678118654755,2209.670505430644,4510.471031652402,5983.816015903301,9.0,48.0,101.0,17.0,21.0
2022-08-20,örebro,1,10,infinitus,8,v,rikard n skoglund,2640.0,1,2640.0,125000.0,10.0,2.0,27.75,5.95,15181.0,15,2022-08-09,solvalla-6,rikard n skoglund,2.0,1640.0,4.0,9.27,40.0,10.4,2022-06-24,årjäng-6,andré eklundh,15.0,3180.0,4.0,2.04,25.0,16.4,2022-06-05,axevalla-4,andré eklundh,2.0,2140.0,4.0,31.64,50.0,13.0,2022-05-17,axevalla-9,stefan persson,2.0,2140.0,4.0,9.69,40.0,30.0,2022-04-24,årjäng-4,andré eklundh,2.0,1640.0,4.0,8.95,40.0,11.9,20,1,0,1,1,1,4206.725054048198,5.0,4703.261591751624,4206.725054048198,4206.725054048198,11.0,46.0,19.0,19.0,23.0
2022-08-20,örebro,1,11,bransbys juke box,9,v,hans crebas,2640.0,1,2640.0,125000.0,11.0,10.0,10.23,3.12,15932.0,8,2022-07-22,axevalla-12,hans crebas,4.0,4160.0,1.0,4.14,150.0,15.8,2022-06-26,kalmar-3,hans crebas,1.0,3160.0,1.0,4.19,110.0,15.0,2022-05-28,solvalla-12,hans crebas,15.0,3160.0,1.0,104.1,1000.0,13.5,2022-05-07,åby-6,hans crebas,15.0,2640.0,1.0,44.37,110.0,13.9,2022-04-13,åby-8,hans crebas,15.0,2140.0,1.0,8.38,60.0,13.3,11,0,0,0,0,1,2996.85189111502,11501.58559756547,31.622776601683793,10.488088481701515,7.745966692414834,29.0,26.0,29.0,21.0,24.0
2022-08-20,örebro,1,12,amornero roc,6,h,mats e djuse,2640.0,1,2640.0,125000.0,12.0,5.0,8.69,3.27,26220.0,7,2022-07-23,axevalla-5,mika forss,20.0,2140.0,6.0,3.67,125.0,30.0,2022-07-02,eskilstuna-8,matthieu abrivard,20.0,2140.0,6.0,10.16,250.0,30.0,2022-06-22,solvalla-8,mika forss,1.0,2160.0,6.0,8.17,60.0,12.3,2022-06-11,östersund-5,alessandro gocciadoro,1.0,1640.0,6.0,8.26,125.0,14.3,2022-05-01,vermo-9,alessandro gocciadoro,1.0,2120.0,6.0,2.6,,12.5,9,0,1,0,1,1,0.9177381842800719,1.2978777869165365,8494.48391898452,12260.73144313165,,28.0,21.0,10.0,11.0,41.0
2022-08-20,örebro,2,1,pinto bob,7,v,robert bergh,2100.0,0,2100.0,150000.0,1.0,1.0,35.44,4.17,48489.0,20,2022-08-07,dannero-9,robert bergh,7.0,2140.0,2.0,6.65,100.0,13.0,2022-07-21,bergsåker-4,magnus a djuse,1.0,2640.0,2.0,22.57,100.0,12.1,2022-05-15,charlottenlund-8,robert bergh,15.0,2990.0,2.0,12.25,,15.4,2022-04-30,örebro-11,torbjörn jansson,15.0,3180.0,2.0,40.92,400.0,30.0,2022-01-30,vincennes-5,robert bergh,15.0,2100.0,2.0,27.7,,30.0,23,1,1,0,0,1,545.9815003314424,10966.331584284586,,20.0,,13.0,17.0,67.0,15.0,90.0
2022-08-20,örebro,2,2,missle hill,7,h,örjan kihlström,2100.0,0,2100.0,150000.0,2.0,82.0,1.25,1.05,93634.0,1,2022-08-03,visby-10,örjan kihlström,1.0,2120.0,8.0,3.22,150.0,11.4,2022-07-03,hagmyren-4,örjan kihlström,3.0,1640.0,8.0,1.58,70.0,12.0,2022-06-25,rättvik-9,örjan kihlström,3.0,2140.0,8.0,3.36,100.0,11.0,2022-05-27,hagmyren-7,ulf ohlsson,3.0,1640.0,8.0,1.25,50.0,16.2,2022-04-20,solvalla-10,örjan kihlström,3.0,1640.0,8.0,5.38,100.0,10.5,0,1,1,1,1,1,13430.958365832146,3375.327450682418,4034.287934927351,2852.6723560462033,4034.287934927351,17.0,31.0,8.0,29.0,37.0
2022-08-20,örebro,2,3,eddy west,6,v,claes sjöström,2100.0,0,2100.0,150000.0,3.0,6.0,11.36,1.87,34679.0,2,2022-07-25,solvalla-4,claes sjöström,2.0,2160.0,4.0,1.52,60.0,13.1,2022-05-28,solvalla-11,claes sjöström,5.0,2140.0,4.0,5.49,250.0,11.9,2022-05-18,solvalla-9,claes sjöström,1.0,2640.0,4.0,3.34,60.0,13.5,2022-04-30,örebro-4,claes sjöström,1.0,2100.0,4.0,8.3,125.0,12.2,2022-04-17,romme-11,claes sjöström,1.0,2140.0,4.0,15.83,125.0,11.1,12,0,1,1,1,1,5152.164935300037,2346.6180875254668,8494.48391898452,12260.73144313165,12260.73144313165,26.0,58.0,10.0,18.0,13.0
2022-08-20,örebro,2,4,lucifer lane,8,h,johan a nilsson,2100.0,0,2100.0,150000.0,4.0,3.0,17.25,2.29,56858.0,3,2022-08-03,visby-10,johan a nilsson,5.0,2120.0,4.0,3.62,150.0,11.9,2022-07-08,arvika-9,johan a nilsson,4.0,1700.0,4.0,2.5,140.0,12.7,2022-06-15,åmål-7,johan a nilsson,1.0,2080.0,4.0,3.22,60.0,12.7,2022-05-28,solvalla-7,johan a nilsson,1.0,1640.0,4.0,24.14,600.0,12.1,2022-05-28,solvalla-1,johan a nilsson,1.0,1640.0,4.0,6.89,100.0,10.7,16,1,1,1,1,1,1817.6825545790462,2895.2339871118697,8494.48391898452,26861.916731664292,10966.331584284586,17.0,26.0,23.0,18.0,0.0
2022-08-20,örebro,2,5,nappa scar,10,h,per lennartsson,2100.0,0,2100.0,150000.0,5.0,0.0,58.19,8.33,33595.0,8,2022-07-30,bollnäs-7,rikard n skoglund,8.0,1640.0,9.0,94.01,150.0,11.5,2022-07-09,halmstad-11,ulf ohlsson,15.0,2140.0,9.0,101.37,150.0,12.8,2022-05-14,umåker-7,per lennartsson,5.0,2140.0,9.0,78.91,200.0,12.3,2022-04-16,klosterskogen-11,rikard n skoglund,5.0,2100.0,9.0,4.4,,14.6,2022-03-24,gävle-9,per lennartsson,5.0,1640.0,9.0,2.27,35.0,11.2,27,1,1,1,1,1,405.5797995022296,12.24744871391589,2098.879024374998,,878.0240901127003,21.0,21.0,56.0,28.0,23.0
2022-08-20,örebro,2,6,beartime,7,v,carl johan jepson,2100.0,0,2100.0,150000.0,6.0,2.0,16.72,2.89,36657.0,6,2022-07-23,axevalla-11,carl johan jepson,15.0,2640.0,3.0,18.96,150.0,12.5,2022-07-16,årjäng-11,carl johan jepson,4.0,1640.0,3.0,32.41,600.0,10.6,2022-06-24,årjäng-7,andré eklundh,2.0,1640.0,3.0,4.05,30.0,11.4,2022-05-28,solvalla-7,carl johan jepson,2.0,1640.0,3.0,35.25,600.0,12.0,2022-05-28,solvalla-3,carl johan jepson,2.0,1640.0,3.0,10.54,100.0,11.6,16,1,1,1,1,1,12.24744871391589,5993.70378223004,3643.130763542206,16292.576076402169,6651.416330443618,28.0,7.0,22.0,27.0,0.0
2022-08-20,örebro,2,7,brillant madrik,11,v,dwight pieters,2100.0,0,2100.0,150000.0,7.0,0.0,83.13,12.79,61543.0,15,2022-07-29,romme-8,jonathan carre,1.0,1640.0,3.0,2.16,40.0,12.7,2022-06-30,åby-8,jonathan carre,15.0,2140.0,3.0,4.78,250.0,13.9,2022-06-11,östersund-1,jonathan carre,1.0,2140.0,3.0,1.71,50.0,13.9,2022-05-27,hagmyren-7,kevin gondet,1.0,1640.0,3.0,42.17,50.0,11.6,2022-03-26,vincennes-3,alexandre abrivard,1.0,2850.0,3.0,63.4,,30.0,29,1,1,1,1,0,6935.717076596412,15.811388300841896,7754.367427987846,7754.367427987846,,22.0,29.0,19.0,15.0,62.0
2022-08-20,örebro,2,8,ubiquarian face,6,h,erik adielsson,2100.0,0,2100.0,150000.0,8.0,0.0,72.19,8.65,32594.0,15,2022-08-06,rättvik-7,carl johan jepson,5.0,1640.0,6.0,20.24,150.0,11.8,2022-07-26,jägersro-11,adrian kolgjini,7.0,3180.0,6.0,13.05,250.0,14.5,2022-07-06,lindesberg-10,claes sjöström,15.0,1640.0,6.0,10.25,125.0,11.6,2022-06-25,rättvik-9,robert bergh,15.0,2140.0,6.0,15.47,100.0,11.8,2022-06-08,tingsryd-7,adrian kolgjini,15.0,1609.0,6.0,34.92,100.0,9.8,28,1,0,1,1,1,1817.6825545790462,863.2725506816674,11.180339887498949,10.0,10.0,14.0,11.0,20.0,11.0,17.0
2022-08-20,örebro,2,9,lawmaker,7,h,mats e djuse,2100.0,0,2100.0,150000.0,9.0,0.0,76.61,9.76,64430.0,4,2022-08-06,rättvik-7,mats e djuse,4.0,1640.0,9.0,38.64,150.0,11.8,2022-07-03,hagmyren-4,magnus a djuse,5.0,1640.0,9.0,5.24,70.0,12.0,2022-06-25,rättvik-9,mats e djuse,6.0,2140.0,9.0,112.42,100.0,11.6,2022-05-27,hagmyren-7,hans g eriksson,6.0,1640.0,9.0,34.38,50.0,11.5,2022-05-06,rättvik-8,mats e djuse,6.0,1640.0,9.0,67.13,50.0,11.9,29,1,1,1,1,1,2996.85189111502,1241.7135763276772,900.1713130052182,636.517239655588,636.517239655588,14.0,34.0,8.0,29.0,21.0
2022-08-20,örebro,2,10,global welcome,7,h,ulf ohlsson,2100.0,0,2100.0,150000.0,10.0,4.0,13.81,2.26,138958.0,7,2022-08-03,visby-10,stefan persson,2.0,2120.0,5.0,6.62,150.0,11.5,2022-07-23,axevalla-11,markus b svedberg,5.0,2640.0,5.0,47.49,150.0,12.2,2022-06-26,kalmar-10,ulf ohlsson,3.0,1640.0,5.0,56.72,150.0,9.6,2022-06-04,mantorp-11,ulf ohlsson,3.0,2640.0,5.0,42.71,150.0,13.6,2022-05-16,mantorp-8,ulf ohlsson,3.0,1640.0,5.0,4.86,50.0,11.6,14,1,1,1,1,1,8146.288038201084,1817.6825545790462,4940.973458019238,4940.973458019238,2852.6723560462033,17.0,11.0,27.0,22.0,19.0
2022-08-20,örebro,2,11,guzz mearas,6,h,johan untersteiner,2100.0,0,2100.0,150000.0,11.0,1.0,46.24,5.51,104810.0,5,2022-08-05,åby-9,johan untersteiner,2.0,2140.0,9.0,5.86,50.0,12.3,2022-07-07,halmstad-12,peter untersteiner,15.0,3180.0,9.0,19.6,200.0,13.8,2022-06-12,bjerke-6,johan untersteiner,20.0,3180.0,9.0,6.42,,30.0,2022-05-25,åby-8,johan untersteiner,20.0,3200.0,9.0,10.65,75.0,13.3,2022-05-15,charlottenlund-6,johan untersteiner,20.0,1600.0,9.0,4.12,,30.0,25,1,0,0,0,1,4703.261591751624,14.142135623730951,,0.7108769407790704,,15.0,29.0,25.0,18.0,10.0
2022-08-20,örebro,3,1,corazon combo,3,h,pekka korpi,1609.0,0,1609.0,1000000.0,1.0,37.0,2.78,1.36,111966.0,3,2022-08-04,gävle-5,pekka korpi,1.0,1640.0,8.0,1.71,100.0,11.6,2022-07-20,vermo-8,ilkka korpi,1.0,2120.0,8.0,1.5,,12.8,2022-07-02,eskilstuna-10,pekka korpi,2.0,2140.0,8.0,2.91,1000.0,12.7,2022-06-16,bergsåker-4,pekka korpi,2.0,2140.0,8.0,1.21,100.0,13.7,2022-05-27,åbo-4,pekka korpi,2.0,2100.0,8.0,1.0,,15.1,1,1,1,1,1,1,10966.331584284586,,21033.625270240995,6651.416330443618,,16.0,15.0,18.0,16.0,20.0
2022-08-20,örebro,3,2,drake kronos,3,v,ulf ohlsson,1609.0,0,1609.0,1000000.0,2.0,13.0,7.76,2.09,26428.0,5,2022-08-04,gävle-9,ulf ohlsson,1.0,1640.0,5.0,3.44,100.0,11.2,2022-07-25,solvalla-8,ulf ohlsson,4.0,2140.0,5.0,17.99,200.0,13.3,2022-06-25,rättvik-8,ulf ohlsson,20.0,2140.0,5.0,32.1,110.0,30.0,2022-06-16,bergsåker-2,ulf ohlsson,20.0,2140.0,5.0,6.29,100.0,14.0,2022-05-21,gävle-3,ulf ohlsson,20.0,2140.0,5.0,2.41,40.0,14.2,8,1,1,1,1,1,10966.331584284586,3460.4664921133917,0.8609147285877977,0.820849986238988,0.5191511147666147,16.0,10.0,30.0,9.0,26.0
2022-08-20,örebro,3,3,bedazzled sox,3,h,torbjörn jansson,1609.0,0,1609.0,1000000.0,3.0,31.0,2.77,1.3,295000.0,2,2022-08-04,gävle-7,torbjörn jansson,1.0,1640.0,7.0,1.53,100.0,11.6,2022-07-02,eskilstuna-10,torbjörn jansson,1.0,2140.0,7.0,8.18,1000.0,12.6,2022-06-16,bergsåker-6,torbjörn jansson,1.0,2140.0,7.0,2.15,100.0,14.0,2022-05-23,halmstad-6,torbjörn jansson,1.0,2140.0,7.0,7.29,110.0,14.5,2022-04-07,örebro-8,torbjörn jansson,1.0,2100.0,7.0,1.43,110.0,17.2,1,1,1,1,1,1,10966.331584284586,34678.585382982055,10966.331584284586,11501.58559756547,11501.58559756547,16.0,33.0,16.0,24.0,46.0
2022-08-20,örebro,3,4,ante la roque,3,h,örjan kihlström,1609.0,0,1609.0,1000000.0,4.0,7.0,7.76,2.21,27278.0,20,2022-08-04,gävle-5,örjan kihlström,2.0,1640.0,6.0,3.0,100.0,11.8,2022-07-25,solvalla-8,erik adielsson,2.0,2140.0,6.0,16.88,200.0,13.1,2022-06-28,solvalla-8,örjan kihlström,4.0,2140.0,6.0,7.22,60.0,13.7,2022-03-09,solvalla-7,jorma kontio,4.0,2160.0,6.0,82.08,100.0,16.7,2022-02-16,solvalla-9,jorma kontio,4.0,2160.0,6.0,15.47,100.0,20.1,8,1,1,1,0,0,6651.416330443618,9406.523183503248,1895.3755572212776,2446.919322642204,2446.919322642204,16.0,10.0,27.0,111.0,21.0
2022-08-20,örebro,3,5,beenthereseenthat,3,v,mattias djuse,1609.0,0,1609.0,1000000.0,5.0,1.0,65.65,6.57,29125.0,4,2022-08-04,gävle-7,mattias djuse,2.0,1640.0,9.0,29.98,100.0,12.0,2022-07-24,axevalla-11,mattias djuse,6.0,2140.0,9.0,39.42,100.0,14.2,2022-07-05,solvalla-5,mattias djuse,6.0,2140.0,9.0,23.63,300.0,14.1,2022-06-16,bergsåker-6,mattias djuse,6.0,2140.0,9.0,24.22,100.0,14.2,2022-05-21,gävle-3,mattias djuse,6.0,2140.0,9.0,2.77,40.0,14.4,28,1,1,1,1,1,6651.416330443618,900.1713130052182,1559.1424496410248,900.1713130052182,569.3183266881678,16.0,11.0,19.0,19.0,26.0
2022-08-20,örebro,3,6,following,3,h,björn goop,1609.0,0,1609.0,1000000.0,6.0,10.0,7.82,2.15,48962.0,1,2022-08-04,gävle-9,björn goop,3.0,1640.0,3.0,2.28,100.0,11.8,2022-07-05,solvalla-5,björn goop,2.0,2140.0,3.0,3.89,300.0,12.6,2022-06-28,solvalla-8,björn goop,1.0,2140.0,3.0,2.14,60.0,13.4,2022-04-29,meadowlands-4,mattias i melander,1.0,1609.0,3.0,4.4,,10.9,2021-12-09,usa 1-11,mattias i melander,1.0,1609.0,3.0,4.8,,15.6,8,1,1,1,1,1,4034.287934927351,11520.591026621687,8494.48391898452,,,16.0,30.0,7.0,60.0,141.0
2022-08-20,örebro,3,7,jax journey,3,v,claes sjöström,1609.0,0,1609.0,1000000.0,7.0,0.0,110.55,13.32,17000.0,15,2022-08-04,gävle-5,claes sjöström,3.0,1640.0,4.0,68.17,100.0,11.9,2022-07-02,eskilstuna-10,claes sjöström,15.0,2140.0,4.0,112.47,1000.0,13.4,2022-06-16,bergsåker-6,claes sjöström,3.0,2140.0,4.0,102.85,100.0,14.2,2022-05-25,romme-1,jorma kontio,3.0,2140.0,4.0,7.6,40.0,15.2,2022-05-10,eskilstuna-3,jorma kontio,3.0,2140.0,4.0,1.75,30.0,17.2,29,1,1,1,1,0,4034.287934927351,31.622776601683793,4034.287934927351,2551.5077222615173,2209.670505430644,16.0,33.0,16.0,22.0,15.0
2022-08-20,örebro,3,8,waterford wine,3,v,erik adielsson,1609.0,0,1609.0,1000000.0,8.0,0.0,103.04,11.78,26038.0,15,2022-08-04,gävle-5,erik adielsson,4.0,1640.0,2.0,13.55,100.0,12.0,2022-07-02,eskilstuna-10,ulf ohlsson,6.0,2140.0,2.0,59.12,1000.0,13.3,2022-06-16,bergsåker-4,erik adielsson,2.0,2140.0,2.0,25.19,100.0,13.8,2022-05-13,solvalla-8,erik adielsson,2.0,2140.0,2.0,2.71,60.0,15.1,2022-04-20,solvalla-2,erik adielsson,2.0,2140.0,2.0,17.61,60.0,15.4,29,1,1,1,1,1,2446.919322642204,2846.591633440839,6651.416330443618,5152.164935300037,5152.164935300037,16.0,33.0,16.0,34.0,23.0
2022-08-20,örebro,3,9,jack j.e.,3,v,magnus a djuse,1609.0,0,1609.0,1000000.0,9.0,1.0,47.82,5.66,16970.0,6,2022-08-04,gävle-9,claes sjöström,2.0,1640.0,2.0,89.89,100.0,11.5,2022-07-11,rättvik-4,claes sjöström,3.0,2140.0,2.0,100.6,100.0,14.3,2022-06-23,rättvik-2,zeb jonasson,5.0,2140.0,2.0,28.9,22.0,15.7,2022-03-09,solvalla-7,dwight pieters,5.0,2140.0,2.0,68.61,100.0,17.1,2021-12-04,bergsåker-2,dwight pieters,5.0,2140.0,2.0,36.16,150.0,18.3,25,1,1,1,0,1,6651.416330443618,4034.287934927351,696.1194204199074,1484.131591025766,1817.6825545790462,16.0,24.0,18.0,106.0,95.0
2022-08-20,örebro,3,10,joe dalton,3,v,magnus jakobsson,1609.0,0,1609.0,1000000.0,10.0,1.0,54.08,6.77,63062.0,20,2022-08-04,gävle-7,magnus jakobsson,3.0,1640.0,6.0,9.28,100.0,12.0,2022-07-05,solvalla-5,örjan kihlström,15.0,2140.0,6.0,8.91,300.0,15.5,2022-06-16,bergsåker-8,magnus jakobsson,7.0,2140.0,6.0,2.57,100.0,14.1,2022-05-23,halmstad-6,magnus jakobsson,7.0,2140.0,6.0,3.93,110.0,14.3,2022-05-06,kalmar-3,stefan persson,7.0,2200.0,6.0,6.09,40.0,13.6,26,1,1,1,1,0,4034.287934927351,17.320508075688775,545.9815003314424,572.6302284848314,345.309020272667,16.0,30.0,19.0,24.0,17.0
2022-08-20,örebro,4,1,lexington yoda,4,v,claes sjöström,2140.0,1,2140.0,110000.0,1.0,6.0,13.68,2.83,13980.0,6,2022-08-11,örebro-6,claes sjöström,5.0,1609.0,10.0,5.06,25.0,13.5,2022-07-13,solvalla-4,claes sjöström,1.0,2160.0,10.0,4.25,60.0,15.3,2022-06-07,eskilstuna-8,claes sjöström,1.0,2140.0,10.0,9.29,30.0,15.7,2022-05-24,eskilstuna-1,zeb jonasson,1.0,2140.0,10.0,6.57,10.0,16.2,2022-05-08,lindesberg-6,william ekberg,1.0,2140.0,10.0,5.12,25.0,17.1,14,1,0,0,1,0,742.065795512883,8494.48391898452,6006.507181794034,3467.858538298206,5483.165792142293,9.0,29.0,36.0,14.0,16.0
2022-08-20,örebro,4,2,global crossover,4,v,magnus a djuse,2140.0,1,2140.0,110000.0,2.0,27.0,3.13,1.57,16666.0,2,2022-08-11,örebro-6,magnus a djuse,1.0,1609.0,4.0,3.56,25.0,13.1,2021-12-19,gävle-7,rikard n skoglund,4.0,1640.0,4.0,3.57,50.0,14.7,2021-11-23,eskilstuna-7,mats e djuse,5.0,2640.0,4.0,3.74,25.0,15.3,2021-11-06,eskilstuna-6,ulf ohlsson,5.0,2640.0,4.0,54.97,110.0,14.8,2021-10-23,örebro-4,mats e djuse,5.0,2640.0,4.0,42.05,100.0,15.6,2,1,1,1,1,0,5483.165792142293,1730.2332460566959,742.065795512883,1556.570344516668,1484.131591025766,9.0,235.0,26.0,17.0,14.0
2022-08-20,örebro,4,3,dirty martini,4,v,jörgen westholm,2140.0,1,2140.0,110000.0,3.0,15.0,8.07,2.72,14818.0,20,2022-08-10,mantorp-10,jörgen westholm,15.0,2140.0,6.0,33.11,110.0,15.6,2022-08-01,rättvik-5,jörgen westholm,1.0,2140.0,6.0,2.81,22.0,14.3,2022-07-23,axevalla-4,jörgen westholm,20.0,2140.0,6.0,4.36,50.0,30.0,2022-06-04,mantorp-10,jörgen westholm,20.0,2140.0,6.0,5.25,110.0,13.8,2022-05-20,romme-6,jörgen westholm,20.0,2640.0,6.0,5.35,30.0,15.3,9,1,1,1,1,1,10.488088481701515,5143.665449037786,0.5804285916064725,0.8609147285877977,0.4495980537908989,10.0,9.0,9.0,49.0,15.0
