Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ERASMD.TTF', name='Eras Medium ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\TCCEB.TTF', name='Tw Cen MT Condensed Extra Bold', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FRAHVIT.TTF', name='Franklin Gothic Heavy', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\BASKVILL.TTF', name='Baskerville Old Face', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cambriai.ttf', name='Cambria', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LSANSDI.TTF', name='Lucida Sans', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\ariblk.ttf', name='Arial', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 6.888636363636364 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\AGENCYB.TTF', name='Agency FB', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 
Learn: 2023-01-17 16:58:58,938 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\trebucbi.ttf', name='Trebuchet MS', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\segoeuiz.ttf', name='Segoe UI', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\RockwellNovaCond-Italic.ttf', name='Rockwell Nova', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\constani.ttf', name='Constantia', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\GillSansNova.ttf', name='Gill Sans Nova', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\timesi.ttf', name='Times New Roman', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelli.ttf', name='Corbel', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MOD20.TTF', name='Modern No. 20', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\consolab.ttf', name='Consolas', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\AGENCYB.TTF', name='Agency FB', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GillSansCondExtraItNova.ttf', name='Gill Sans Nova', style='italic', variant='normal', weight=800, stretch='condensed', size='scalable')) = 11.629999999999999 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\courbi.ttf', name='Courier New', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 
Learn: 2023-01-17 16:58:58,939 - DEBUG - 1479 - findfont: score(FontEntry(fname='C:\\windows\\Fonts\\CALIFR.TTF', name='Californian FB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 
